"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius"
"root8",21,"T3",6.77050979045506e-12,8.70690877637573e-10,9.25925925925926e-07,0.150625602774004,4.49492627134141e-08,0.23972809237679
"root8",21,"T1",1.3759110970999e-11,8.70690877637573e-10,9.25925925925926e-07,0.150625602774004,9.13464292763222e-08,0.23972809237679
"root8",21,"T2",1.3178813558606e-11,8.70690877637573e-10,1.04166666666667e-06,0.150625602774004,8.74938477649064e-08,0.23972809237679
"root8",21,"T3",6.83449684705761e-12,8.70690877637573e-10,1.04166666666667e-06,0.150625602774004,4.53740713476976e-08,0.23972809237679
"root8",21,"T1",1.42939704174192e-11,8.70690877637573e-10,1.04166666666667e-06,0.150625602774004,9.48973491503008e-08,0.23972809237679
"root8",21,"T2",1.35741481228861e-11,8.70690877637573e-10,1.15740740740741e-06,0.150625602774004,9.01184650743107e-08,0.23972809237679
"root8",21,"T3",6.89052724986266e-12,8.70690877637573e-10,1.15740740740741e-06,0.150625602774004,4.57460559357965e-08,0.23972809237679
"root8",21,"T1",1.47934242673595e-11,8.70690877637573e-10,1.15740740740741e-06,0.150625602774004,9.82132120629939e-08,0.23972809237679
"root8",23,"T2",7.46305879278470e-12,6.18808059711994e-10,1.15740740740741e-07,0.140750928030482,5.30231586904241e-08,0.224012059408228
"root8",23,"T3",5.72378862911792e-12,6.18808059711994e-10,1.15740740740741e-07,0.140750928030482,4.06660809218845e-08,0.224012059408228
"root8",23,"T1",7.72138094690098e-12,6.18808059711994e-10,1.15740740740741e-07,0.140750928030482,5.48584727287111e-08,0.224012059408228
"root8",23,"T2",8.92110601095832e-12,6.18808059711994e-10,2.31481481481481e-07,0.140750928030482,6.33822180485112e-08,0.224012059408228
"root8",23,"T3",6.26307696005161e-12,6.18808059711994e-10,2.31481481481481e-07,0.140750928030482,4.44975890936594e-08,0.224012059408228
"root8",23,"T1",9.33060619991803e-12,6.18808059711994e-10,2.31481481481481e-07,0.140750928030482,6.62916140623764e-08,0.224012059408228
"root8",23,"T2",9.92533192541465e-12,6.18808059711994e-10,3.47222222222222e-07,0.140750928030482,7.05169910017584e-08,0.224012059408228
"root8",23,"T3",6.54863155401436e-12,6.18808059711994e-10,3.47222222222222e-07,0.140750928030482,4.65263827787774e-08,0.224012059408228
"root8",23,"T1",1.04671312854229e-11,6.18808059711994e-10,3.47222222222222e-07,0.140750928030482,7.43663394045693e-08,0.224012059408228
"root8",23,"T2",1.06995471547291e-11,6.18808059711994e-10,4.62962962962963e-07,0.140750928030482,7.60175957945509e-08,0.224012059408228
"root8",23,"T3",6.73227883346189e-12,6.18808059711994e-10,4.62962962962963e-07,0.140750928030482,4.78311505839869e-08,0.224012059408228
"root8",23,"T1",1.13646125320926e-11,6.18808059711994e-10,4.62962962962963e-07,0.140750928030482,8.07427182976118e-08,0.224012059408228
"root8",23,"T2",1.13324758082e-11,6.18808059711994e-10,5.78703703703704e-07,0.140750928030482,8.05143949441368e-08,0.224012059408228
"root8",23,"T3",6.86359098460765e-12,6.18808059711994e-10,5.78703703703704e-07,0.140750928030482,4.87640904443715e-08,0.224012059408228
"root8",23,"T1",1.21150474003885e-11,6.18808059711994e-10,5.78703703703704e-07,0.140750928030482,8.60743695968016e-08,0.224012059408228
"root8",23,"T2",1.1869324513053e-11,6.18808059711994e-10,6.94444444444444e-07,0.140750928030482,8.43285701852177e-08,0.224012059408228
"root8",23,"T3",6.96405809075396e-12,6.18808059711994e-10,6.94444444444444e-07,0.140750928030482,4.94778840054665e-08,0.224012059408228
"root8",23,"T1",1.27650482441706e-11,6.18808059711994e-10,6.94444444444444e-07,0.140750928030482,9.0692462371588e-08,0.224012059408228
"root8",23,"T2",1.23364670650767e-11,6.18808059711994e-10,8.10185185185185e-07,0.140750928030482,8.76475007142048e-08,0.224012059408228
"root8",23,"T3",7.04462299252804e-12,6.18808059711994e-10,8.10185185185185e-07,0.140750928030482,5.00502774020957e-08,0.224012059408228
"root8",23,"T1",1.3341726475319e-11,6.18808059711994e-10,8.10185185185185e-07,0.140750928030482,9.47896163954925e-08,0.224012059408228
"root8",23,"T2",1.27506816754333e-11,6.18808059711994e-10,9.25925925925926e-07,0.140750928030482,9.05903915082669e-08,0.224012059408228
"root8",23,"T3",7.11148663690363e-12,6.18808059711994e-10,9.25925925925926e-07,0.140750928030482,5.05253268054014e-08,0.224012059408228
"root8",23,"T1",1.38623122882952e-11,6.18808059711994e-10,9.25925925925926e-07,0.140750928030482,9.84882478735281e-08,0.224012059408228
"root8",23,"T2",1.31233134174887e-11,6.18808059711994e-10,1.04166666666667e-06,0.140750928030482,9.32378464648323e-08,0.224012059408228
"root8",23,"T3",7.16844509658935e-12,6.18808059711994e-10,1.04166666666667e-06,0.140750928030482,5.09300023587546e-08,0.224012059408228
"root8",23,"T1",1.4338461962749e-11,6.18808059711994e-10,1.04166666666667e-06,0.140750928030482,1.01871171745623e-07,0.224012059408228
"root8",23,"T2",1.34623927941633e-11,6.18808059711994e-10,1.15740740740741e-06,0.140750928030482,9.5646920290627e-08,0.224012059408228
"root8",23,"T3",7.21796308257793e-12,6.18808059711994e-10,1.15740740740741e-06,0.140750928030482,5.12818152148507e-08,0.224012059408228
"root8",23,"T1",1.47784392538031e-11,6.18808059711994e-10,1.15740740740741e-06,0.140750928030482,1.0499709991683e-07,0.224012059408228
"root8",5,"T2",4.74735278721597e-12,5.79812494643362e-11,1.15740740740741e-07,0.103256649472567,4.59762428033968e-08,0.164338061706662
"root8",5,"T3",3.41486310449972e-12,5.79812494643362e-11,1.15740740740741e-07,0.103256649472567,3.30716048016546e-08,0.164338061706662
"root8",5,"T1",4.92040503724921e-12,5.79812494643362e-11,1.15740740740741e-07,0.103256649472567,4.76521857176515e-08,0.164338061706662
"root8",5,"T2",5.87569121880632e-12,5.79812494643362e-11,2.31481481481481e-07,0.103256649472567,5.69037563083757e-08,0.164338061706662
"root8",5,"T3",3.81012105018967e-12,5.79812494643362e-11,2.31481481481481e-07,0.103256649472567,3.68995224002686e-08,0.164338061706662
"root8",5,"T1",6.15485844928067e-12,5.79812494643362e-11,2.31481481481481e-07,0.103256649472567,5.96073810327913e-08,0.164338061706662
"root8",5,"T2",6.67350616896221e-12,5.79812494643362e-11,3.47222222222222e-07,0.103256649472567,6.4630280016351e-08,0.164338061706662
"root8",5,"T3",4.02245914666601e-12,5.79812494643362e-11,3.47222222222222e-07,0.103256649472567,3.89559332712484e-08,0.164338061706662
"root8",5,"T1",7.05107514219212e-12,5.79812494643362e-11,3.47222222222222e-07,0.103256649472567,6.82868868804951e-08,0.164338061706662
"root8",5,"T2",7.29586423919559e-12,5.79812494643362e-11,4.62962962962963e-07,0.103256649472567,7.06575729162502e-08,0.164338061706662
"root8",5,"T3",4.15845025079092e-12,5.79812494643362e-11,4.62962962962963e-07,0.103256649472567,4.0272953577636e-08,0.164338061706662
"root8",5,"T1",7.7675357942689e-12,5.79812494643362e-11,4.62962962962963e-07,0.103256649472567,7.52255262391848e-08,0.164338061706662
"root8",5,"T2",7.80722503092636e-12,5.79812494643362e-11,5.78703703703704e-07,0.103256649472567,7.5609900871329e-08,0.164338061706662
"root8",5,"T3",4.25467183679722e-12,5.79812494643362e-11,5.78703703703704e-07,0.103256649472567,4.12048217575333e-08,0.164338061706662
"root8",5,"T1",8.36958203300125e-12,5.79812494643362e-11,5.78703703703704e-07,0.103256649472567,8.10561070473709e-08,0.164338061706662
"root8",5,"T2",8.2415174661888e-12,5.79812494643362e-11,6.94444444444444e-07,0.103256649472567,7.98158521343304e-08,0.164338061706662
"root8",5,"T3",4.32734820951054e-12,5.79812494643362e-11,6.94444444444444e-07,0.103256649472567,4.19086638159823e-08,0.164338061706662
"root8",5,"T1",8.89151656026212e-12,5.79812494643362e-11,6.94444444444444e-07,0.103256649472567,8.6110837468384e-08,0.164338061706662
"root8",5,"T2",8.61907384682439e-12,5.79812494643362e-11,8.10185185185185e-07,0.103256649472567,8.3472337044156e-08,0.164338061706662
"root8",5,"T3",4.38483982848226e-12,5.79812494643362e-11,8.10185185185185e-07,0.103256649472567,4.24654475123873e-08,0.164338061706662
"root8",5,"T1",9.35391970454494e-12,5.79812494643362e-11,8.10185185185185e-07,0.103256649472567,9.05890298816065e-08,0.164338061706662
"root8",5,"T2",8.95312326953426e-12,5.79812494643362e-11,9.25925925925926e-07,0.103256649472567,8.67074741943172e-08,0.164338061706662
"root8",5,"T3",4.43191319809689e-12,5.79812494643362e-11,9.25925925925926e-07,0.103256649472567,4.29213345652316e-08,0.164338061706662
"root8",5,"T1",9.7702281737097e-12,5.79812494643362e-11,9.25925925925926e-07,0.103256649472567,9.46208135128908e-08,0.164338061706662
"root8",5,"T2",9.25277823625887e-12,5.79812494643362e-11,1.04166666666667e-06,0.103256649472567,8.96095145786919e-08,0.164338061706662
"root8",5,"T3",4.47149355792307e-12,5.79812494643362e-11,1.04166666666667e-06,0.103256649472567,4.33046547681275e-08,0.164338061706662
"root8",5,"T1",1.01497414436727e-11,5.79812494643362e-11,1.04166666666667e-06,0.103256649472567,9.82962501254634e-08,0.164338061706662
"root8",5,"T2",9.52458560902436e-12,5.79812494643362e-11,1.15740740740741e-06,0.103256649472567,9.22418619786306e-08,0.164338061706662
"root8",5,"T3",4.50548038015533e-12,5.79812494643362e-11,1.15740740740741e-06,0.103256649472567,4.36338037614937e-08,0.164338061706662
"root8",5,"T1",1.04991770956534e-11,5.79812494643362e-11,1.15740740740741e-06,0.103256649472567,1.01680396848852e-07,0.164338061706662
"root8",9,"T2",5.74954784146455e-12,3.4906918131591e-11,1.15740740740741e-07,0.14852748848778,3.87103283035557e-08,0.236388839778548
"root8",9,"T3",4.32125666428791e-12,3.4906918131591e-11,1.15740740740741e-07,0.14852748848778,2.90939859569728e-08,0.236388839778548
"root8",9,"T1",5.90495328636289e-12,3.4906918131591e-11,1.15740740740741e-07,0.14852748848778,3.97566359364429e-08,0.236388839778548
"root8",9,"T2",6.86356126830409e-12,3.4906918131591e-11,2.31481481481481e-07,0.14852748848778,4.62107138428372e-08,0.236388839778548
"root8",9,"T3",4.76179524882726e-12,3.4906918131591e-11,2.31481481481481e-07,0.14852748848778,3.2060026714981e-08,0.236388839778548
"root8",9,"T1",7.09276652611788e-12,3.4906918131591e-11,2.31481481481481e-07,0.14852748848778,4.77538979372255e-08,0.236388839778548
"root8",9,"T2",7.62269444720596e-12,3.4906918131591e-11,3.47222222222222e-07,0.14852748848778,5.13217756848633e-08,0.236388839778548
"root8",9,"T3",4.99991561948474e-12,3.4906918131591e-11,3.47222222222222e-07,0.14852748848778,3.36632341285169e-08,0.236388839778548
"root8",9,"T1",7.91922285934005e-12,3.4906918131591e-11,3.47222222222222e-07,0.14852748848778,5.33182304499251e-08,0.236388839778548
"root8",9,"T2",8.20794604919129e-12,3.4906918131591e-11,4.62962962962963e-07,0.14852748848778,5.52621345231095e-08,0.236388839778548
"root8",9,"T3",5.15642632861771e-12,3.4906918131591e-11,4.62962962962963e-07,0.14852748848778,3.47169832407282e-08,0.236388839778548
"root8",9,"T1",8.56857395492345e-12,3.4906918131591e-11,4.62962962962963e-07,0.14852748848778,5.76901558234348e-08,0.236388839778548
"root8",9,"T2",8.68873610442791e-12,3.4906918131591e-11,5.78703703703704e-07,0.14852748848778,5.84991787910207e-08,0.236388839778548
"root8",9,"T3",5.27097771986542e-12,3.4906918131591e-11,5.78703703703704e-07,0.14852748848778,3.54882303170372e-08,0.236388839778548
"root8",9,"T1",9.11121985667041e-12,3.4906918131591e-11,5.78703703703704e-07,0.14852748848778,6.1343660688237e-08,0.236388839778548
"root8",9,"T2",9.09948776192206e-12,3.4906918131591e-11,6.94444444444444e-07,0.14852748848778,6.12646713047377e-08,0.236388839778548
"root8",9,"T3",5.36071228832414e-12,3.4906918131591e-11,6.94444444444444e-07,0.14852748848778,3.60923916704159e-08,0.236388839778548
"root8",9,"T1",9.5820294004652e-12,3.4906918131591e-11,6.94444444444444e-07,0.14852748848778,6.45135085634573e-08,0.236388839778548
"root8",9,"T2",9.45989884545311e-12,3.4906918131591e-11,8.10185185185185e-07,0.14852748848778,6.36912327931231e-08,0.236388839778548
"root8",9,"T3",5.43433629803191e-12,3.4906918131591e-11,8.10185185185185e-07,0.14852748848778,3.65880844910336e-08,0.236388839778548
