"CS_id","name","type","value","id"
"P13_F2_To_C01_Z10_01","Cortex","area","1523.681",13404
"P13_F2_To_C01_Z10_01","Cortex","XM","265.715",13405
"P13_F2_To_C01_Z10_01","Cortex","XM","229.091",13406
"P13_F2_To_C01_Z10_01","Cortex","XM","109.967",13407
"P13_F2_To_C01_Z10_01","Cortex","XM","77.215",13408
"P13_F2_To_C01_Z10_01","Cortex","YM","550.383",13409
"P13_F2_To_C01_Z10_01","Cortex","YM","568.734",13410
"P13_F2_To_C01_Z10_01","Cortex","YM","310.06",13411
"P13_F2_To_C01_Z10_01","Cortex","YM","309.3",13412
"P13_F2_To_C01_Z10_01","Cortex","length","36.98",13413
"P13_F2_To_C01_Z10_01","Cortex","length","42.256",13414
"P13_F2_To_C01_Z10_01","Cortex","length","33.08",13415
"P13_F2_To_C01_Z10_01","Cortex","length","33.412",13416
"P13_F2_To_C01_Z10_01","Exodermis","area","1396.08",13417
"P13_F2_To_C01_Z10_01","Exodermis","area","2069.986",13418
"P13_F2_To_C01_Z10_01","Exodermis","area","1637.107",13419
"P13_F2_To_C01_Z10_01","Exodermis","XM","169.463",13420
"P13_F2_To_C01_Z10_01","Exodermis","XM","135.18",13421
"P13_F2_To_C01_Z10_01","Exodermis","XM","141.799",13422
"P13_F2_To_C01_Z10_01","Exodermis","YM","585.038",13423
"P13_F2_To_C01_Z10_01","Exodermis","YM","464.198",13424
"P13_F2_To_C01_Z10_01","Exodermis","YM","329.544",13425
"P13_F2_To_C01_Z10_01","Exodermis","length","45.223",13426
"P13_F2_To_C01_Z10_01","Exodermis","length","52.536",13427
"P13_F2_To_C01_Z10_01","Exodermis","length","45.233",13428
"P13_F2_To_C01_Z10_01","Epidermis","area","652.354",13429
"P13_F2_To_C01_Z10_01","Epidermis","XM","119.531",13430
"P13_F2_To_C01_Z10_01","Epidermis","YM","418.776",13431
"P13_F2_To_C01_Z10_01","Epidermis","length","26.452",13432
"P13_F2_To_C01_Z10_01","Stele","area","211875.608735",13433
"P13_F2_To_C01_Z10_01","Stele","XM","515.994",13434
"P13_F2_To_C01_Z10_01","Stele","YM","325.555",13435
"P13_F2_To_C01_Z10_01","Barriers","type","endodermis",13436
"P13_F2_To_C01_Z10_01","Barriers","type","exodermis",13437
"P13_F2_To_C01_Z10_01","Barriers","stage","2",13438
"P13_F2_To_C01_Z10_01","Barriers","stage","1",13439
"P13_F2_To_C01_Z10_01","stele","nLayers","13",13440
"P13_F2_To_C01_Z10_01","stele","radius","259.7",13441
"P13_F2_To_C01_Z10_01","pericycle","nLayers","1",13442
"P13_F2_To_C01_Z10_01","pericycle","radius","0",13443
"P13_F2_To_C01_Z10_01","endodermis","nLayers","1",13444
"P13_F2_To_C01_Z10_01","endodermis","radius","0",13445
"P13_F2_To_C01_Z10_01","cortex","nLayers","2",13446
"P13_F2_To_C01_Z10_01","cortex","radius","148.27",13447
"P13_F2_To_C01_Z10_01","epidermis","nLayers","1",13448
"P13_F2_To_C01_Z10_01","epidermis","radius","0",13449
"P13_F2_To_C01_Z10_01","exodermis","nLayers","1",13450
"P13_F2_To_C01_Z10_01","exodermis","radius","0",13451
"P13_F2_To_C01_Z10_01","phloem","nLayers","6",13452
"P13_F2_To_C01_Z10_01","phloem","radius","62.15",13453
"P14_B_To_C02_Z20_01","Xylem","area","104.43",13454
"P14_B_To_C02_Z20_01","Xylem","area","259.321",13455
"P14_B_To_C02_Z20_01","Xylem","area","229.669",13456
"P14_B_To_C02_Z20_01","Xylem","area","179.36",13457
"P14_B_To_C02_Z20_01","Xylem","area","120.971",13458
"P14_B_To_C02_Z20_01","Xylem","area","215.567",13459
"P14_B_To_C02_Z20_01","Xylem","area","167.545",13460
"P14_B_To_C02_Z20_01","Xylem","area","77.369",13461
"P14_B_To_C02_Z20_01","Xylem","XM","216.295",13462
"P14_B_To_C02_Z20_01","Xylem","XM","229.801",13463
"P14_B_To_C02_Z20_01","Xylem","XM","245.499",13464
"P14_B_To_C02_Z20_01","Xylem","XM","261.716",13465
"P14_B_To_C02_Z20_01","Xylem","XM","257.185",13466
"P14_B_To_C02_Z20_01","Xylem","XM","271.284",13467
"P14_B_To_C02_Z20_01","Xylem","XM","285.68",13468
"P14_B_To_C02_Z20_01","Xylem","XM","296.868",13469
"P14_B_To_C02_Z20_01","Xylem","YM","230.347",13470
"P14_B_To_C02_Z20_01","Xylem","YM","234.023",13471
"P14_B_To_C02_Z20_01","Xylem","YM","239.02",13472
"P14_B_To_C02_Z20_01","Xylem","YM","236.65",13473
"P14_B_To_C02_Z20_01","Xylem","YM","248.95",13474
"P14_B_To_C02_Z20_01","Xylem","YM","248.171",13475
"P14_B_To_C02_Z20_01","Xylem","YM","254.793",13476
"P14_B_To_C02_Z20_01","Xylem","YM","254.307",13477
"P14_B_To_C02_Z20_01","Parenchyma","area","44.135",13478
"P14_B_To_C02_Z20_01","Parenchyma","area","34.607",13479
"P14_B_To_C02_Z20_01","Parenchyma","area","42.305",13480
"P14_B_To_C02_Z20_01","Parenchyma","area","60.752",13481
"P14_B_To_C02_Z20_01","Parenchyma","area","41.772",13482
"P14_B_To_C02_Z20_01","Parenchyma","area","73.558",13483
"P14_B_To_C02_Z20_01","Parenchyma","area","78.208",13484
"P14_B_To_C02_Z20_01","Parenchyma","area","42.077",13485
"P14_B_To_C02_Z20_01","Parenchyma","area","44.668",13486
"P14_B_To_C02_Z20_01","Parenchyma","area","38.418",13487
"P14_B_To_C02_Z20_01","Parenchyma","area","49.013",13488
"P14_B_To_C02_Z20_01","Parenchyma","area","24.392",13489
"P14_B_To_C02_Z20_01","Parenchyma","area","51.3",13490
"P14_B_To_C02_Z20_01","Parenchyma","area","44.287",13491
"P14_B_To_C02_Z20_01","Parenchyma","area","46.879",13492
"P14_B_To_C02_Z20_01","Parenchyma","area","36.207",13493
"P14_B_To_C02_Z20_01","Parenchyma","area","27.136",13494
"P14_B_To_C02_Z20_01","Parenchyma","area","39.714",13495
"P14_B_To_C02_Z20_01","Parenchyma","area","39.18",13496
"P14_B_To_C02_Z20_01","Parenchyma","area","36.436",13497
"P14_B_To_C02_Z20_01","Parenchyma","area","29.118",13498
"P14_B_To_C02_Z20_01","Parenchyma","area","36.131",13499
"P14_B_To_C02_Z20_01","Parenchyma","area","27.594",13500
"P14_B_To_C02_Z20_01","Parenchyma","area","32.015",13501
"P14_B_To_C02_Z20_01","Parenchyma","XM","227.081",13502
"P14_B_To_C02_Z20_01","Parenchyma","XM","226.957",13503
"P14_B_To_C02_Z20_01","Parenchyma","XM","228.533",13504
"P14_B_To_C02_Z20_01","Parenchyma","XM","236.831",13505
"P14_B_To_C02_Z20_01","Parenchyma","XM","236.6",13506
"P14_B_To_C02_Z20_01","Parenchyma","XM","240.449",13507
"P14_B_To_C02_Z20_01","Parenchyma","XM","245.656",13508
"P14_B_To_C02_Z20_01","Parenchyma","XM","237.122",13509
"P14_B_To_C02_Z20_01","Parenchyma","XM","233.009",13510
"P14_B_To_C02_Z20_01","Parenchyma","XM","225.029",13511
"P14_B_To_C02_Z20_01","Parenchyma","XM","217.014",13512
"P14_B_To_C02_Z20_01","Parenchyma","XM","212.016",13513
"P14_B_To_C02_Z20_01","Parenchyma","XM","264.216",13514
"P14_B_To_C02_Z20_01","Parenchyma","XM","269.057",13515
"P14_B_To_C02_Z20_01","Parenchyma","XM","269.124",13516
"P14_B_To_C02_Z20_01","Parenchyma","XM","274.368",13517
"P14_B_To_C02_Z20_01","Parenchyma","XM","277.411",13518
"P14_B_To_C02_Z20_01","Parenchyma","XM","283.118",13519
"P14_B_To_C02_Z20_01","Parenchyma","XM","270.034",13520
"P14_B_To_C02_Z20_01","Parenchyma","XM","277.245",13521
"P14_B_To_C02_Z20_01","Parenchyma","XM","283.454",13522
"P14_B_To_C02_Z20_01","Parenchyma","XM","290.367",13523
"P14_B_To_C02_Z20_01","Parenchyma","XM","296.359",13524
"P14_B_To_C02_Z20_01","Parenchyma","XM","299.244",13525
"P14_B_To_C02_Z20_01","Parenchyma","YM","196.136",13526
"P14_B_To_C02_Z20_01","Parenchyma","YM","202.798",13527
"P14_B_To_C02_Z20_01","Parenchyma","YM","209.946",13528
"P14_B_To_C02_Z20_01","Parenchyma","YM","217.92",13529
"P14_B_To_C02_Z20_01","Parenchyma","YM","210.698",13530
"P14_B_To_C02_Z20_01","Parenchyma","YM","226.822",13531
"P14_B_To_C02_Z20_01","Parenchyma","YM","251.423",13532
"P14_B_To_C02_Z20_01","Parenchyma","YM","253.324",13533
"P14_B_To_C02_Z20_01","Parenchyma","YM","258.786",13534
"P14_B_To_C02_Z20_01","Parenchyma","YM","261.454",13535
"P14_B_To_C02_Z20_01","Parenchyma","YM","261.728",13536
"P14_B_To_C02_Z20_01","Parenchyma","YM","264.432",13537
"P14_B_To_C02_Z20_01","Parenchyma","YM","257.549",13538
"P14_B_To_C02_Z20_01","Parenchyma","YM","264.298",13539
"P14_B_To_C02_Z20_01","Parenchyma","YM","271.001",13540
"P14_B_To_C02_Z20_01","Parenchyma","YM","276.629",13541
"P14_B_To_C02_Z20_01","Parenchyma","YM","281.38",13542
"P14_B_To_C02_Z20_01","Parenchyma","YM","283.996",13543
"P14_B_To_C02_Z20_01","Parenchyma","YM","230.504",13544
"P14_B_To_C02_Z20_01","Parenchyma","YM","230.681",13545
"P14_B_To_C02_Z20_01","Parenchyma","YM","229.113",13546
"P14_B_To_C02_Z20_01","Parenchyma","YM","228.045",13547
"P14_B_To_C02_Z20_01","Parenchyma","YM","226.286",13548
"P14_B_To_C02_Z20_01","Parenchyma","YM","221.015",13549
"P14_B_To_C02_Z20_01","Phloem","area","40.5",13550
"P14_B_To_C02_Z20_01","Phloem","XM","0",13551
"P14_B_To_C02_Z20_01","Phloem","YM","0",13552
"P14_B_To_C02_Z20_01","Phloem","length","7.18",13553
"P14_B_To_C02_Z20_01","Pericycle","area","186.373",13554
"P14_B_To_C02_Z20_01","Pericycle","area","106.945",13555
"P14_B_To_C02_Z20_01","Pericycle","area","121.123",13556
"P14_B_To_C02_Z20_01","Pericycle","area","97.112",13557
"P14_B_To_C02_Z20_01","Pericycle","area","115.94",13558
"P14_B_To_C02_Z20_01","Pericycle","area","138.884",13559
"P14_B_To_C02_Z20_01","Pericycle","area","204.362",13560
"P14_B_To_C02_Z20_01","Pericycle","area","333.031",13561
"P14_B_To_C02_Z20_01","Pericycle","area","128.746",13562
"P14_B_To_C02_Z20_01","Pericycle","area","109.918",13563
"P14_B_To_C02_Z20_01","Pericycle","area","75.54",13564
"P14_B_To_C02_Z20_01","Pericycle","area","82.248",13565
"P14_B_To_C02_Z20_01","Pericycle","area","100.313",13566
"P14_B_To_C02_Z20_01","Pericycle","area","88.346",13567
"P14_B_To_C02_Z20_01","Pericycle","area","124.477",13568
"P14_B_To_C02_Z20_01","Pericycle","area","132.633",13569
"P14_B_To_C02_Z20_01","Pericycle","area","337.224",13570
"P14_B_To_C02_Z20_01","Pericycle","area","182.409",13571
"P14_B_To_C02_Z20_01","Pericycle","area",NA,13572
"P14_B_To_C02_Z20_01","Pericycle","area",NA,13573
"P14_B_To_C02_Z20_01","Pericycle","area",NA,13574
"P14_B_To_C02_Z20_01","Pericycle","XM","204.269",13575
"P14_B_To_C02_Z20_01","Pericycle","XM","192.669",13576
"P14_B_To_C02_Z20_01","Pericycle","XM","193.589",13577
"P14_B_To_C02_Z20_01","Pericycle","XM","199.771",13578
"P14_B_To_C02_Z20_01","Pericycle","XM","213.009",13579
"P14_B_To_C02_Z20_01","Pericycle","XM","229.714",13580
"P14_B_To_C02_Z20_01","Pericycle","XM","249.243",13581
"P14_B_To_C02_Z20_01","Pericycle","XM","280.564",13582
"P14_B_To_C02_Z20_01","Pericycle","XM","295.747",13583
"P14_B_To_C02_Z20_01","Pericycle","XM","302.977",13584
"P14_B_To_C02_Z20_01","Pericycle","XM","310.357",13585
"P14_B_To_C02_Z20_01","Pericycle","XM","314.986",13586
"P14_B_To_C02_Z20_01","Pericycle","XM","305.799",13587
"P14_B_To_C02_Z20_01","Pericycle","XM","297.335",13588
"P14_B_To_C02_Z20_01","Pericycle","XM","279.181",13589
"P14_B_To_C02_Z20_01","Pericycle","XM","257.966",13590
"P14_B_To_C02_Z20_01","Pericycle","XM","226.994",13591
"P14_B_To_C02_Z20_01","Pericycle","XM","211.297",13592
"P14_B_To_C02_Z20_01","Pericycle","XM",NA,13593
"P14_B_To_C02_Z20_01","Pericycle","XM",NA,13594
"P14_B_To_C02_Z20_01","Pericycle","XM",NA,13595
"P14_B_To_C02_Z20_01","Pericycle","YM","272.652",13596
"P14_B_To_C02_Z20_01","Pericycle","YM","250.884",13597
"P14_B_To_C02_Z20_01","Pericycle","YM","228.774",13598
"P14_B_To_C02_Z20_01","Pericycle","YM","211.82",13599
"P14_B_To_C02_Z20_01","Pericycle","YM","195.962",13600
"P14_B_To_C02_Z20_01","Pericycle","YM","184.958",13601
"P14_B_To_C02_Z20_01","Pericycle","YM","175.567",13602
"P14_B_To_C02_Z20_01","Pericycle","YM","174.364",13603
"P14_B_To_C02_Z20_01","Pericycle","YM","191.992",13604
"P14_B_To_C02_Z20_01","Pericycle","YM","210.301",13605
"P14_B_To_C02_Z20_01","Pericycle","YM","225.827",13606
"P14_B_To_C02_Z20_01","Pericycle","YM","243.309",13607
"P14_B_To_C02_Z20_01","Pericycle","YM","273.732",13608
"P14_B_To_C02_Z20_01","Pericycle","YM","288.511",13609
"P14_B_To_C02_Z20_01","Pericycle","YM","300.15",13610
"P14_B_To_C02_Z20_01","Pericycle","YM","311.542",13611
"P14_B_To_C02_Z20_01","Pericycle","YM","304.434",13612
"P14_B_To_C02_Z20_01","Pericycle","YM","282.157",13613
"P14_B_To_C02_Z20_01","Pericycle","YM",NA,13614
"P14_B_To_C02_Z20_01","Pericycle","YM",NA,13615
"P14_B_To_C02_Z20_01","Pericycle","YM",NA,13616
"P14_B_To_C02_Z20_01","Pericycle","length","16.865",13617
"P14_B_To_C02_Z20_01","Pericycle","length","12.959",13618
"P14_B_To_C02_Z20_01","Pericycle","length","11.833",13619
"P14_B_To_C02_Z20_01","Pericycle","length","10.364",13620
"P14_B_To_C02_Z20_01","Pericycle","length","13.547",13621
"P14_B_To_C02_Z20_01","Pericycle","length","14.06",13622
"P14_B_To_C02_Z20_01","Pericycle","length","17.284",13623
"P14_B_To_C02_Z20_01","Pericycle","length","19.505",13624
"P14_B_To_C02_Z20_01","Pericycle","length","14.838",13625
"P14_B_To_C02_Z20_01","Pericycle","length","12.48",13626
"P14_B_To_C02_Z20_01","Pericycle","length","10.048",13627
"P14_B_To_C02_Z20_01","Pericycle","length","10.879",13628
"P14_B_To_C02_Z20_01","Pericycle","length","11.191",13629
"P14_B_To_C02_Z20_01","Pericycle","length","11.817",13630
"P14_B_To_C02_Z20_01","Pericycle","length","12.254",13631
"P14_B_To_C02_Z20_01","Pericycle","length","15.199",13632
"P14_B_To_C02_Z20_01","Pericycle","length","20.339",13633
"P14_B_To_C02_Z20_01","Pericycle","length","17.736",13634
"P14_B_To_C02_Z20_01","Pericycle","length",NA,13635
"P14_B_To_C02_Z20_01","Pericycle","length",NA,13636
"P14_B_To_C02_Z20_01","Pericycle","length",NA,13637
"P14_B_To_C02_Z20_01","Endodermis","area","218.387",13638
"P14_B_To_C02_Z20_01","Endodermis","area","303.608",13639
"P14_B_To_C02_Z20_01","Endodermis","area","269.688",13640
"P14_B_To_C02_Z20_01","Endodermis","area","367.79",13641
"P14_B_To_C02_Z20_01","Endodermis","area","362.76",13642
"P14_B_To_C02_Z20_01","Endodermis","area","375.794",13643
"P14_B_To_C02_Z20_01","Endodermis","area","244.076",13644
"P14_B_To_C02_Z20_01","Endodermis","area","303.913",13645
"P14_B_To_C02_Z20_01","Endodermis","area","233.328",13646
"P14_B_To_C02_Z20_01","Endodermis","area","158.016",13647
"P14_B_To_C02_Z20_01","Endodermis","area","304.065",13648
"P14_B_To_C02_Z20_01","Endodermis","area","108.851",13649
"P14_B_To_C02_Z20_01","Endodermis","area","280.893",13650
"P14_B_To_C02_Z20_01","Endodermis","area","204.057",13651
"P14_B_To_C02_Z20_01","Endodermis","XM","181.407",13652
"P14_B_To_C02_Z20_01","Endodermis","XM","192.618",13653
"P14_B_To_C02_Z20_01","Endodermis","XM","218.013",13654
"P14_B_To_C02_Z20_01","Endodermis","XM","255.905",13655
"P14_B_To_C02_Z20_01","Endodermis","XM","293.511",13656
"P14_B_To_C02_Z20_01","Endodermis","XM","317.279",13657
"P14_B_To_C02_Z20_01","Endodermis","XM","328.455",13658
"P14_B_To_C02_Z20_01","Endodermis","XM","320.995",13659
"P14_B_To_C02_Z20_01","Endodermis","XM","301.724",13660
"P14_B_To_C02_Z20_01","Endodermis","XM","277.063",13661
"P14_B_To_C02_Z20_01","Endodermis","XM","251.737",13662
"P14_B_To_C02_Z20_01","Endodermis","XM","217.905",13663
"P14_B_To_C02_Z20_01","Endodermis","XM","197.062",13664
"P14_B_To_C02_Z20_01","Endodermis","XM","183.634",13665
"P14_B_To_C02_Z20_01","Endodermis","YM","231.217",13666
"P14_B_To_C02_Z20_01","Endodermis","YM","198.081",13667
"P14_B_To_C02_Z20_01","Endodermis","YM","173.298",13668
"P14_B_To_C02_Z20_01","Endodermis","YM","156.498",13669
"P14_B_To_C02_Z20_01","Endodermis","YM","163.376",13670
"P14_B_To_C02_Z20_01","Endodermis","YM","199.947",13671
"P14_B_To_C02_Z20_01","Endodermis","YM","235.822",13672
"P14_B_To_C02_Z20_01","Endodermis","YM","271.605",13673
"P14_B_To_C02_Z20_01","Endodermis","YM","302.373",13674
"P14_B_To_C02_Z20_01","Endodermis","YM","316.906",13675
"P14_B_To_C02_Z20_01","Endodermis","YM","326.188",13676
"P14_B_To_C02_Z20_01","Endodermis","YM","317.034",13677
"P14_B_To_C02_Z20_01","Endodermis","YM","290.667",13678
"P14_B_To_C02_Z20_01","Endodermis","YM","263.048",13679
"P14_B_To_C02_Z20_01","Endodermis","length","14.465",13680
"P14_B_To_C02_Z20_01","Endodermis","length","18.029",13681
"P14_B_To_C02_Z20_01","Endodermis","length","17.801",13682
"P14_B_To_C02_Z20_01","Endodermis","length","17.533",13683
"P14_B_To_C02_Z20_01","Endodermis","length","20.008",13684
"P14_B_To_C02_Z20_01","Endodermis","length","20.016",13685
"P14_B_To_C02_Z20_01","Endodermis","length","14.643",13686
"P14_B_To_C02_Z20_01","Endodermis","length","15.812",13687
"P14_B_To_C02_Z20_01","Endodermis","length","18.048",13688
"P14_B_To_C02_Z20_01","Endodermis","length","16.712",13689
"P14_B_To_C02_Z20_01","Endodermis","length","17.138",13690
"P14_B_To_C02_Z20_01","Endodermis","length","11.211",13691
"P14_B_To_C02_Z20_01","Endodermis","length","19.523",13692
"P14_B_To_C02_Z20_01","Endodermis","length","15.285",13693
"P14_B_To_C02_Z20_01","Cortex","area","411.925",13694
"P14_B_To_C02_Z20_01","Cortex","area","764.013",13695
"P14_B_To_C02_Z20_01","Cortex","area","609.046",13696
"P14_B_To_C02_Z20_01","Cortex","area","455.603",13697
"P14_B_To_C02_Z20_01","Cortex","area","347.972",13698
"P14_B_To_C02_Z20_01","Cortex","area","777.048",13699
"P14_B_To_C02_Z20_01","Cortex","area","733.447",13700
"P14_B_To_C02_Z20_01","Cortex","area","521.005",13701
"P14_B_To_C02_Z20_01","Cortex","area","312.527",13702
"P14_B_To_C02_Z20_01","Cortex","area","710.045",13703
"P14_B_To_C02_Z20_01","Cortex","area","750.292",13704
"P14_B_To_C02_Z20_01","Cortex","area","405.827",13705
"P14_B_To_C02_Z20_01","Cortex","area","626.959",13706
"P14_B_To_C02_Z20_01","Cortex","area","933.845",13707
"P14_B_To_C02_Z20_01","Cortex","area","380.063",13708
"P14_B_To_C02_Z20_01","Cortex","area","420.615",13709
"P14_B_To_C02_Z20_01","Cortex","XM","209.574",13710
"P14_B_To_C02_Z20_01","Cortex","XM","197.731",13711
"P14_B_To_C02_Z20_01","Cortex","XM","181.161",13712
"P14_B_To_C02_Z20_01","Cortex","XM","159.943",13713
"P14_B_To_C02_Z20_01","Cortex","XM","173.868",13714
"P14_B_To_C02_Z20_01","Cortex","XM","152.129",13715
"P14_B_To_C02_Z20_01","Cortex","XM","127.838",13716
"P14_B_To_C02_Z20_01","Cortex","XM","103.256",13717
"P14_B_To_C02_Z20_01","Cortex","XM","312.306",13718
"P14_B_To_C02_Z20_01","Cortex","XM","325.558",13719
"P14_B_To_C02_Z20_01","Cortex","XM","339.051",13720
"P14_B_To_C02_Z20_01","Cortex","XM","348.111",13721
"P14_B_To_C02_Z20_01","Cortex","XM","336.739",13722
"P14_B_To_C02_Z20_01","Cortex","XM","357.765",13723
"P14_B_To_C02_Z20_01","Cortex","XM","382.566",13724
"P14_B_To_C02_Z20_01","Cortex","XM","394.779",13725
"P14_B_To_C02_Z20_01","Cortex","YM","156.206",13726
"P14_B_To_C02_Z20_01","Cortex","YM","134.199",13727
"P14_B_To_C02_Z20_01","Cortex","YM","113.921",13728
"P14_B_To_C02_Z20_01","Cortex","YM","103.029",13729
"P14_B_To_C02_Z20_01","Cortex","YM","285.073",13730
"P14_B_To_C02_Z20_01","Cortex","YM","290.599",13731
"P14_B_To_C02_Z20_01","Cortex","YM","299.003",13732
"P14_B_To_C02_Z20_01","Cortex","YM","310.388",13733
"P14_B_To_C02_Z20_01","Cortex","YM","315.869",13734
"P14_B_To_C02_Z20_01","Cortex","YM","335.098",13735
"P14_B_To_C02_Z20_01","Cortex","YM","357.607",13736
"P14_B_To_C02_Z20_01","Cortex","YM","379.897",13737
"P14_B_To_C02_Z20_01","Cortex","YM","186.334",13738
"P14_B_To_C02_Z20_01","Cortex","YM","168.259",13739
"P14_B_To_C02_Z20_01","Cortex","YM","164.41",13740
"P14_B_To_C02_Z20_01","Cortex","YM","147.655",13741
"P14_B_To_C02_Z20_01","Cortex","length","21.648",13742
"P14_B_To_C02_Z20_01","Cortex","length","25.292",13743
"P14_B_To_C02_Z20_01","Cortex","length","28.334",13744
"P14_B_To_C02_Z20_01","Cortex","length","20.55",13745
"P14_B_To_C02_Z20_01","Cortex","length","20.62",13746
"P14_B_To_C02_Z20_01","Cortex","length","26.804",13747
"P14_B_To_C02_Z20_01","Cortex","length","28.639",13748
"P14_B_To_C02_Z20_01","Cortex","length","18.184",13749
"P14_B_To_C02_Z20_01","Cortex","length","21.059",13750
"P14_B_To_C02_Z20_01","Cortex","length","23.013",13751
"P14_B_To_C02_Z20_01","Cortex","length","29.032",13752
"P14_B_To_C02_Z20_01","Cortex","length","17.33",13753
"P14_B_To_C02_Z20_01","Cortex","length","23.955",13754
"P14_B_To_C02_Z20_01","Cortex","length","20.048",13755
"P14_B_To_C02_Z20_01","Cortex","length","28.535",13756
"P14_B_To_C02_Z20_01","Cortex","length","27.568",13757
"P14_B_To_C02_Z20_01","Exodermis","area","578.555",13758
"P14_B_To_C02_Z20_01","Exodermis","area","504.006",13759
"P14_B_To_C02_Z20_01","Exodermis","area","661.718",13760
"P14_B_To_C02_Z20_01","Exodermis","area","381.587",13761
"P14_B_To_C02_Z20_01","Exodermis","area","526.493",13762
"P14_B_To_C02_Z20_01","Exodermis","area","665.072",13763
"P14_B_To_C02_Z20_01","Exodermis","area","563.158",13764
"P14_B_To_C02_Z20_01","Exodermis","area","538.384",13765
"P14_B_To_C02_Z20_01","Exodermis","area","529.618",13766
"P14_B_To_C02_Z20_01","Exodermis","area","436.089",13767
"P14_B_To_C02_Z20_01","Exodermis","area","510.638",13768
"P14_B_To_C02_Z20_01","Exodermis","area","639.765",13769
"P14_B_To_C02_Z20_01","Exodermis","area","431.744",13770
"P14_B_To_C02_Z20_01","Exodermis","area","714.695",13771
"P14_B_To_C02_Z20_01","Exodermis","area","521.614",13772
"P14_B_To_C02_Z20_01","Exodermis","area","551.19",13773
"P14_B_To_C02_Z20_01","Exodermis","area","602.262",13774
"P14_B_To_C02_Z20_01","Exodermis","area",NA,13775
"P14_B_To_C02_Z20_01","Exodermis","area",NA,13776
"P14_B_To_C02_Z20_01","Exodermis","XM","193.223",13777
"P14_B_To_C02_Z20_01","Exodermis","XM","250.125",13778
"P14_B_To_C02_Z20_01","Exodermis","XM","307.787",13779
"P14_B_To_C02_Z20_01","Exodermis","XM","362.259",13780
"P14_B_To_C02_Z20_01","Exodermis","XM","400.442",13781
"P14_B_To_C02_Z20_01","Exodermis","XM","418.908",13782
"P14_B_To_C02_Z20_01","Exodermis","XM","437.585",13783
"P14_B_To_C02_Z20_01","Exodermis","XM","436.85",13784
"P14_B_To_C02_Z20_01","Exodermis","XM","430.425",13785
"P14_B_To_C02_Z20_01","Exodermis","XM","419.627",13786
"P14_B_To_C02_Z20_01","Exodermis","XM","386.235",13787
"P14_B_To_C02_Z20_01","Exodermis","XM","105.051",13788
"P14_B_To_C02_Z20_01","Exodermis","XM","80.92",13789
"P14_B_To_C02_Z20_01","Exodermis","XM","75.917",13790
"P14_B_To_C02_Z20_01","Exodermis","XM","79.837",13791
"P14_B_To_C02_Z20_01","Exodermis","XM","88.698",13792
"P14_B_To_C02_Z20_01","Exodermis","XM","137.083",13793
"P14_B_To_C02_Z20_01","Exodermis","XM",NA,13794
"P14_B_To_C02_Z20_01","Exodermis","XM",NA,13795
"P14_B_To_C02_Z20_01","Exodermis","YM","56.173",13796
"P14_B_To_C02_Z20_01","Exodermis","YM","40.776",13797
"P14_B_To_C02_Z20_01","Exodermis","YM","47.594",13798
"P14_B_To_C02_Z20_01","Exodermis","YM","69.392",13799
"P14_B_To_C02_Z20_01","Exodermis","YM","108.376",13800
"P14_B_To_C02_Z20_01","Exodermis","YM","150.326",13801
"P14_B_To_C02_Z20_01","Exodermis","YM","197.904",13802
"P14_B_To_C02_Z20_01","Exodermis","YM","253.108",13803
"P14_B_To_C02_Z20_01","Exodermis","YM","296.438",13804
"P14_B_To_C02_Z20_01","Exodermis","YM","342.038",13805
"P14_B_To_C02_Z20_01","Exodermis","YM","371.461",13806
"P14_B_To_C02_Z20_01","Exodermis","YM","358.009",13807
"P14_B_To_C02_Z20_01","Exodermis","YM","317.539",13808
"P14_B_To_C02_Z20_01","Exodermis","YM","270.184",13809
"P14_B_To_C02_Z20_01","Exodermis","YM","222.11",13810
"P14_B_To_C02_Z20_01","Exodermis","YM","172.668",13811
"P14_B_To_C02_Z20_01","Exodermis","YM","94.297",13812
"P14_B_To_C02_Z20_01","Exodermis","YM",NA,13813
"P14_B_To_C02_Z20_01","Exodermis","YM",NA,13814
"P14_B_To_C02_Z20_01","Exodermis","length","28.032",13815
"P14_B_To_C02_Z20_01","Exodermis","length","23.233",13816
"P14_B_To_C02_Z20_01","Exodermis","length","28.731",13817
"P14_B_To_C02_Z20_01","Exodermis","length","21.478",13818
"P14_B_To_C02_Z20_01","Exodermis","length","27.281",13819
"P14_B_To_C02_Z20_01","Exodermis","length","27.227",13820
"P14_B_To_C02_Z20_01","Exodermis","length","27.656",13821
"P14_B_To_C02_Z20_01","Exodermis","length","25.424",13822
"P14_B_To_C02_Z20_01","Exodermis","length","24.794",13823
"P14_B_To_C02_Z20_01","Exodermis","length","23.589",13824
"P14_B_To_C02_Z20_01","Exodermis","length","29.715",13825
"P14_B_To_C02_Z20_01","Exodermis","length","32.197",13826
"P14_B_To_C02_Z20_01","Exodermis","length","25.275",13827
"P14_B_To_C02_Z20_01","Exodermis","length","30.55",13828
"P14_B_To_C02_Z20_01","Exodermis","length","26.281",13829
"P14_B_To_C02_Z20_01","Exodermis","length","24.541",13830
"P14_B_To_C02_Z20_01","Exodermis","length","29.901",13831
"P14_B_To_C02_Z20_01","Exodermis","length",NA,13832
"P14_B_To_C02_Z20_01","Exodermis","length",NA,13833
