"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius","Barrier_Name"
"root4",10,"b8",4.97788222204002e-12,1.98697444882847e-11,1.0417e-06,0.121067953017524,4.11164317060807e-08,0.192685631727563,"T3"
"root4",10,"b9",9.867369717901e-12,1.98697444882847e-11,1.0417e-06,0.121067953017524,8.15027385196869e-08,0.192685631727563,"T1"
"root4",10,"b1",1.33291961409998e-11,1.98697444882847e-11,1.1574e-06,0.121067953017524,1.10096815951538e-07,0.192685631727563,"M1"
"root4",10,"b3",5.95237451740963e-12,1.98697444882847e-11,1.1574e-06,0.121067953017524,4.91655666842575e-08,0.192685631727563,"M2"
"root4",10,"b4",5.79245052188712e-12,1.98697444882847e-11,1.1574e-06,0.121067953017524,4.78446226066834e-08,0.192685631727563,"M3"
"root4",10,"b6",9.40830673970666e-12,1.98697444882847e-11,1.1574e-06,0.121067953017524,7.77109590540847e-08,0.192685631727563,"T2"
"root4",10,"b8",5.01854062084216e-12,1.98697444882847e-11,1.1574e-06,0.121067953017524,4.14522629296933e-08,0.192685631727563,"T3"
"root4",10,"b9",1.01660495256811e-11,1.98697444882847e-11,1.1574e-06,0.121067953017524,8.39697812038637e-08,0.192685631727563,"T1"
"root4",13,"b1",9.0429464268848e-12,5.64092653520668e-10,1.157e-07,0.137551558685072,6.57422315917835e-08,0.218920104947241,"M1"
"root4",13,"b3",6.1646649098282e-12,5.64092653520668e-10,1.157e-07,0.137551558685072,4.48171214398404e-08,0.218920104947241,"M2"
"root4",13,"b4",5.46209824517999e-12,5.64092653520668e-10,1.157e-07,0.137551558685072,3.97094609279246e-08,0.218920104947241,"M3"
"root4",13,"b6",6.69327267810871e-12,5.64092653520668e-10,1.157e-07,0.137551558685072,4.86601005622418e-08,0.218920104947241,"T2"
"root4",13,"b8",4.98427893706348e-12,5.64092653520668e-10,1.157e-07,0.137551558685072,3.62357139730792e-08,0.218920104947241,"T3"
"root4",13,"b9",6.93772828588602e-12,5.64092653520668e-10,1.157e-07,0.137551558685072,5.04372931299902e-08,0.218920104947241,"T1"
"root4",13,"b1",1.10069575261166e-11,5.64092653520668e-10,2.315e-07,0.137551558685072,8.0020594687097e-08,0.218920104947241,"M1"
"root4",13,"b3",6.73621475513099e-12,5.64092653520668e-10,2.315e-07,0.137551558685072,4.89722895147538e-08,0.218920104947241,"M2"
"root4",13,"b4",6.16745389730722e-12,5.64092653520668e-10,2.315e-07,0.137551558685072,4.48373973822265e-08,0.218920104947241,"M3"
"root4",13,"b6",8.13702229455852e-12,5.64092653520668e-10,2.315e-07,0.137551558685072,5.91561620409439e-08,0.218920104947241,"T2"
"root4",13,"b8",5.54421017201379e-12,5.64092653520668e-10,2.315e-07,0.137551558685072,4.03064147365091e-08,0.218920104947241,"T3"
"root4",13,"b9",8.51695548661937e-12,5.64092653520668e-10,2.315e-07,0.137551558685072,6.19182768122546e-08,0.218920104947241,"T1"
"root4",13,"b1",1.24855288083756e-11,5.64092653520668e-10,3.472e-07,0.137551558685072,9.07698097188529e-08,0.218920104947241,"M1"
"root4",13,"b3",7.05944863821656e-12,5.64092653520668e-10,3.472e-07,0.137551558685072,5.13222002404157e-08,0.218920104947241,"M2"
"root4",13,"b4",6.58108964744217e-12,5.64092653520668e-10,3.472e-07,0.137551558685072,4.7844529791987e-08,0.218920104947241,"M3"
"root4",13,"b6",9.12946720164507e-12,5.64092653520668e-10,3.472e-07,0.137551558685072,6.63712377301898e-08,0.218920104947241,"T2"
"root4",13,"b8",5.84674095039729e-12,5.64092653520668e-10,3.472e-07,0.137551558685072,4.2505813865647e-08,0.218920104947241,"T3"
"root4",13,"b9",9.63093766724991e-12,5.64092653520668e-10,3.472e-07,0.137551558685072,7.00169286289238e-08,0.218920104947241,"T1"
"root4",13,"b1",1.37169485328151e-11,5.64092653520668e-10,4.63e-07,0.137551558685072,9.97222326227534e-08,0.218920104947241,"M1"
"root4",13,"b3",7.28043026844665e-12,5.64092653520668e-10,4.63e-07,0.137551558685072,5.29287369626643e-08,0.218920104947241,"M2"
"root4",13,"b4",6.8676588220871e-12,5.64092653520668e-10,4.63e-07,0.137551558685072,4.99278880424088e-08,0.218920104947241,"M3"
"root4",13,"b6",9.89298814244079e-12,5.64092653520668e-10,4.63e-07,0.137551558685072,7.19220359043045e-08,0.218920104947241,"T2"
"root4",13,"b8",6.04255508949667e-12,5.64092653520668e-10,4.63e-07,0.137551558685072,4.39293828965709e-08,0.218920104947241,"T3"
"root4",13,"b9",1.05087537893396e-11,5.64092653520668e-10,4.63e-07,0.137551558685072,7.63986529109401e-08,0.218920104947241,"T1"
"root4",13,"b1",1.47959168417049e-11,5.64092653520668e-10,5.787e-07,0.137551558685072,1.07566333549012e-07,0.218920104947241,"M1"
"root4",13,"b3",7.44774422833773e-12,5.64092653520668e-10,5.787e-07,0.137551558685072,5.41451096558603e-08,0.218920104947241,"M2"
"root4",13,"b4",7.08507852545947e-12,5.64092653520668e-10,5.787e-07,0.137551558685072,5.1508529552042e-08,0.218920104947241,"M3"
"root4",13,"b6",1.05166750841133e-11,5.64092653520668e-10,5.787e-07,0.137551558685072,7.64562407336404e-08,0.218920104947241,"T2"
"root4",13,"b8",6.18291234638171e-12,5.64092653520668e-10,5.787e-07,0.137551558685072,4.49497803259187e-08,0.218920104947241,"T3"
"root4",13,"b9",1.12416633253802e-11,5.64092653520668e-10,5.787e-07,0.137551558685072,8.17269061350174e-08,0.218920104947241,"T1"
"root4",13,"b1",1.57708882761388e-11,5.64092653520668e-10,6.944e-07,0.137551558685072,1.14654377070686e-07,0.218920104947241,"M1"
"root4",13,"b3",7.58268336413136e-12,5.64092653520668e-10,6.944e-07,0.137551558685072,5.5126117338242e-08,0.218920104947241,"M2"
"root4",13,"b4",7.25972446327303e-12,5.64092653520668e-10,6.944e-07,0.137551558685072,5.27782057337087e-08,0.218920104947241,"M3"
"root4",13,"b6",1.10457984302872e-11,5.64092653520668e-10,6.944e-07,0.137551558685072,8.03029681079579e-08,0.218920104947241,"T2"
"root4",13,"b8",6.29040844016573e-12,5.64092653520668e-10,6.944e-07,0.137551558685072,4.5731277059301e-08,0.218920104947241,"T3"
"root4",13,"b9",1.18759616118922e-11,5.64092653520668e-10,6.944e-07,0.137551558685072,8.6338255454324e-08,0.218920104947241,"T1"
"root4",13,"b1",1.66702830929166e-11,5.64092653520668e-10,8.102e-07,0.137551558685072,1.21192978489496e-07,0.218920104947241,"M1"
"root4",13,"b3",7.6961914738364e-12,5.64092653520668e-10,8.102e-07,0.137551558685072,5.59513214347286e-08,0.218920104947241,"M2"
"root4",13,"b4",7.40556466308884e-12,5.64092653520668e-10,8.102e-07,0.137551558685072,5.38384641648742e-08,0.218920104947241,"M3"
"root4",13,"b6",1.15066486432854e-11,5.64092653520668e-10,8.102e-07,0.137551558685072,8.36533497205235e-08,0.218920104947241,"T2"
"root4",13,"b8",6.37664121016463e-12,5.64092653520668e-10,8.102e-07,0.137551558685072,4.63581894027397e-08,0.218920104947241,"T3"
"root4",13,"b9",1.24385558095142e-11,5.64092653520668e-10,8.102e-07,0.137551558685072,9.04283159596364e-08,0.218920104947241,"T1"
"root4",13,"b1",1.75122717474281e-11,5.64092653520668e-10,9.259e-07,0.137551558685072,1.27314237038367e-07,0.218920104947241,"M1"
"root4",13,"b3",7.79453014478493e-12,5.64092653520668e-10,9.259e-07,0.137551558685072,5.66662436928884e-08,0.218920104947241,"M2"
"root4",13,"b4",7.53078713588209e-12,5.64092653520668e-10,9.259e-07,0.137551558685072,5.47488316953502e-08,0.218920104947241,"M3"
"root4",13,"b6",1.19158740623442e-11,5.64092653520668e-10,9.259e-07,0.137551558685072,8.66284190179619e-08,0.218920104947241,"T2"
"root4",13,"b8",6.44820956784629e-12,5.64092653520668e-10,9.259e-07,0.137551558685072,4.68784914506831e-08,0.218920104947241,"T3"
"root4",13,"b9",1.29465221305022e-11,5.64092653520668e-10,9.259e-07,0.137551558685072,9.41212317349568e-08,0.218920104947241,"T1"
"root4",13,"b1",1.83091878608971e-11,5.64092653520668e-10,1.0417e-06,0.137551558685072,1.33107818158691e-07,0.218920104947241,"M1"
"root4",13,"b3",7.88157407652217e-12,5.64092653520668e-10,1.0417e-06,0.137551558685072,5.72990531831577e-08,0.218920104947241,"M2"
"root4",13,"b4",7.64055979258053e-12,5.64092653520668e-10,1.0417e-06,0.137551558685072,5.55468790439067e-08,0.218920104947241,"M3"
"root4",13,"b6",1.22846820290196e-11,5.64092653520668e-10,1.0417e-06,0.137551558685072,8.93096533871036e-08,0.218920104947241,"T2"
"root4",13,"b8",6.50916177299727e-12,5.64092653520668e-10,1.0417e-06,0.137551558685072,4.73216140567347e-08,0.218920104947241,"T3"
"root4",13,"b9",1.34113898599513e-11,5.64092653520668e-10,1.0417e-06,0.137551558685072,9.75008206970382e-08,0.218920104947241,"T1"
"root4",13,"b1",1.90697828002159e-11,5.64092653520668e-10,1.1574e-06,0.137551558685072,1.38637344298487e-07,0.218920104947241,"M1"
"root4",13,"b3",7.9598700074494e-12,5.64092653520668e-10,1.1574e-06,0.137551558685072,5.78682646968308e-08,0.218920104947241,"M2"
"root4",13,"b4",7.73833410445799e-12,5.64092653520668e-10,1.1574e-06,0.137551558685072,5.6257698410929e-08,0.218920104947241,"M3"
"root4",13,"b6",1.26209712716379e-11,5.64092653520668e-10,1.1574e-06,0.137551558685072,9.17544765925475e-08,0.218920104947241,"T2"
"root4",13,"b8",6.56212915679989e-12,5.64092653520668e-10,1.1574e-06,0.137551558685072,4.77066870018104e-08,0.218920104947241,"T3"
"root4",13,"b9",1.38413118233631e-11,5.64092653520668e-10,1.1574e-06,0.137551558685072,1.00626353897255e-07,0.218920104947241,"T1"
"root4",14,"b1",7.72792349475168e-12,1.58092540079471e-10,1.157e-07,0.14390270988567,5.37024181190992e-08,0.229028276026233,"M1"
"root4",14,"b3",5.31516800942506e-12,1.58092540079471e-10,1.157e-07,0.14390270988567,3.69358437631086e-08,0.229028276026233,"M2"
"root4",14,"b4",4.79853694414505e-12,1.58092540079471e-10,1.157e-07,0.14390270988567,3.33457024399156e-08,0.229028276026233,"M3"
"root4",14,"b6",6.03925389306585e-12,1.58092540079471e-10,1.157e-07,0.14390270988567,4.19676175512192e-08,0.229028276026233,"T2"
"root4",14,"b8",4.45956215858808e-12,1.58092540079471e-10,1.157e-07,0.14390270988567,3.09901193808732e-08,0.229028276026233,"T3"
"root4",14,"b9",6.21163070585554e-12,1.58092540079471e-10,1.157e-07,0.14390270988567,4.31654880633635e-08,0.229028276026233,"T1"
"root4",14,"b1",9.3571244817416e-12,1.58092540079471e-10,2.315e-07,0.14390270988567,6.50239629898269e-08,0.229028276026233,"M1"
"root4",14,"b3",5.77719024601279e-12,1.58092540079471e-10,2.315e-07,0.14390270988567,4.01465007198456e-08,0.229028276026233,"M2"
"root4",14,"b4",5.35787263165989e-12,1.58092540079471e-10,2.315e-07,0.14390270988567,3.72326041387038e-08,0.229028276026233,"M3"
"root4",14,"b6",7.27782458262264e-12,1.58092540079471e-10,2.315e-07,0.14390270988567,5.057461800688e-08,0.229028276026233,"T2"
"root4",14,"b8",4.91140451029687e-12,1.58092540079471e-10,2.315e-07,0.14390270988567,3.41300348978762e-08,0.229028276026233,"T3"
"root4",14,"b9",7.53829823487632e-12,1.58092540079471e-10,2.315e-07,0.14390270988567,5.23846857426484e-08,0.229028276026233,"T1"
"root4",14,"b1",1.0589878645917e-11,1.58092540079471e-10,3.472e-07,0.14390270988567,7.35905435994264e-08,0.229028276026233,"M1"
"root4",14,"b3",6.03775523727349e-12,1.58092540079471e-10,3.472e-07,0.14390270988567,4.19572031831121e-08,0.229028276026233,"M2"
"root4",14,"b4",5.68389078746416e-12,1.58092540079471e-10,3.472e-07,0.14390270988567,3.94981497706331e-08,0.229028276026233,"M3"
"root4",14,"b6",8.14441836362377e-12,1.58092540079471e-10,3.472e-07,0.14390270988567,5.65966990482283e-08,0.229028276026233,"T2"
"root4",14,"b8",5.15550582532588e-12,1.58092540079471e-10,3.472e-07,0.14390270988567,3.58263289789463e-08,0.229028276026233,"T3"
"root4",14,"b9",8.48764957912751e-12,1.58092540079471e-10,3.472e-07,0.14390270988567,5.89818606325823e-08,0.229028276026233,"T1"
"root4",14,"b1",1.16210010994582e-11,1.58092540079471e-10,4.63e-07,0.14390270988567,8.07559573318047e-08,0.229028276026233,"M1"
"root4",14,"b3",6.21655851431766e-12,1.58092540079471e-10,4.63e-07,0.14390270988567,4.31997320916102e-08,0.229028276026233,"M2"
"root4",14,"b4",5.91044941327645e-12,1.58092540079471e-10,4.63e-07,0.14390270988567,4.10725372577922e-08,0.229028276026233,"M3"
"root4",14,"b6",8.82464542441471e-12,1.58092540079471e-10,4.63e-07,0.14390270988567,6.13236917597024e-08,0.229028276026233,"T2"
"root4",14,"b8",5.31577547163212e-12,1.58092540079471e-10,4.63e-07,0.14390270988567,3.69400651027036e-08,0.229028276026233,"T3"
"root4",14,"b9",9.24829056945428e-12,1.58092540079471e-10,4.63e-07,0.14390270988567,6.42676609551133e-08,0.229028276026233,"T1"
"root4",14,"b1",1.25270184455503e-11,1.58092540079471e-10,5.787e-07,0.14390270988567,8.70519982250715e-08,0.229028276026233,"M1"
"root4",14,"b3",6.35265681616084e-12,1.58092540079471e-10,5.787e-07,0.14390270988567,4.41454981717022e-08,0.229028276026233,"M2"
"root4",14,"b4",6.0832116418304e-12,1.58092540079471e-10,5.787e-07,0.14390270988567,4.22730860778333e-08,0.229028276026233,"M3"
"root4",14,"b6",9.39073039339136e-12,1.58092540079471e-10,5.787e-07,0.14390270988567,6.52574951566392e-08,0.229028276026233,"T2"
"root4",14,"b8",5.43284969507708e-12,1.58092540079471e-10,5.787e-07,0.14390270988567,3.77536302088644e-08,0.229028276026233,"T3"
"root4",14,"b9",9.89320781258835e-12,1.58092540079471e-10,5.787e-07,0.14390270988567,6.87492808193011e-08,0.229028276026233,"T1"
"root4",14,"b1",1.33469710816495e-11,1.58092540079471e-10,6.944e-07,0.14390270988567,9.27499634458145e-08,0.229028276026233,"M1"
"root4",14,"b3",6.46298938090184e-12,1.58092540079471e-10,6.944e-07,0.14390270988567,4.49122145513219e-08,0.229028276026233,"M2"
"root4",14,"b4",6.22269781963626e-12,1.58092540079471e-10,6.944e-07,0.14390270988567,4.32423949804709e-08,0.229028276026233,"M3"
"root4",14,"b6",9.87899736537227e-12,1.58092540079471e-10,6.944e-07,0.14390270988567,6.86505304397748e-08,0.229028276026233,"T2"
"root4",14,"b8",5.52429968597618e-12,1.58092540079471e-10,6.944e-07,0.14390270988567,3.83891289494493e-08,0.229028276026233,"T3"
"root4",14,"b9",1.04590043750332e-11,1.58092540079471e-10,6.944e-07,0.14390270988567,7.26810800390265e-08,0.229028276026233,"T1"
"root4",14,"b1",1.41037827462251e-11,1.58092540079471e-10,8.102e-07,0.14390270988567,9.8009153249654e-08,0.229028276026233,"M1"
"root4",14,"b3",6.55621691759988e-12,1.58092540079471e-10,8.102e-07,0.14390270988567,4.55600657055643e-08,0.229028276026233,"M2"
"root4",14,"b4",6.33971674110071e-12,1.58092540079471e-10,8.102e-07,0.14390270988567,4.40555757854566e-08,0.229028276026233,"M3"
"root4",14,"b6",1.03104999073277e-11,1.58092540079471e-10,8.102e-07,0.14390270988567,7.16491017821647e-08,0.229028276026233,"T2"
"root4",14,"b8",5.59905804322869e-12,1.58092540079471e-10,8.102e-07,0.14390270988567,3.89086351999703e-08,0.229028276026233,"T3"
"root4",14,"b9",1.09668658692453e-11,1.58092540079471e-10,8.102e-07,0.14390270988567,7.62102803898444e-08,0.229028276026233,"T1"
"root4",14,"b1",1.48121561485871e-11,1.58092540079471e-10,9.259e-07,0.14390270988567,1.02931738814059e-07,0.229028276026233,"M1"
"root4",14,"b3",6.63728537453446e-12,1.58092540079471e-10,9.259e-07,0.14390270988567,4.61234217187971e-08,0.229028276026233,"M2"
"root4",14,"b4",6.44059560333477e-12,1.58092540079471e-10,9.259e-07,0.14390270988567,4.47565970679203e-08,0.229028276026233,"M3"
"root4",14,"b6",1.06985992032367e-11,1.58092540079471e-10,9.259e-07,0.14390270988567,7.4346057914661e-08,0.229028276026233,"T2"
"root4",14,"b8",5.66218882059221e-12,1.58092540079471e-10,9.259e-07,0.14390270988567,3.93473397762335e-08,0.229028276026233,"T3"
"root4",14,"b9",1.14302300854396e-11,1.58092540079471e-10,9.259e-07,0.14390270988567,7.94302629500227e-08,0.229028276026233,"T1"
"root4",14,"b1",1.54821146246196e-11,1.58092540079471e-10,1.0417e-06,0.14390270988567,1.07587373697966e-07,0.229028276026233,"M1"
"root4",14,"b3",6.70925651890192e-12,1.58092540079471e-10,1.0417e-06,0.14390270988567,4.66235592382686e-08,0.229028276026233,"M2"
"root4",14,"b4",6.52933086655076e-12,1.58092540079471e-10,1.0417e-06,0.14390270988567,4.53732307872331e-08,0.229028276026233,"M3"
"root4",14,"b6",1.10523301317388e-11,1.58092540079471e-10,1.0417e-06,0.14390270988567,7.68041834689553e-08,0.229028276026233,"T2"
"root4",14,"b8",5.71680007820483e-12,1.58092540079471e-10,1.0417e-06,0.14390270988567,3.97268410215958e-08,0.229028276026233,"T3"
"root4",14,"b9",1.18581839538522e-11,1.58092540079471e-10,1.0417e-06,0.14390270988567,8.24041740650574e-08,0.229028276026233,"T1"
"root4",14,"b1",1.61208068227748e-11,1.58092540079471e-10,1.1574e-06,0.14390270988567,1.12025734856437e-07,0.229028276026233,"M1"
"root4",14,"b3",6.77414674797014e-12,1.58092540079471e-10,1.1574e-06,0.14390270988567,4.7074490489805e-08,0.229028276026233,"M2"
"root4",14,"b4",6.60859691957672e-12,1.58092540079471e-10,1.1574e-06,0.14390270988567,4.59240616443375e-08,0.229028276026233,"M3"
"root4",14,"b6",1.13780978382849e-11,1.58092540079471e-10,1.1574e-06,0.14390270988567,7.9067988694061e-08,0.229028276026233,"T2"
"root4",14,"b8",5.7649188866124e-12,1.58092540079471e-10,1.1574e-06,0.14390270988567,4.00612253319802e-08,0.229028276026233,"T3"
"root4",14,"b9",1.22571723117633e-11,1.58092540079471e-10,1.1574e-06,0.14390270988567,8.51767998080199e-08,0.229028276026233,"T1"
"root4",15,"b1",8.63324719483941e-12,2.49131256859889e-10,1.157e-07,0.147078000613322,5.86984264052977e-08,0.23408190817683,"M1"
"root4",15,"b3",6.07558212295075e-12,2.49131256859889e-10,1.157e-07,0.147078000613322,4.1308571626044e-08,0.23408190817683,"M2"
"root4",15,"b4",5.5004461197656e-12,2.49131256859889e-10,1.157e-07,0.147078000613322,3.7398156738795e-08,0.23408190817683,"M3"
"root4",15,"b6",6.7338633929751e-12,2.49131256859889e-10,1.157e-07,0.147078000613322,4.57843006084838e-08,0.23408190817683,"T2"
"root4",15,"b8",5.07634459767799e-12,2.49131256859889e-10,1.157e-07,0.147078000613322,3.45146424108936e-08,0.23408190817683,"T3"
"root4",15,"b9",6.93928609765054e-12,2.49131256859889e-10,1.157e-07,0.147078000613322,4.71809928657814e-08,0.23408190817683,"T1"
"root4",15,"b1",1.03300617622413e-11,2.49131256859889e-10,2.315e-07,0.147078000613322,7.02352610122827e-08,0.23408190817683,"M1"
"root4",15,"b3",6.56951535206005e-12,2.49131256859889e-10,2.315e-07,0.147078000613322,4.46668796466152e-08,0.23408190817683,"M2"
"root4",15,"b4",6.11725696706678e-12,2.49131256859889e-10,2.315e-07,0.147078000613322,4.15919236157517e-08,0.23408190817683,"M3"
"root4",15,"b6",8.03681928220923e-12,2.49131256859889e-10,2.315e-07,0.147078000613322,5.46432454119265e-08,0.23408190817683,"T2"
"root4",15,"b8",5.56282419859895e-12,2.49131256859889e-10,2.315e-07,0.147078000613322,3.78222723684148e-08,0.23408190817683,"T3"
"root4",15,"b9",8.34537487126358e-12,2.49131256859889e-10,2.315e-07,0.147078000613322,5.67411498420089e-08,0.23408190817683,"T1"
"root4",15,"b1",1.16012016045745e-11,2.49131256859889e-10,3.472e-07,0.147078000613322,7.88778849059479e-08,0.23408190817683,"M1"
"root4",15,"b3",6.84809606458018e-12,2.49131256859889e-10,3.472e-07,0.147078000613322,4.65609814929718e-08,0.23408190817683,"M2"
"root4",15,"b4",6.47523072920913e-12,2.49131256859889e-10,3.472e-07,0.147078000613322,4.40258278070624e-08,0.23408190817683,"M3"
"root4",15,"b6",8.93190226312988e-12,2.49131256859889e-10,3.472e-07,0.147078000613322,6.07290160723116e-08,0.23408190817683,"T2"
"root4",15,"b8",5.82227943596924e-12,2.49131256859889e-10,3.472e-07,0.147078000613322,3.9586337941025e-08,0.23408190817683,"T3"
"root4",15,"b9",9.33457196251186e-12,2.49131256859889e-10,3.472e-07,0.147078000613322,6.34668130079704e-08,0.23408190817683,"T1"
"root4",15,"b1",1.26573346102701e-11,2.49131256859889e-10,4.63e-07,0.147078000613322,8.60586529425775e-08,0.23408190817683,"M1"
"root4",15,"b3",7.04020379244314e-12,2.49131256859889e-10,4.63e-07,0.147078000613322,4.78671437134389e-08,0.23408190817683,"M2"
"root4",15,"b4",6.72336379881539e-12,2.49131256859889e-10,4.63e-07,0.147078000613322,4.57129126774817e-08,0.23408190817683,"M3"
"root4",15,"b6",9.62387254180034e-12,2.49131256859889e-10,4.63e-07,0.147078000613322,6.54338004437669e-08,0.23408190817683,"T2"
"root4",15,"b8",5.99069739213668e-12,2.49131256859889e-10,4.63e-07,0.147078000613322,4.07314307180897e-08,0.23408190817683,"T3"
"root4",15,"b9",1.01166185079814e-11,2.49131256859889e-10,4.63e-07,0.147078000613322,6.87840361290922e-08,0.23408190817683,"T1"
"root4",15,"b1",1.3580825582842e-11,2.49131256859889e-10,5.787e-07,0.147078000613322,9.23375727587355e-08,0.23408190817683,"M1"
"root4",15,"b3",7.1873785217847e-12,2.49131256859889e-10,5.787e-07,0.147078000613322,4.88678013830281e-08,0.23408190817683,"M2"
"root4",15,"b4",6.91243940295096e-12,2.49131256859889e-10,5.787e-07,0.147078000613322,4.69984591449827e-08,0.23408190817683,"M3"
"root4",15,"b6",1.01925869895069e-11,2.49131256859889e-10,5.787e-07,0.147078000613322,6.93005544473227e-08,0.23408190817683,"T2"
"root4",15,"b8",6.1126001544153e-12,2.49131256859889e-10,5.787e-07,0.147078000613322,4.15602614186042e-08,0.23408190817683,"T3"
"root4",15,"b9",1.07727001914749e-11,2.49131256859889e-10,5.787e-07,0.147078000613322,7.32448098733477e-08,0.23408190817683,"T1"
"root4",15,"b1",1.44135532999356e-11,2.49131256859889e-10,6.944e-07,0.147078000613322,9.79993829113153e-08,0.23408190817683,"M1"
"root4",15,"b3",7.30751069997202e-12,2.49131256859889e-10,6.944e-07,0.147078000613322,4.96845936815796e-08,0.23408190817683,"M2"
"root4",15,"b4",7.06519601874763e-12,2.49131256859889e-10,6.944e-07,0.147078000613322,4.80370686933834e-08,0.23408190817683,"M3"
"root4",15,"b6",1.06781060606497e-11,2.49131256859889e-10,6.944e-07,0.147078000613322,7.26016536539896e-08,0.23408190817683,"T2"
"root4",15,"b8",6.20716154926463e-12,2.49131256859889e-10,6.944e-07,0.147078000613322,4.22031950623511e-08,0.23408190817683,"T3"
"root4",15,"b9",1.13433971620346e-11,2.49131256859889e-10,6.944e-07,0.147078000613322,7.71250432745356e-08,0.23408190817683,"T1"
"root4",15,"b1",1.51800205293177e-11,2.49131256859889e-10,8.102e-07,0.147078000613322,1.03210680496174e-07,0.23408190817683,"M1"
"root4",15,"b3",7.40970646900226e-12,2.49131256859889e-10,8.102e-07,0.147078000613322,5.03794343008706e-08,0.23408190817683,"M2"
"root4",15,"b4",7.19355719647435e-12,2.49131256859889e-10,8.102e-07,0.147078000613322,4.89098108927024e-08,0.23408190817683,"M3"
"root4",15,"b6",1.11035391456378e-11,2.49131256859889e-10,8.102e-07,0.147078000613322,7.54942214290072e-08,0.23408190817683,"T2"
"root4",15,"b8",6.28407829432723e-12,2.49131256859889e-10,8.102e-07,0.147078000613322,4.27261607318725e-08,0.23408190817683,"T3"
"root4",15,"b9",1.18520878343191e-11,2.49131256859889e-10,8.102e-07,0.147078000613322,8.05836888242655e-08,0.23408190817683,"T1"
"root4",15,"b1",1.58958845912964e-11,2.49131256859889e-10,9.259e-07,0.147078000613322,1.08077921409115e-07,0.23408190817683,"M1"
"root4",15,"b3",7.49915043677183e-12,2.49131256859889e-10,9.259e-07,0.147078000613322,5.09875739777535e-08,0.23408190817683,"M2"
"root4",15,"b4",7.30447038863688e-12,2.49131256859889e-10,9.259e-07,0.147078000613322,4.96639222601402e-08,0.23408190817683,"M3"
"root4",15,"b6",1.1483469155089e-11,2.49131256859889e-10,9.259e-07,0.147078000613322,7.80774086348906e-08,0.23408190817683,"T2"
"root4",15,"b8",6.34881575255732e-12,2.49131256859889e-10,9.259e-07,0.147078000613322,4.31663180494872e-08,0.23408190817683,"T3"
"root4",15,"b9",1.23135261735223e-11,2.49131256859889e-10,9.259e-07,0.147078000613322,8.3721060404509e-08,0.23408190817683,"T1"
"root4",15,"b1",1.65717811083938e-11,2.49131256859889e-10,1.0417e-06,0.147078000613322,1.12673418453397e-07,0.23408190817683,"M1"
"root4",15,"b3",7.57904539031211e-12,2.49131256859889e-10,1.0417e-06,0.147078000613322,5.15307888243459e-08,0.23408190817683,"M2"
"root4",15,"b4",7.40230400996754e-12,2.49131256859889e-10,1.0417e-06,0.147078000613322,5.0329104142697e-08,0.23408190817683,"M3"
"root4",15,"b6",1.18276977428231e-11,2.49131256859889e-10,1.0417e-06,0.147078000613322,8.04178578271464e-08,0.23408190817683,"T2"
"root4",15,"b8",6.40470756371215e-12,2.49131256859889e-10,1.0417e-06,0.147078000613322,4.35463328098304e-08,0.23408190817683,"T3"
"root4",15,"b9",1.27376388722757e-11,2.49131256859889e-10,1.0417e-06,0.147078000613322,8.66046507238278e-08,0.23408190817683,"T1"
"root4",15,"b1",1.72152698417038e-11,2.49131256859889e-10,1.1574e-06,0.147078000613322,1.17048571301726e-07,0.23408190817683,"M1"
"root4",15,"b3",7.65149753169276e-12,2.49131256859889e-10,1.1574e-06,0.147078000613322,5.20233991472937e-08,0.23408190817683,"M2"
"root4",15,"b4",7.48996878472456e-12,2.49131256859889e-10,1.1574e-06,0.147078000613322,5.09251468845854e-08,0.23408190817683,"M3"
"root4",15,"b6",1.2143131051618e-11,2.49131256859889e-10,1.1574e-06,0.147078000613322,8.25625246534531e-08,0.23408190817683,"T2"
"root4",15,"b8",6.45391392358429e-12,2.49131256859889e-10,1.1574e-06,0.147078000613322,4.38808924289913e-08,0.23408190817683,"T3"
"root4",15,"b9",1.3131431929896e-11,2.49131256859889e-10,1.1574e-06,0.147078000613322,8.92820943658283e-08,0.23408190817683,"T1"
"root4",18,"b1",8.55510766027408e-12,4.23756215404783e-10,1.157e-07,0.165185932235964,5.17907762753872e-08,0.262901576445965,"M1"
"root4",18,"b3",6.11152184640052e-12,4.23756215404783e-10,1.157e-07,0.165185932235964,3.69978348862684e-08,0.262901576445965,"M2"
"root4",18,"b4",5.63354116213475e-12,4.23756215404783e-10,1.157e-07,0.165185932235964,3.41042429332746e-08,0.262901576445965,"M3"
"root4",18,"b6",6.94434881263644e-12,4.23756215404783e-10,1.157e-07,0.165185932235964,4.20395896831978e-08,0.262901576445965,"T2"
"root4",18,"b8",5.24726167468852e-12,4.23756215404783e-10,1.157e-07,0.165185932235964,3.17657902441289e-08,0.262901576445965,"T3"
"root4",18,"b9",7.10634699520551e-12,4.23756215404783e-10,1.157e-07,0.165185932235964,4.30202917343728e-08,0.262901576445965,"T1"
"root4",18,"b1",1.02192334336151e-11,4.23756215404783e-10,2.315e-07,0.165185932235964,6.18650347235213e-08,0.262901576445965,"M1"
