"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root1",23,"M3",4.91264098364438e-05,0.714584123748387,0.142794402613454,5.68592706440322e-08,0.227264350217855,8.11918558465128e-09
"root1",26,"M1",9.09517676342008e-05,2.11917214712348,0.198110554423136,1.05268249576621e-07,0.31530274015118,2.08547512867775e-08
"root1",26,"M2",5.29008108145496e-05,2.11917214712348,0.198110554423136,6.12277902946176e-08,0.31530274015118,1.21298714813702e-08
"root1",26,"M3",5.03251762819531e-05,2.11917214712348,0.198110554423136,5.82467318078161e-08,0.31530274015118,1.15392923317822e-08
"root1",27,"M1",6.60578691999246e-05,1.88286246633308,0.216448461004425,7.64558671295423e-08,0.344488424934876,1.65487547749482e-08
"root1",27,"M2",4.37600855572602e-05,1.88286246633308,0.216448461004425,5.06482471727549e-08,0.344488424934876,1.09627351531145e-08
"root1",27,"M3",4.19952773900594e-05,1.88286246633308,0.216448461004425,4.86056451273836e-08,0.344488424934876,1.05206170839494e-08
"root1",28,"M1",6.09550504729798e-05,6.45601111796429,0.286714473490561,7.05498269363192e-08,0.45632025712013,2.0227656484897e-08
"root1",28,"M2",4.21121775309174e-05,6.45601111796429,0.286714473490561,4.87409462163396e-08,0.45632025712013,1.39747347318496e-08
"root1",28,"M3",4.03987941591047e-05,6.45601111796429,0.286714473490561,4.67578636100749e-08,0.45632025712013,1.34061562465061e-08
"root1",30,"M1",5.3891980769454e-05,12.6709173664667,0.344281293196947,6.23749777424236e-08,0.547940696263642,2.14745380002924e-08
"root1",30,"M2",4.03434588057403e-05,12.6709173664667,0.344281293196947,4.66938180621994e-08,0.547940696263642,1.6075808066757e-08
"root1",30,"M3",3.87421788343151e-05,12.6709173664667,0.344281293196947,4.48404847619388e-08,0.547940696263642,1.54377400814183e-08
"root1",4,"M1",5.81764431251918e-05,0.0219751415466842,0.130536428757925,6.73338462097127e-08,0.207755178903868,8.78951981875125e-09
"root1",4,"M2",2.87758166875142e-05,0.0219751415466842,0.130536428757925,3.33053433883266e-08,0.207755178903868,4.34756058446853e-09
"root1",4,"M3",2.78155393436789e-05,0.0219751415466842,0.130536428757925,3.21939112774061e-08,0.207755178903868,4.20247820590208e-09
"root1",7,"M1",7.02972910813511e-05,0.0568728945834013,0.130808015042848,8.13626054182304e-08,0.208187421901083,1.06428809134732e-08
"root1",7,"M2",3.56905573530133e-05,0.0568728945834013,0.130808015042848,4.13085154548765e-08,0.208187421901083,5.4034849110192e-09
"root1",7,"M3",3.41921543574912e-05,0.0568728945834013,0.130808015042848,3.95742527285778e-08,0.208187421901083,5.17662944622927e-09
"root1",9,"M1",7.4427056740665e-05,0.0722097472142885,0.147668276203098,8.61424267831771e-08,0.235021360955823,1.27205036710233e-08
"root1",9,"M2",4.16980641897675e-05,0.0722097472142885,0.147668276203098,4.82616483677865e-08,0.235021360955823,7.12671442119108e-09
"root1",9,"M3",3.95990960055133e-05,0.0722097472142885,0.147668276203098,4.58322870434182e-08,0.235021360955823,6.76797482214714e-09
"root10",0,"M1",7.67677004248692e-05,0.0141347576670105,0.117422265955701,8.88515051213764e-08,0.18688334055901,1.04331450649266e-08
"root10",0,"M2",3.79871448484174e-05,0.0141347576670105,0.117422265955701,4.39666028338164e-08,0.18688334055901,5.16265813112107e-09
"root10",0,"M3",3.61991962604336e-05,0.0141347576670105,0.117422265955701,4.18972178940204e-08,0.18688334055901,4.91966626235561e-09
"root10",10,"M1",7.62464072165395e-05,0.222513374203588,0.135913399025866,8.82481565006244e-08,0.216312892873878,1.19941069077664e-08
"root10",10,"M2",3.83577892248634e-05,0.222513374203588,0.135913399025866,4.43955893806289e-08,0.216312892873878,6.03395545447792e-09
"root10",10,"M3",3.67753410528881e-05,0.222513374203588,0.135913399025866,4.25640521445464e-08,0.216312892873878,5.7850250032795e-09
"root10",11,"M1",7.13491185363882e-05,0.0228452932323142,0.127474305001559,8.25799983060048e-08,0.20288165758202,1.05268278910879e-08
"root10",11,"M2",3.9783600965113e-05,0.0228452932323142,0.127474305001559,4.60458344503623e-08,0.20288165758202,5.86966074477677e-09
"root10",11,"M3",3.77731821062046e-05,0.0228452932323142,0.127474305001559,4.37189607710701e-08,0.20288165758202,5.57304413968259e-09
"root10",12,"M1",7.6438511130955e-05,0.112249648792697,0.130175541548748,8.84704989941609e-08,0.207180809071476,1.15166951176529e-08
"root10",12,"M2",4.02946672954068e-05,0.112249648792697,0.130175541548748,4.66373464067208e-08,0.207180809071476,6.07104182489144e-09
"root10",12,"M3",3.8399445023441e-05,0.112249648792697,0.130175541548748,4.44438021104641e-08,0.207180809071476,5.78549600821506e-09
"root10",13,"M1",6.85938193946498e-05,0.171681615782914,0.149549082995171,7.93909946697336e-08,0.238014757935416,1.18728504509332e-08
"root10",13,"M2",3.72629091664891e-05,0.171681615782914,0.149549082995171,4.31283670908439e-08,0.238014757935416,6.44980774951481e-09
