"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root12",1,"T1",5.5472933185328e-05,5.5472933185328e-05,0.128818016178654,6.42047837793148e-08,0.205020240341245,8.27073287563076e-09
"root12",10,"T2",4.92279559271374e-05,0.0244699843269077,0.142541288095742,5.69768008415942e-08,0.226861505951233,8.1215465835354e-09
"root12",10,"T3",2.99326028907157e-05,0.0244699843269077,0.142541288095742,3.46442163086987e-08,0.226861505951233,4.93823121770943e-09
"root12",10,"T1",5.14409950481909e-05,5.14409950481909e-05,0.142541288095742,5.95381887131839e-08,0.226861505951233,8.4866501100646e-09
"root12",11,"T2",5.8011606539398e-05,0.192216424036728,0.145368113883399,6.71430631243032e-08,0.231360538924885,9.76046044673396e-09
"root12",11,"T3",3.49731105110024e-05,0.192216424036728,0.145368113883399,4.0478137165512e-08,0.231360538924885,5.884230453264e-09
"root12",11,"T1",6.09204731413744e-05,6.09204731413744e-05,0.145368113883399,7.05098068765907e-08,0.231360538924885,1.02498776359327e-08
"root12",14,"T2",6.54772536550298e-05,0.551613677584186,0.13621713141049,7.57838583970252e-08,0.216796297977778,1.03230597980616e-08
"root12",14,"T3",3.80871414267023e-05,0.551613677584186,0.13621713141049,4.40823396142388e-08,0.216796297977778,6.00476984811461e-09
"root12",14,"T1",6.96410732005673e-05,6.96410732005673e-05,0.13621713141049,8.06030939821381e-08,0.216796297977778,1.0979522245057e-08
"root12",15,"T2",6.20049806729206e-05,0.266424378263102,0.13882023060468,7.17650239269914e-08,0.220939259018916,9.96243717089533e-09
"root12",15,"T3",3.72424616072451e-05,0.266424378263102,0.13882023060468,4.31047009343115e-08,0.220939259018916,5.98380452384688e-09
"root12",15,"T1",6.56108186142549e-05,6.56108186142549e-05,0.13882023060468,7.59384474702024e-08,0.220939259018916,1.05417927895749e-08
"root12",18,"T2",6.10507880979606e-05,0.0767455301339797,0.127677583098786,7.06606343726396e-08,0.20320518472198,9.02177901692562e-09
"root12",18,"T3",3.86116852533691e-05,0.0767455301339797,0.127677583098786,4.46894505247328e-08,0.20320518472198,5.70584103301065e-09
"root12",18,"T1",6.4630981406219e-05,6.4630981406219e-05,0.127677583098786,7.48043766275683e-08,0.20320518472198,9.55084201301923e-09
"root12",19,"T2",6.01317534614451e-05,0.320624233414503,0.160831000147912,6.95969368766726e-08,0.255970486759535,1.11933449651063e-08
"root12",19,"T3",3.81771231001896e-05,0.320624233414503,0.160831000147912,4.41864850696639e-08,0.255970486759535,7.10655658677482e-09
"root12",19,"T1",6.33959669950866e-05,6.33959669950866e-05,0.160831000147912,7.33749617998687e-08,0.255970486759535,1.18009684920877e-08
"root12",20,"T2",6.86117976991055e-05,0.506420443591347,0.138397312346929,7.94118028924832e-08,0.220266163706468,1.09903800889438e-08
"root12",20,"T3",4.10416808144992e-05,0.506420443591347,0.138397312346929,4.75019453871519e-08,0.220266163706468,6.57414157283242e-09
"root12",20,"T1",7.2875190519876e-05,7.2875190519876e-05,0.138397312346929,8.43462853239305e-08,0.220266163706468,1.16732991952792e-08
"root12",22,"T2",6.44738284728331e-05,0.292458079009507,0.124781661834904,7.46224866583717e-08,0.198596182882463,9.31151789548457e-09
"root12",22,"T3",3.88249887743121e-05,0.292458079009507,0.124781661834904,4.49363295998983e-08,0.198596182882463,5.60722988423629e-09
"root12",22,"T1",6.85959344004793e-05,6.85959344004793e-05,0.124781661834904,7.93934425931473e-08,0.198596182882463,9.90684570556697e-09
"root12",23,"T2",7.29631893295385e-05,1.05907531204354,0.130227706178724,8.4448135798077e-08,0.207263831658629,1.0997487016053e-08
"root12",23,"T3",4.40856014156118e-05,1.05907531204354,0.130227706178724,5.10250016384396e-08,0.207263831658629,6.64486892113962e-09
