"name","type","value","CS_id","age"
"aerenchyma","proportion",0,"P13_D2_To_C01_Z20_01",22.2
"xylem","order",1.5,"P13_D2_To_C01_Z20_01",22.2
"xylem","n_cells",9,"P13_D2_To_C01_Z20_01",22.2
"phloem","order",1.5,"P13_D2_To_C01_Z20_01",22.2
"stele","SD",0.0013804581130886,"P13_D2_To_C01_Z20_01",22.2
"pericycle","order",2,"P13_D2_To_C01_Z20_01",22.2
"pericycle","cell_diameter",0.0112451818181818,"P13_D2_To_C01_Z20_01",22.2
"epidermis","n_layers",1,"P13_D2_To_C01_Z20_01",22.2
"xylem","max_size",0.0704854038983427,"P13_D2_To_C01_Z20_01",22.2
"stele","layer_diameter",0.21036,"P13_D2_To_C01_Z20_01",22.2
"cortex","cell_diameter",0.021826,"P13_D2_To_C01_Z20_01",22.2
"pericycle","n_layers",1,"P13_D2_To_C01_Z20_01",22.2
"epidermis","cell_diameter",0.018891,"P13_D2_To_C01_Z20_01",22.2
"endodermis","n_layers",1,"P13_D2_To_C01_Z20_01",22.2
"phloem","cell_diameter",0.00628628571428571,"P13_D2_To_C01_Z20_01",22.2
"phloem","proportion",0.2177220003803,"P13_D2_To_C01_Z20_01",22.2
"aerenchyma","n_files",10,"P13_D2_To_C01_Z20_01",22.2
"xylem","cell_diameter",0.0401544383912354,"P13_D2_To_C01_Z20_01",22.2
"secondarygrowth","param",1,"P13_D2_To_C01_Z20_01",22.2
"cortex","order",4,"P13_D2_To_C01_Z20_01",22.2
"randomness","param",2,"P13_D2_To_C01_Z20_01",22.2
"exodermis","order",5,"P13_D2_To_C01_Z20_01",22.2
"endodermis","cell_diameter",0.0164042857142857,"P13_D2_To_C01_Z20_01",22.2
"stele","n_layers",7,"P13_D2_To_C01_Z20_01",22.2
"epidermis","order",6,"P13_D2_To_C01_Z20_01",22.2
"exodermis","cell_diameter",0.0316132,"P13_D2_To_C01_Z20_01",22.2
"stele","cell_diameter",0.0109533889292745,"P13_D2_To_C01_Z20_01",22.2
"xylem","n_files",2,"P13_D2_To_C01_Z20_01",22.2
"endodermis","order",3,"P13_D2_To_C01_Z20_01",22.2
"phloem","n_layers",3,"P13_D2_To_C01_Z20_01",22.2
"stele","order",1,"P13_D2_To_C01_Z20_01",22.2
"planttype","param",2,"P13_D2_To_C01_Z20_01",22.2
"cortex","n_layers",3,"P13_D2_To_C01_Z20_01",22.2
"exodermis","n_layers",1,"P13_D2_To_C01_Z20_01",22.2
"epidermis","order",6,"P13_E_To_C01_Z20_01",24.72
"pericycle","order",2,"P13_E_To_C01_Z20_01",24.72
"stele","layer_diameter",0.2732,"P13_E_To_C01_Z20_01",24.72
"endodermis","n_layers",1,"P13_E_To_C01_Z20_01",24.72
"stele","order",1,"P13_E_To_C01_Z20_01",24.72
"endodermis","order",3,"P13_E_To_C01_Z20_01",24.72
"exodermis","n_layers",1,"P13_E_To_C01_Z20_01",24.72
"xylem","cell_diameter",0.0381880313596229,"P13_E_To_C01_Z20_01",24.72
"epidermis","n_layers",1,"P13_E_To_C01_Z20_01",24.72
"aerenchyma","proportion",0,"P13_E_To_C01_Z20_01",24.72
"xylem","order",1.5,"P13_E_To_C01_Z20_01",24.72
"secondarygrowth","param",1,"P13_E_To_C01_Z20_01",24.72
"xylem","max_size",0.0873220552598408,"P13_E_To_C01_Z20_01",24.72
"phloem","cell_diameter",0.0062164,"P13_E_To_C01_Z20_01",24.72
"exodermis","order",5,"P13_E_To_C01_Z20_01",24.72
"xylem","n_cells",14,"P13_E_To_C01_Z20_01",24.72
"xylem","n_files",2,"P13_E_To_C01_Z20_01",24.72
"endodermis","cell_diameter",0.017127,"P13_E_To_C01_Z20_01",24.72
"stele","n_layers",8,"P13_E_To_C01_Z20_01",24.72
"planttype","param",2,"P13_E_To_C01_Z20_01",24.72
"pericycle","n_layers",1,"P13_E_To_C01_Z20_01",24.72
"stele","cell_diameter",0.0109053762723563,"P13_E_To_C01_Z20_01",24.72
"pericycle","cell_diameter",0.0128475,"P13_E_To_C01_Z20_01",24.72
"phloem","order",1.5,"P13_E_To_C01_Z20_01",24.72
"randomness","param",2,"P13_E_To_C01_Z20_01",24.72
"cortex","cell_diameter",0.0235433,"P13_E_To_C01_Z20_01",24.72
"phloem","proportion",0.157174231332357,"P13_E_To_C01_Z20_01",24.72
"epidermis","cell_diameter",0.01734575,"P13_E_To_C01_Z20_01",24.72
"cortex","n_layers",2,"P13_E_To_C01_Z20_01",24.72
"aerenchyma","n_files",10,"P13_E_To_C01_Z20_01",24.72
"cortex","order",4,"P13_E_To_C01_Z20_01",24.72
"phloem","n_layers",3,"P13_E_To_C01_Z20_01",24.72
"stele","SD",0.00115860504318435,"P13_E_To_C01_Z20_01",24.72
"exodermis","cell_diameter",0.0289903333333333,"P13_E_To_C01_Z20_01",24.72
"endodermis","cell_diameter",0.0263694444444444,"P13_F_To_C01_Z10_01",27.02
"randomness","param",2,"P13_F_To_C01_Z10_01",27.02
"phloem","n_layers",4,"P13_F_To_C01_Z10_01",27.02
"pericycle","n_layers",1,"P13_F_To_C01_Z10_01",27.02
"exodermis","n_layers",1,"P13_F_To_C01_Z10_01",27.02
"pericycle","order",2,"P13_F_To_C01_Z10_01",27.02
"cortex","cell_diameter",0.0294048333333333,"P13_F_To_C01_Z10_01",27.02
"xylem","n_cells",12,"P13_F_To_C01_Z10_01",27.02
"xylem","n_files",2,"P13_F_To_C01_Z10_01",27.02
"exodermis","order",5,"P13_F_To_C01_Z10_01",27.02
"epidermis","cell_diameter",0.020172,"P13_F_To_C01_Z10_01",27.02
"cortex","n_layers",2,"P13_F_To_C01_Z10_01",27.02
"exodermis","cell_diameter",0.04484675,"P13_F_To_C01_Z10_01",27.02
"phloem","order",1.5,"P13_F_To_C01_Z10_01",27.02
"aerenchyma","proportion",0,"P13_F_To_C01_Z10_01",27.02
"planttype","param",2,"P13_F_To_C01_Z10_01",27.02
"phloem","cell_diameter",0.00706391666666667,"P13_F_To_C01_Z10_01",27.02
"xylem","cell_diameter",0.0485796259137068,"P13_F_To_C01_Z10_01",27.02
"cortex","order",4,"P13_F_To_C01_Z10_01",27.02
"secondarygrowth","param",1,"P13_F_To_C01_Z10_01",27.02
"stele","cell_diameter",0.0134142570187328,"P13_F_To_C01_Z10_01",27.02
"xylem","max_size",0.0917109005999144,"P13_F_To_C01_Z10_01",27.02
"stele","SD",0.00213309335874401,"P13_F_To_C01_Z10_01",27.02
"xylem","order",1.5,"P13_F_To_C01_Z10_01",27.02
"stele","order",1,"P13_F_To_C01_Z10_01",27.02
"pericycle","cell_diameter",0.0160835454545455,"P13_F_To_C01_Z10_01",27.02
"phloem","proportion",0.185396201702685,"P13_F_To_C01_Z10_01",27.02
"stele","n_layers",9,"P13_F_To_C01_Z10_01",27.02
"stele","layer_diameter",0.3054,"P13_F_To_C01_Z10_01",27.02
"endodermis","order",3,"P13_F_To_C01_Z10_01",27.02
"epidermis","order",6,"P13_F_To_C01_Z10_01",27.02
"aerenchyma","n_files",10,"P13_F_To_C01_Z10_01",27.02
"epidermis","n_layers",1,"P13_F_To_C01_Z10_01",27.02
"endodermis","n_layers",1,"P13_F_To_C01_Z10_01",27.02
"stele","n_layers",13,"P13_F2_To_C01_Z10_01",29.11
"cortex","order",4,"P13_F2_To_C01_Z10_01",29.11
"pericycle","cell_diameter",0.0153905,"P13_F2_To_C01_Z10_01",29.11
"pericycle","order",2,"P13_F2_To_C01_Z10_01",29.11
"phloem","cell_diameter",0.0104227272727273,"P13_F2_To_C01_Z10_01",29.11
"phloem","proportion",0.239314593762033,"P13_F2_To_C01_Z10_01",29.11
"cortex","n_layers",2,"P13_F2_To_C01_Z10_01",29.11
"endodermis","cell_diameter",0.023599,"P13_F2_To_C01_Z10_01",29.11
"stele","SD",0.0028540293012588,"P13_F2_To_C01_Z10_01",29.11
"pericycle","n_layers",1,"P13_F2_To_C01_Z10_01",29.11
"stele","order",1,"P13_F2_To_C01_Z10_01",29.11
"xylem","cell_diameter",0.0570103193848272,"P13_F2_To_C01_Z10_01",29.11
"aerenchyma","n_files",10,"P13_F2_To_C01_Z10_01",29.11
"epidermis","cell_diameter",0.026452,"P13_F2_To_C01_Z10_01",29.11
"stele","layer_diameter",0.5194,"P13_F2_To_C01_Z10_01",29.11
"endodermis","order",3,"P13_F2_To_C01_Z10_01",29.11
"randomness","param",2,"P13_F2_To_C01_Z10_01",29.11
"epidermis","order",6,"P13_F2_To_C01_Z10_01",29.11
"phloem","order",1.5,"P13_F2_To_C01_Z10_01",29.11
"endodermis","n_layers",1,"P13_F2_To_C01_Z10_01",29.11
"exodermis","order",5,"P13_F2_To_C01_Z10_01",29.11
"planttype","param",2,"P13_F2_To_C01_Z10_01",29.11
"xylem","n_cells",18,"P13_F2_To_C01_Z10_01",29.11
"xylem","order",1.5,"P13_F2_To_C01_Z10_01",29.11
"stele","cell_diameter",0.0149592877432647,"P13_F2_To_C01_Z10_01",29.11
"exodermis","cell_diameter",0.047664,"P13_F2_To_C01_Z10_01",29.11
"exodermis","n_layers",1,"P13_F2_To_C01_Z10_01",29.11
"secondarygrowth","param",1,"P13_F2_To_C01_Z10_01",29.11
"cortex","cell_diameter",0.036432,"P13_F2_To_C01_Z10_01",29.11
"aerenchyma","proportion",0,"P13_F2_To_C01_Z10_01",29.11
"epidermis","n_layers",1,"P13_F2_To_C01_Z10_01",29.11
"xylem","max_size",0.0947980141661794,"P13_F2_To_C01_Z10_01",29.11
"xylem","n_files",2,"P13_F2_To_C01_Z10_01",29.11
"phloem","n_layers",6,"P13_F2_To_C01_Z10_01",29.11
"planttype","param",2,"P14_B_To_C02_Z20_01",1.55
"epidermis","n_layers",1,"P14_B_To_C02_Z20_01",1.55
"exodermis","cell_diameter",0.0268179411764706,"P14_B_To_C02_Z20_01",1.55
"stele","SD",0.00108214588980007,"P14_B_To_C02_Z20_01",1.55
"cortex","order",4,"P14_B_To_C02_Z20_01",1.55
"endodermis","cell_diameter",0.0168731428571429,"P14_B_To_C02_Z20_01",1.55
"stele","order",1,"P14_B_To_C02_Z20_01",1.55
"aerenchyma","n_files",10,"P14_B_To_C02_Z20_01",1.55
"endodermis","order",3,"P14_B_To_C02_Z20_01",1.55
"xylem","max_size",0.0181707939281768,"P14_B_To_C02_Z20_01",1.55
"aerenchyma","proportion",0,"P14_B_To_C02_Z20_01",1.55
"xylem","order",1.5,"P14_B_To_C02_Z20_01",1.55
"stele","cell_diameter",0.00727909576698297,"P14_B_To_C02_Z20_01",1.55
"stele","n_layers",6,"P14_B_To_C02_Z20_01",1.55
"xylem","n_files",2,"P14_B_To_C02_Z20_01",1.55
"pericycle","n_layers",1,"P14_B_To_C02_Z20_01",1.55
"xylem","n_cells",8,"P14_B_To_C02_Z20_01",1.55
"exodermis","n_layers",1,"P14_B_To_C02_Z20_01",1.55
"stele","layer_diameter",0.13852,"P14_B_To_C02_Z20_01",1.55
"pericycle","cell_diameter",0.0140665555555556,"P14_B_To_C02_Z20_01",1.55
"phloem","order",1.5,"P14_B_To_C02_Z20_01",1.55
"endodermis","n_layers",1,"P14_B_To_C02_Z20_01",1.55
"phloem","proportion",0,"P14_B_To_C02_Z20_01",1.55
"epidermis","order",6,"P14_B_To_C02_Z20_01",1.55
"phloem","cell_diameter",0.00718,"P14_B_To_C02_Z20_01",1.55
"phloem","n_layers",0,"P14_B_To_C02_Z20_01",1.55
"exodermis","order",5,"P14_B_To_C02_Z20_01",1.55
"cortex","n_layers",4,"P14_B_To_C02_Z20_01",1.55
"randomness","param",2,"P14_B_To_C02_Z20_01",1.55
"xylem","cell_diameter",0.0146810325554173,"P14_B_To_C02_Z20_01",1.55
"secondarygrowth","param",0,"P14_B_To_C02_Z20_01",1.55
"cortex","cell_diameter",0.0237881875,"P14_B_To_C02_Z20_01",1.55
"pericycle","order",2,"P14_B_To_C02_Z20_01",1.55
"epidermis","cell_diameter",0.01722,"P14_B_To_C02_Z20_01",1.55
"endodermis","cell_diameter",0.0168108666666667,"P14_C_To_C01_Z20_03",2.58
"planttype","param",2,"P14_C_To_C01_Z20_03",2.58
"exodermis","n_layers",1,"P14_C_To_C01_Z20_03",2.58
"pericycle","n_layers",1,"P14_C_To_C01_Z20_03",2.58
"endodermis","n_layers",1,"P14_C_To_C01_Z20_03",2.58
"cortex","order",4,"P14_C_To_C01_Z20_03",2.58
"phloem","order",1.5,"P14_C_To_C01_Z20_03",2.58
"phloem","n_layers",0,"P14_C_To_C01_Z20_03",2.58
"cortex","n_layers",4,"P14_C_To_C01_Z20_03",2.58
"randomness","param",2,"P14_C_To_C01_Z20_03",2.58
"phloem","proportion",0,"P14_C_To_C01_Z20_03",2.58
"xylem","order",1.5,"P14_C_To_C01_Z20_03",2.58
"stele","n_layers",7,"P14_C_To_C01_Z20_03",2.58
"endodermis","order",3,"P14_C_To_C01_Z20_03",2.58
"aerenchyma","n_files",10,"P14_C_To_C01_Z20_03",2.58
"xylem","cell_diameter",0.0151031288899544,"P14_C_To_C01_Z20_03",2.58
"pericycle","cell_diameter",0.0147316842105263,"P14_C_To_C01_Z20_03",2.58
"phloem","cell_diameter",0.00776,"P14_C_To_C01_Z20_03",2.58
"secondarygrowth","param",0,"P14_C_To_C01_Z20_03",2.58
"stele","layer_diameter",0.1342,"P14_C_To_C01_Z20_03",2.58
"epidermis","n_layers",1,"P14_C_To_C01_Z20_03",2.58
"epidermis","order",6,"P14_C_To_C01_Z20_03",2.58
"epidermis","cell_diameter",0.016676,"P14_C_To_C01_Z20_03",2.58
"aerenchyma","proportion",0,"P14_C_To_C01_Z20_03",2.58
"cortex","cell_diameter",0.0228869166666667,"P14_C_To_C01_Z20_03",2.58
"stele","cell_diameter",0.00764814360878953,"P14_C_To_C01_Z20_03",2.58
"xylem","n_cells",7,"P14_C_To_C01_Z20_03",2.58
"xylem","max_size",0.0184937180282051,"P14_C_To_C01_Z20_03",2.58
"pericycle","order",2,"P14_C_To_C01_Z20_03",2.58
"stele","SD",0.00135684911207482,"P14_C_To_C01_Z20_03",2.58
"exodermis","order",5,"P14_C_To_C01_Z20_03",2.58
"exodermis","cell_diameter",0.0286566666666667,"P14_C_To_C01_Z20_03",2.58
"xylem","n_files",2,"P14_C_To_C01_Z20_03",2.58
"stele","order",1,"P14_C_To_C01_Z20_03",2.58
"endodermis","order",3,"P14_D_To_C01_Z20_01",4.13
"cortex","order",4,"P14_D_To_C01_Z20_01",4.13
"exodermis","n_layers",1,"P14_D_To_C01_Z20_01",4.13
"secondarygrowth","param",0,"P14_D_To_C01_Z20_01",4.13
"pericycle","n_layers",1,"P14_D_To_C01_Z20_01",4.13
"pericycle","cell_diameter",0.0143778947368421,"P14_D_To_C01_Z20_01",4.13
"xylem","max_size",0.018878090344377,"P14_D_To_C01_Z20_01",4.13
"phloem","proportion",0,"P14_D_To_C01_Z20_01",4.13
"cortex","cell_diameter",0.0234721875,"P14_D_To_C01_Z20_01",4.13
"epidermis","n_layers",1,"P14_D_To_C01_Z20_01",4.13
"aerenchyma","proportion",0,"P14_D_To_C01_Z20_01",4.13
"xylem","n_cells",7,"P14_D_To_C01_Z20_01",4.13
"xylem","n_files",2,"P14_D_To_C01_Z20_01",4.13
"phloem","order",1.5,"P14_D_To_C01_Z20_01",4.13
"phloem","cell_diameter",0.00784,"P14_D_To_C01_Z20_01",4.13
"planttype","param",2,"P14_D_To_C01_Z20_01",4.13
"epidermis","order",6,"P14_D_To_C01_Z20_01",4.13
"phloem","n_layers",0,"P14_D_To_C01_Z20_01",4.13
"stele","SD",0.00145417375848272,"P14_D_To_C01_Z20_01",4.13
"stele","cell_diameter",0.00771818824284183,"P14_D_To_C01_Z20_01",4.13
"epidermis","cell_diameter",0.016676,"P14_D_To_C01_Z20_01",4.13
"pericycle","order",2,"P14_D_To_C01_Z20_01",4.13
"xylem","cell_diameter",0.0159192210039967,"P14_D_To_C01_Z20_01",4.13
"endodermis","n_layers",1,"P14_D_To_C01_Z20_01",4.13
"stele","order",1,"P14_D_To_C01_Z20_01",4.13
"stele","layer_diameter",0.1474,"P14_D_To_C01_Z20_01",4.13
"xylem","order",1.5,"P14_D_To_C01_Z20_01",4.13
"aerenchyma","n_files",10,"P14_D_To_C01_Z20_01",4.13
"stele","n_layers",9,"P14_D_To_C01_Z20_01",4.13
"endodermis","cell_diameter",0.0155433529411765,"P14_D_To_C01_Z20_01",4.13
"cortex","n_layers",4,"P14_D_To_C01_Z20_01",4.13
"exodermis","order",5,"P14_D_To_C01_Z20_01",4.13
"exodermis","cell_diameter",0.0257045454545455,"P14_D_To_C01_Z20_01",4.13
"randomness","param",2,"P14_D_To_C01_Z20_01",4.13
"xylem","n_files",2,"P14_D2_To_C02_Z20_01",25.14
"epidermis","n_layers",1,"P14_D2_To_C02_Z20_01",25.14
"xylem","cell_diameter",0.0401649114208087,"P14_D2_To_C02_Z20_01",25.14
"xylem","n_cells",9,"P14_D2_To_C02_Z20_01",25.14
"exodermis","n_layers",1,"P14_D2_To_C02_Z20_01",25.14
"exodermis","cell_diameter",0.02461725,"P14_D2_To_C02_Z20_01",25.14
"stele","n_layers",8,"P14_D2_To_C02_Z20_01",25.14
"secondarygrowth","param",1,"P14_D2_To_C02_Z20_01",25.14
"randomness","param",2,"P14_D2_To_C02_Z20_01",25.14
"exodermis","order",5,"P14_D2_To_C02_Z20_01",25.14
"endodermis","order",3,"P14_D2_To_C02_Z20_01",25.14
"phloem","order",1.5,"P14_D2_To_C02_Z20_01",25.14
"aerenchyma","n_files",10,"P14_D2_To_C02_Z20_01",25.14
"endodermis","n_layers",1,"P14_D2_To_C02_Z20_01",25.14
"aerenchyma","proportion",0,"P14_D2_To_C02_Z20_01",25.14
"endodermis","cell_diameter",0.01264275,"P14_D2_To_C02_Z20_01",25.14
"epidermis","cell_diameter",0.014197,"P14_D2_To_C02_Z20_01",25.14
"xylem","order",1.5,"P14_D2_To_C02_Z20_01",25.14
"pericycle","n_layers",1,"P14_D2_To_C02_Z20_01",25.14
"pericycle","cell_diameter",0.00910455555555555,"P14_D2_To_C02_Z20_01",25.14
"stele","SD",0.00142732316567586,"P14_D2_To_C02_Z20_01",25.14
"stele","order",1,"P14_D2_To_C02_Z20_01",25.14
"stele","cell_diameter",0.00949114486073475,"P14_D2_To_C02_Z20_01",25.14
"cortex","order",4,"P14_D2_To_C02_Z20_01",25.14
"pericycle","order",2,"P14_D2_To_C02_Z20_01",25.14
"xylem","max_size",0.0676905718385962,"P14_D2_To_C02_Z20_01",25.14
"planttype","param",2,"P14_D2_To_C02_Z20_01",25.14
"stele","layer_diameter",0.18522,"P14_D2_To_C02_Z20_01",25.14
"phloem","proportion",0.148137350178166,"P14_D2_To_C02_Z20_01",25.14
"phloem","n_layers",2,"P14_D2_To_C02_Z20_01",25.14
"cortex","n_layers",2,"P14_D2_To_C02_Z20_01",25.14
"phloem","cell_diameter",0.00561883333333333,"P14_D2_To_C02_Z20_01",25.14
"cortex","cell_diameter",0.0181894285714286,"P14_D2_To_C02_Z20_01",25.14
"epidermis","order",6,"P14_D2_To_C02_Z20_01",25.14
"pericycle","cell_diameter",0.0124178461538462,"P14_E_To_C01_Z20_02",27.21
"xylem","cell_diameter",0.0479407625671205,"P14_E_To_C01_Z20_02",27.21
"endodermis","order",3,"P14_E_To_C01_Z20_02",27.21
"xylem","n_files",2,"P14_E_To_C01_Z20_02",27.21
"stele","layer_diameter",0.2618,"P14_E_To_C01_Z20_02",27.21
"phloem","proportion",0.146447669977082,"P14_E_To_C01_Z20_02",27.21
"xylem","max_size",0.0743420263794102,"P14_E_To_C01_Z20_02",27.21
"cortex","n_layers",2,"P14_E_To_C01_Z20_02",27.21
"stele","SD",0.00145005648072143,"P14_E_To_C01_Z20_02",27.21
"pericycle","order",2,"P14_E_To_C01_Z20_02",27.21
"cortex","cell_diameter",0.02617375,"P14_E_To_C01_Z20_02",27.21
"aerenchyma","proportion",0,"P14_E_To_C01_Z20_02",27.21
"planttype","param",2,"P14_E_To_C01_Z20_02",27.21
"phloem","cell_diameter",0.00691355555555556,"P14_E_To_C01_Z20_02",27.21
"randomness","param",2,"P14_E_To_C01_Z20_02",27.21
"epidermis","n_layers",1,"P14_E_To_C01_Z20_02",27.21
"stele","n_layers",9,"P14_E_To_C01_Z20_02",27.21
"xylem","order",1.5,"P14_E_To_C01_Z20_02",27.21
"epidermis","order",6,"P14_E_To_C01_Z20_02",27.21
"exodermis","n_layers",1,"P14_E_To_C01_Z20_02",27.21
"aerenchyma","n_files",10,"P14_E_To_C01_Z20_02",27.21
"pericycle","n_layers",1,"P14_E_To_C01_Z20_02",27.21
"stele","cell_diameter",0.0117184524993258,"P14_E_To_C01_Z20_02",27.21
"phloem","n_layers",3,"P14_E_To_C01_Z20_02",27.21
"xylem","n_cells",11,"P14_E_To_C01_Z20_02",27.21
"cortex","order",4,"P14_E_To_C01_Z20_02",27.21
"endodermis","cell_diameter",0.0205677857142857,"P14_E_To_C01_Z20_02",27.21
"phloem","order",1.5,"P14_E_To_C01_Z20_02",27.21
"epidermis","cell_diameter",0.017946,"P14_E_To_C01_Z20_02",27.21
"secondarygrowth","param",1,"P14_E_To_C01_Z20_02",27.21
"endodermis","n_layers",1,"P14_E_To_C01_Z20_02",27.21
"stele","order",1,"P14_E_To_C01_Z20_02",27.21
"exodermis","order",5,"P14_E_To_C01_Z20_02",27.21
"exodermis","cell_diameter",0.029935625,"P14_E_To_C01_Z20_02",27.21
"cortex","order",4,"P14_F_To_C02_Z10_04",28.76
"stele","n_layers",13,"P14_F_To_C02_Z10_04",28.76
"endodermis","cell_diameter",0.0346248461538462,"P14_F_To_C02_Z10_04",28.76
"secondarygrowth","param",1,"P14_F_To_C02_Z10_04",28.76
"phloem","cell_diameter",0.0112425789473684,"P14_F_To_C02_Z10_04",28.76
"stele","order",1,"P14_F_To_C02_Z10_04",28.76
"epidermis","order",6,"P14_F_To_C02_Z10_04",28.76
"stele","layer_diameter",0.67,"P14_F_To_C02_Z10_04",28.76
"cortex","n_layers",2,"P14_F_To_C02_Z10_04",28.76
"exodermis","cell_diameter",0.0452503333333333,"P14_F_To_C02_Z10_04",28.76
"endodermis","n_layers",1,"P14_F_To_C02_Z10_04",28.76
"xylem","max_size",0.0822873553874369,"P14_F_To_C02_Z10_04",28.76
"xylem","cell_diameter",0.0480809701313269,"P14_F_To_C02_Z10_04",28.76
"phloem","proportion",0.186865671641791,"P14_F_To_C02_Z10_04",28.76
"phloem","order",1.5,"P14_F_To_C02_Z10_04",28.76
"aerenchyma","proportion",0,"P14_F_To_C02_Z10_04",28.76
"pericycle","n_layers",1,"P14_F_To_C02_Z10_04",28.76
"phloem","n_layers",5,"P14_F_To_C02_Z10_04",28.76
"xylem","n_cells",23,"P14_F_To_C02_Z10_04",28.76
"aerenchyma","n_files",10,"P14_F_To_C02_Z10_04",28.76
"planttype","param",2,"P14_F_To_C02_Z10_04",28.76
"xylem","n_files",2,"P14_F_To_C02_Z10_04",28.76
"randomness","param",2,"P14_F_To_C02_Z10_04",28.76
"exodermis","order",5,"P14_F_To_C02_Z10_04",28.76
"endodermis","order",3,"P14_F_To_C02_Z10_04",28.76
"stele","cell_diameter",0.0196539315101566,"P14_F_To_C02_Z10_04",28.76
"cortex","cell_diameter",0.0324285,"P14_F_To_C02_Z10_04",28.76
"epidermis","n_layers",1,"P14_F_To_C02_Z10_04",28.76
"exodermis","n_layers",1,"P14_F_To_C02_Z10_04",28.76
"pericycle","cell_diameter",0.02354425,"P14_F_To_C02_Z10_04",28.76
"xylem","order",1.5,"P14_F_To_C02_Z10_04",28.76
"pericycle","order",2,"P14_F_To_C02_Z10_04",28.76
"stele","SD",0.00351869412837452,"P14_F_To_C02_Z10_04",28.76
"epidermis","cell_diameter",0.014197,"P14_F_To_C02_Z10_04",28.76
