"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","kw_lignin","Kr","Barrier_Name"
"b1",5.26163320514188e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.32831098039906e-08,"En.CS"
"b6",4.11238908391844e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.72766380786518e-08,"En.CS-Ex.Sub"
"b9",4.23189837664977e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.89411426688365e-08,"En.CS-Ex.LC"
"b1",5.77374111421163e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,8.04156594646503e-08,"En.CS"
"b6",4.56325862955198e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.3556270491578e-08,"En.CS-Ex.Sub"
"b9",5.00399870862463e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.96948214605313e-08,"En.CS-Ex.LC"
"b1",7.98330598309493e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.11190093674009e-07,"En.CS"
"b6",6.08319469428868e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.47256749681755e-08,"En.CS-Ex.Sub"
"b9",6.38144135477175e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.88796024497596e-08,"En.CS-Ex.LC"
"b1",8.25736118920097e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.15007086797322e-07,"En.CS"
"b6",6.40398303419486e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,8.91935590301454e-08,"En.CS-Ex.Sub"
"b9",7.54672610879727e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.05109485311742e-07,"En.CS-Ex.LC"
"b1",1.02200596108592e-07,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.42343208176125e-07,"En.CS"
"b6",7.40540691410444e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.03141216210056e-07,"En.CS-Ex.Sub"
"b9",7.92141987494202e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.10328154750809e-07,"En.CS-Ex.LC"
"b1",1.03983370563271e-07,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.44826225350153e-07,"En.CS"
"b6",7.70164727754579e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.07267200336283e-07,"En.CS-Ex.Sub"
"b9",9.72040681329467e-08,4.7818093815357e-11,1.39278256288134,"P11_C_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.35384131136698e-07,"En.CS-Ex.LC"
"b1",6.90665540442808e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.90470277137657e-08,"En.CS"
"b6",4.94941848796587e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.66463501471968e-08,"En.CS-Ex.Sub"
"b9",5.13786712926349e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.88031545769826e-08,"En.CS-Ex.LC"
"b1",8.07182508024295e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,9.23824548144615e-08,"En.CS"
"b6",5.81850426310976e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.65930817170669e-08,"En.CS-Ex.Sub"
"b9",6.54762065035121e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,7.49378564153795e-08,"En.CS-Ex.LC"
"b1",1.09179654577967e-07,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.24956678389814e-07,"En.CS"
"b6",7.50376591285588e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.58809883132205e-08,"En.CS-Ex.Sub"
"b9",8.00335600951048e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,9.15988227646772e-08,"En.CS-Ex.LC"
"b1",1.15991431774399e-07,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.32752792562257e-07,"En.CS"
"b6",8.15756466882636e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,9.33637488327752e-08,"En.CS-Ex.Sub"
"b9",1.00998600701116e-07,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.15593419986672e-07,"En.CS-Ex.LC"
"b1",1.42008340122824e-07,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.6252927849966e-07,"En.CS"
"b6",9.13852771847953e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.04590921585943e-07,"En.CS-Ex.Sub"
"b9",9.99154126423947e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.14353705660659e-07,"En.CS-Ex.LC"
"b1",1.46525946973708e-07,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.67699702866175e-07,"En.CS"
"b6",9.73485108099273e-08,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.11415873259763e-07,"En.CS-Ex.Sub"
"b9",1.31774479163752e-07,2.29283109976835e-10,1.14450516328187,"P11_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.50816571791693e-07,"En.CS-Ex.LC"
"b1",8.48721302310834e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.10657059226993e-07,"En.CS"
"b6",5.81201058184097e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.5777525252588e-08,"En.CS-Ex.Sub"
"b9",6.03884813058509e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.873505394875e-08,"En.CS-Ex.LC"
"b1",9.49802083532883e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.23836063882519e-07,"En.CS"
"b6",6.62154187916243e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,8.63322683078055e-08,"En.CS-Ex.Sub"
"b9",7.53267704352798e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,9.82117318693397e-08,"En.CS-Ex.LC"
"b1",1.28947417934665e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.6812282223521e-07,"En.CS"
"b6",8.42339674231698e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.09825016724472e-07,"En.CS-Ex.Sub"
"b9",9.03290994528161e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.17771905581444e-07,"En.CS-Ex.LC"
"b1",1.34390290276626e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.75219288948953e-07,"En.CS"
"b6",9.06442856092255e-08,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.18182848173345e-07,"En.CS-Ex.Sub"
"b9",1.148079319626e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.49687631173197e-07,"En.CS-Ex.LC"
"b1",1.63091437122708e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.12640106569321e-07,"En.CS"
"b6",1.00037968050917e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.30430417210196e-07,"En.CS-Ex.Sub"
"b9",1.10053875587056e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.43489249013062e-07,"En.CS-Ex.LC"
"b1",1.66498659701715e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.17082474513877e-07,"En.CS"
"b6",1.06173527502312e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.38430015709199e-07,"En.CS-Ex.Sub"
"b9",1.47761996595515e-07,5.72675678163312e-10,1.30380914118338,"P11_E2_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.92653441880741e-07,"En.CS-Ex.LC"
"b1",6.93587970197227e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.26066543681643e-07,"En.CS"
"b6",5.08159057832712e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,9.23629861159124e-08,"En.CS-Ex.Sub"
"b9",5.26740717664226e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,9.57403884520009e-08,"En.CS-Ex.LC"
"b1",7.55849621636269e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.37383220928221e-07,"En.CS"
"b6",5.60958604422925e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.01959831264039e-07,"En.CS-Ex.Sub"
"b9",6.3043832958131e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.14588465529678e-07,"En.CS-Ex.LC"
"b1",9.79876901294565e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.78102417411533e-07,"En.CS"
"b6",7.11704233076425e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.29359355471558e-07,"En.CS-Ex.Sub"
"b9",7.54002519058375e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.3704749157906e-07,"En.CS-Ex.LC"
"b1",1.00932458711598e-07,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.83454828540973e-07,"En.CS"
"b6",7.47665912399787e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.35895750005614e-07,"En.CS-Ex.Sub"
"b9",9.07873209122098e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.65015026922453e-07,"En.CS-Ex.LC"
"b1",1.19677285877411e-07,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.17525424835078e-07,"En.CS"
"b6",8.32766376591188e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.51363609667688e-07,"En.CS-Ex.Sub"
"b9",8.99299162437373e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.63456608268506e-07,"En.CS-Ex.LC"
"b1",1.21411171283134e-07,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.20676934803992e-07,"En.CS"
"b6",8.64719402030678e-08,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.57171391305225e-07,"En.CS-Ex.Sub"
"b9",1.12576073172409e-07,1.27228026176712e-09,1.81759991664497,"P11_F_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.04618261214389e-07,"En.CS-Ex.LC"
"b1",3.0103147768675e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.25599451192701e-07,"En.CS"
"b6",2.69496519447445e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.12442111373366e-07,"En.CS-Ex.Sub"
"b9",2.72814689950897e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.13826552619842e-07,"En.CS-Ex.LC"
"b1",3.04455718364665e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.27028148128991e-07,"En.CS"
"b6",2.74508194550429e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.145331340376e-07,"En.CS-Ex.Sub"
"b9",2.89070296415515e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.2060888404395e-07,"En.CS-Ex.LC"
"b1",3.71269809970971e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.54905011047704e-07,"En.CS"
"b6",3.33000451677531e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.38937875530551e-07,"En.CS-Ex.Sub"
"b9",3.39457437997774e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.41631925815303e-07,"En.CS-Ex.LC"
"b1",3.72674202200748e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.55490966027146e-07,"En.CS"
"b6",3.36149696388908e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.40251835819555e-07,"En.CS-Ex.Sub"
"b9",3.63251628555987e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.51559582878449e-07,"En.CS-Ex.LC"
"b1",4.42539590776452e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.84640922469922e-07,"En.CS"
"b6",3.8865552970967e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.6215885996261e-07,"En.CS-Ex.Sub"
"b9",3.99684822926767e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.66760615186867e-07,"En.CS-Ex.LC"
"b1",4.43476017478115e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.85031628055646e-07,"En.CS"
"b6",3.91809754775145e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.63474898206206e-07,"En.CS-Ex.Sub"
"b9",4.35677873554939e-08,6.19668040339262e-09,4.17230291522533,"P11_F2_To_C02_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.81778006193244e-07,"En.CS-Ex.LC"
"b1",5.6412178062419e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,6.80246153735437e-08,"En.CS"
"b6",4.22400287271436e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.09351314950482e-08,"En.CS-Ex.Sub"
"b9",4.36226584246059e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.26023752818391e-08,"En.CS-Ex.LC"
"b1",6.27566183211462e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,7.56750575862661e-08,"En.CS"
"b6",4.81934471872626e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,5.81140601380665e-08,"En.CS-Ex.Sub"
"b9",5.29191235360854e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.38125161638706e-08,"En.CS-Ex.LC"
"b1",8.76204419929734e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.05657095154825e-07,"En.CS"
"b6",6.37769776771288e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,7.69054577430677e-08,"En.CS-Ex.Sub"
"b9",6.73022575263414e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.11564158528831e-08,"En.CS-Ex.LC"
"b1",9.12267765054702e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.1000579301665e-07,"En.CS"
"b6",6.85045246804216e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,8.26061694972479e-08,"En.CS-Ex.Sub"
"b9",8.12438437986406e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,9.79678753008922e-08,"En.CS-Ex.LC"
"b1",1.12998209479648e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.36258871785575e-07,"En.CS"
"b6",7.80515667586717e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,9.41184685722706e-08,"En.CS-Ex.Sub"
"b9",8.4087254089178e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.01396601118728e-07,"En.CS-Ex.LC"
"b1",1.15413153717484e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.39170931886243e-07,"En.CS"
"b6",8.27146128385551e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,9.9741401898869e-08,"En.CS-Ex.Sub"
"b9",1.05454228667791e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.27161963799782e-07,"En.CS-Ex.LC"
"b1",7.88300379829954e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.08906196488689e-07,"En.CS"
"b6",5.56088844402872e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.68254367285359e-08,"En.CS-Ex.Sub"
"b9",5.76756415774948e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.96807272324894e-08,"En.CS-Ex.LC"
"b1",8.63292270093199e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.19266563862644e-07,"En.CS"
"b6",6.2033159332897e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,8.57007761505826e-08,"En.CS-Ex.Sub"
"b9",7.0247858379952e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,9.70496433007799e-08,"En.CS-Ex.LC"
"b1",1.16502860315357e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.60952394818527e-07,"En.CS"
"b6",7.95971564328781e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.09965994945859e-07,"En.CS-Ex.Sub"
"b9",8.49243170859118e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.17325636265976e-07,"En.CS-Ex.LC"
"b1",1.20362618090518e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.66284772544275e-07,"En.CS"
"b6",8.45411280300678e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.16796248437734e-07,"En.CS-Ex.Sub"
"b9",1.05349959847436e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.4554430926058e-07,"En.CS-Ex.LC"
