"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","Kr","Barrier_Name"
"b5",8.38508227612081e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",7.95350351572639e-08,"En.CS-Ex.CS"
"b6",6.79843841707615e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",6.44852394658667e-08,"En.CS-Ex.Sub"
"b7",1.51828442717344e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.44013858561483e-07,"Ex.CS"
"b8",4.0797996133329e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",3.86981302026223e-08,"En.Sub-Ex.Sub"
"b9",7.20438223420389e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",6.83357390440372e-08,"En.CS-Ex.LC"
"b0",7.96786494326328e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",7.55776028811914e-08,NA
"b1",1.10383561776449e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.04702138602455e-07,"En.CS"
"b2",5.16408414160756e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",4.89828960805189e-08,"En.Sub*"
"b3",5.16408414160756e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",4.89828960805189e-08,"En.Sub"
"b4",4.79784352841934e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",4.55089933701189e-08,"En.Sub-Ex.CS"
"b5",9.48763786989075e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",8.99931076037395e-08,"En.CS-Ex.CS"
"b6",7.4376927578889e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",7.05487597506667e-08,"En.CS-Ex.Sub"
"b7",1.62592366132606e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.54223764667007e-07,"Ex.CS"
"b8",4.21148233601688e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",3.99471805557835e-08,"En.Sub-Ex.Sub"
"b9",7.9451255811055e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",7.53619131706893e-08,"En.CS-Ex.LC"
"b0",8.79345091026022e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.34085348563542e-08,NA
"b1",1.20447911708503e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.14248478153118e-07,"En.CS"
"b2",5.26801922928257e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.99687517441951e-08,"En.Sub*"
"b3",5.26801922928257e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.99687517441951e-08,"En.Sub"
"b4",4.94320935587479e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.68878321002121e-08,"En.Sub-Ex.CS"
"b5",1.04699169015654e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",9.93103205714614e-08,"En.CS-Ex.CS"
"b6",7.96255050413493e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",7.55271938226998e-08,"En.CS-Ex.Sub"
"b7",1.71624727878267e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.6279123228793e-07,"Ex.CS"
"b8",4.30380460921773e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.08228851706016e-08,"En.Sub-Ex.Sub"
"b9",8.56750347416873e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.12653552569831e-08,"En.CS-Ex.LC"
"b0",9.5382901809342e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.0473560055722e-08,NA
"b1",1.29505082446815e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.22839477852052e-07,"En.CS"
"b2",5.3481481941122e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.07287991504071e-08,"En.Sub*"
"b3",5.3481481941122e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.07287991504071e-08,"En.Sub"
"b4",5.05695691961599e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",4.79667620597873e-08,"En.Sub-Ex.CS"
"b5",1.13643224498324e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.07794027037747e-07,"En.CS-Ex.CS"
"b6",8.40737191859343e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",7.97464591408724e-08,"En.CS-Ex.Sub"
"b7",1.79547829687091e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.70306533392535e-07,"Ex.CS"
"b8",4.37294027545476e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",4.14786578229991e-08,"En.Sub-Ex.Sub"
"b9",9.10621343275544e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.63751817422617e-08,"En.CS-Ex.LC"
"b0",1.02202022078271e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.69417013627601e-08,NA
"b1",1.37796972588332e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.30704585816513e-07,"En.CS"
"b2",5.41291148497619e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",5.13430985032515e-08,"En.Sub*"
"b3",5.41291148497619e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",5.13430985032515e-08,"En.Sub"
"b4",5.14953177072629e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",4.88448624522789e-08,"En.Sub-Ex.CS"
"b5",1.21909165961211e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.15634521897659e-07,"En.CS-Ex.CS"
"b6",8.79294658821148e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",8.34037512095686e-08,"En.CS-Ex.Sub"
"b7",1.86700933214014e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.77091467896011e-07,"Ex.CS"
"b8",4.4271922437206e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",4.19932541097479e-08,"En.Sub-Ex.Sub"
"b9",9.5822899584291e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.0890911219936e-08,"En.CS-Ex.LC"
"b0",1.08517077761263e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.02931722202474e-07,NA
"b1",1.45486262245619e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.37998109041303e-07,"En.CS"
"b2",5.46709273999511e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",5.18570240535191e-08,"En.Sub*"
"b3",5.46709273999511e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",5.18570240535191e-08,"En.Sub"
"b4",5.22709596074684e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",4.95805821956376e-08,"En.Sub-Ex.CS"
"b5",1.29632702578177e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.22960529396932e-07,"En.CS-Ex.CS"
"b6",9.13291393017874e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",8.66284440158266e-08,"En.CS-Ex.Sub"
"b7",1.93289454798321e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.83340879393553e-07,"Ex.CS"
"b8",4.47127850339602e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",4.24114255835356e-08,"En.Sub-Ex.Sub"
"b9",1.00095980672784e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.49440575506643e-08,"En.CS-Ex.LC"
"b0",1.14419897958548e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.08530725246906e-07,NA
"b1",1.52688571213714e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.44829716390253e-07,"En.CS"
"b2",5.51361865445925e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.22983363890184e-08,"En.Sub*"
"b3",5.51361865445925e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.22983363890184e-08,"En.Sub"
"b4",5.29355075215154e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.02109259414341e-08,"En.Sub-Ex.CS"
"b5",1.36911175495414e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.29864380549499e-07,"En.CS-Ex.CS"
"b6",9.43673442888477e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",8.95102731082968e-08,"En.CS-Ex.Sub"
"b7",1.99447104339954e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.89181595759266e-07,"Ex.CS"
"b8",4.50808577468917e-08,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",4.27605536564562e-08,"En.Sub-Ex.Sub"
"b9",1.03978147348297e-07,2.39996755745129e-11,0.948530169868043,"B04_B_To_C03_Z20_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",9.86264097668442e-08,"En.CS-Ex.LC"
"b0",9.72468787910522e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",9.80157463314623e-08,NA
"b1",1.52583476202361e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.53789854067784e-07,"En.CS"
"b2",5.47700351169146e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",5.52030660039933e-08,"En.Sub*"
"b3",5.47700351169146e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",5.52030660039933e-08,"En.Sub"
"b4",5.29002169534427e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",5.3318464409832e-08,"En.Sub-Ex.CS"
"b5",1.38891741216042e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.3998986747757e-07,"En.CS-Ex.CS"
"b6",9.50364514906382e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",9.5787842626429e-08,"En.CS-Ex.Sub"
"b7",1.91496708180965e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.93010747550106e-07,"Ex.CS"
"b8",4.49958342820895e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",4.53515869485325e-08,"En.Sub-Ex.Sub"
"b9",1.04971208414488e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.05801147183021e-07,"En.CS-Ex.LC"
"b0",3.79590061319503e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",3.82591231952834e-08,NA
"b1",6.62208967604323e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",6.67444621298191e-08,"En.CS"
"b2",4.31250364318487e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",4.3465997921859e-08,"En.Sub*"
"b3",4.31250364318487e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",4.3465997921859e-08,"En.Sub"
"b4",3.76931810999124e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",3.79911964583775e-08,"En.Sub-Ex.CS"
"b5",5.40834533750948e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",5.45110559088763e-08,"En.CS-Ex.CS"
"b6",4.76068262786205e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",4.79832223530511e-08,"En.CS-Ex.Sub"
"b7",1.10888903351306e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.11765629467747e-07,"Ex.CS"
"b8",3.44583054618052e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",3.47307447719042e-08,"En.Sub-Ex.Sub"
"b9",4.94008275872573e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",4.97914076580362e-08,"En.CS-Ex.LC"
"b0",4.81392559986557e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",4.85198616470527e-08,NA
"b1",8.27930241753656e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",8.34476145298551e-08,"En.CS"
"b2",4.72018132380854e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",4.75750071389944e-08,"En.Sub*"
"b3",4.72018132380854e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",4.75750071389944e-08,"En.Sub"
"b4",4.26291796847524e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",4.29662207594006e-08,"En.Sub-Ex.CS"
"b5",6.9622274361657e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",7.01727322016585e-08,"En.CS-Ex.CS"
"b6",5.88097478619266e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",5.92747181185853e-08,"En.CS-Ex.Sub"
"b7",1.29743488380692e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.30769285383492e-07,"Ex.CS"
"b8",3.83303270522938e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",3.86333799075647e-08,"En.Sub-Ex.Sub"
"b9",6.16915727672435e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",6.21793277307678e-08,"En.CS-Ex.LC"
"b0",5.65248057914718e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",5.6971710503904e-08,NA
"b1",9.55875215770613e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",9.63432696640181e-08,"En.CS"
"b2",4.93913342018929e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",4.97818392146757e-08,"En.Sub*"
"b3",4.93913342018929e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",4.97818392146757e-08,"En.Sub"
"b4",4.54753256870485e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",4.58348693787847e-08,"En.Sub-Ex.CS"
"b5",8.1901186799233e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",8.25487259782158e-08,"En.CS-Ex.CS"
"b6",6.67364349086086e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",6.72640763013383e-08,"En.CS-Ex.Sub"
"b7",1.42237155882186e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.43361732151961e-07,"Ex.CS"
"b8",4.0388568446179e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",4.07078944715276e-08,"En.Sub-Ex.Sub"
"b9",7.06230694595066e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",7.11814399325396e-08,"En.CS-Ex.LC"
"b0",6.38546430422998e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",6.43594999893818e-08,NA
"b1",1.06349855618927e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.07190694450252e-07,"En.CS"
"b2",5.08200235901734e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",5.12218243166041e-08,"En.Sub*"
"b3",5.08200235901734e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",5.12218243166041e-08,"En.Sub"
"b4",4.74063026014017e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",4.77811132661161e-08,"En.Sub-Ex.CS"
"b5",9.24024021579792e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",9.31329675864887e-08,"En.CS-Ex.CS"
"b6",7.29218945644874e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",7.34984403458313e-08,"En.CS-Ex.Sub"
"b7",1.51991886798513e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.53193587352997e-07,"Ex.CS"
"b8",4.16973514366136e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",4.20270251540557e-08,"En.Sub-Ex.Sub"
"b9",7.77669808262548e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",7.83818335394352e-08,"En.CS-Ex.LC"
"b0",7.04577616302246e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",7.1014825122245e-08,NA
"b1",1.15793067484369e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.1670856762278e-07,"En.CS"
"b2",5.18571748948288e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",5.22671756990672e-08,"En.Sub*"
"b3",5.18571748948288e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",5.22671756990672e-08,"En.Sub"
"b4",4.88384883980761e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.92246224202555e-08,"En.Sub-Ex.CS"
"b5",1.01735080036816e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.0253943285239e-07,"En.CS-Ex.CS"
"b6",7.80034288019331e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",7.86201509547886e-08,"En.CS-Ex.Sub"
"b7",1.60228721955525e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.61495545784573e-07,"Ex.CS"
"b8",4.26183930706452e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.29553488625824e-08,"En.Sub-Ex.Sub"
"b9",8.37702020253418e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.44325182867127e-08,"En.CS-Ex.LC"
"b0",7.65193641722994e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",7.71243527956496e-08,NA
"b1",1.24297129435604e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.25279865636265e-07,"En.CS"
"b2",5.26630100336569e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.30793820498958e-08,"En.Sub*"
"b3",5.26630100336569e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.30793820498958e-08,"En.Sub"
"b4",4.99629733355238e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.03579979254914e-08,"En.Sub-Ex.CS"
"b5",1.10223851873708e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.11095319862586e-07,"En.CS-Ex.CS"
"b6",8.23170346818679e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.29678616983904e-08,"En.CS-Ex.Sub"
"b7",1.67504225187986e-07,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.68828571668095e-07,"Ex.CS"
"b8",4.33110186568262e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",4.36534505867896e-08,"En.Sub-Ex.Sub"
"b9",8.89728541976122e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.96763044308805e-08,"En.CS-Ex.LC"
"b0",8.21577411123975e-08,3.45273761789703e-11,1.00790634671229,"B04_B_To_C04_Z20_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",8.28073086987306e-08,NA
