"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id","kr","Kx","SUF","RSHA_id","age"
2466,2526,8,1.347,2.7508,-16.4336,1.4086,2.7306,-16.6227,0.1887,0.199903501720205,0.4314,0.3922,0.1961,24.0896,2,"Tomato_60_1",6.06277057817412e-05,4.09734330770163e-11,0,"Tomato_60_1_30_1A",30
2486,2527,40,0.487,-1.7609,-11.8568,0.4889,-1.8034,-12.0522,0.1887,0.199977548739852,0.4314,0.3922,0.1961,24.0899,2,"Tomato_60_1",6.06274684887372e-05,4.09718183906225e-11,0,"Tomato_60_1_30_1A",30
2474,2528,20,4.2013,2.53,-14.8652,4.2049,2.5574,-15.0633,0.1887,0.200018324160563,0.4314,0.3922,0.1961,24.0956,2,"Tomato_60_1",6.06229599216612e-05,4.09411393491402e-11,0,"Tomato_60_1_30_1A",30
2477,2529,23,2.0013,2.5461,-14.5496,2.0873,2.5466,-14.7302,0.1887,0.200031522515828,0.4314,0.3922,0.1961,24.0963,2,"Tomato_60_1",6.06224062379852e-05,4.09373717475547e-11,0,"Tomato_60_1_30_1A",30
2483,2530,29,1.4627,-3.9335,-12.1478,1.4347,-3.9189,-12.3453,0.1887,0.200008524818318,0.4314,0.3922,0.1961,24.0972,2,"Tomato_60_1",6.06216943589732e-05,4.09325276883732e-11,3.10734173956345e-19,"Tomato_60_1_30_1A",30
2504,2531,49,0.4468,0.235,-9.894,0.5637,0.2964,-10.0442,0.1887,0.199989024698857,0.4314,0.3922,0.1961,24.1005,2,"Tomato_60_1",6.06190841359292e-05,4.09147661380414e-11,0,"Tomato_60_1_30_1A",30
2471,2532,6,2.8548,1.1903,-14.9601,2.8621,1.151,-15.1561,0.1887,0.200034447033504,0.4314,0.3922,0.1961,24.1074,2,"Tomato_60_1",6.06136263968373e-05,4.08776283509838e-11,0,"Tomato_60_1_30_1A",30
2494,2533,36,0.3186,-2.3166,-13.8836,0.2868,-2.3734,-14.0727,0.1887,0.199990724784926,0.4314,0.3922,0.1961,24.1085,2,"Tomato_60_1",6.06127563224893e-05,4.08717078342065e-11,0,"Tomato_60_1_30_1A",30
2465,2534,2,-1.9928,2.2665,-15.2003,-1.988,2.2328,-15.3974,0.1887,0.200017849203514,0.4314,0.3922,0.1961,24.1114,2,"Tomato_60_1",6.06104624901173e-05,4.08560991990664e-11,0,"Tomato_60_1_30_1A",30
2481,2535,27,-6.455,1.0275,-8.7629,-6.4802,1.0725,-8.9562,0.1887,0.200062315292012,0.4314,0.3922,0.1961,24.1127,2,"Tomato_60_1",6.06094342204333e-05,4.08491022246933e-11,0,"Tomato_60_1_30_1A",30
2476,2536,25,-3.6772,7.0028,-8.1295,-3.7497,7.1139,-8.2792,0.1887,0.200023873575131,0.4314,0.3922,0.1961,24.115,2,"Tomato_60_1",6.06076149740693e-05,4.08367229623408e-11,0,"Tomato_60_1_30_1A",30
2489,2537,41,-0.2823,3.4927,-9.3658,-0.2715,3.6904,-9.3945,0.1887,0.200064039747277,0.4314,0.3922,0.1961,24.1163,2,"Tomato_60_1",6.06065867043853e-05,4.08297259879676e-11,0,"Tomato_60_1_30_1A",30
2484,2538,15,0.2396,-4.574,-15.2896,0.2404,-4.5813,-15.4894,0.1887,0.199934914409665,0.4314,0.3922,0.1961,24.1208,2,"Tomato_60_1",6.06030273093253e-05,4.08055056920605e-11,0,"Tomato_60_1_30_1A",30
2490,2539,31,-1.0502,2.1781,-13.1552,-1.0659,2.2011,-13.3533,0.1887,0.200047744301204,0.4314,0.3922,0.1961,24.1217,2,"Tomato_60_1",6.06023154303133e-05,4.08006616328791e-11,0,"Tomato_60_1_30_1A",30
2502,2540,45,-0.9307,1.9992,-10.1833,-0.9994,2.1196,-10.3275,0.1887,0.200023723592979,0.4314,0.3922,0.1961,24.123,2,"Tomato_60_1",6.06012871606293e-05,4.07936646585059e-11,0,"Tomato_60_1_30_1A",30
2507,2541,39,-1.9369,2.4163,-11.9134,-1.9615,2.4197,-12.1119,0.1887,0.200047419378507,0.4314,0.3922,0.1961,24.1307,2,"Tomato_60_1",6.05951966401934e-05,4.07522210410649e-11,0,"Tomato_60_1_30_1A",30
2493,2542,43,-1.7778,-0.3763,-10.8309,-1.806,-0.3891,-11.0285,0.1887,0.200012099633997,0.4314,0.3922,0.1961,24.1322,2,"Tomato_60_1",6.05940101751734e-05,4.07441476090959e-11,0,"Tomato_60_1_30_1A",30
2491,2543,28,0.9447,1.4402,-14.676,0.9741,1.4184,-14.8726,0.1887,0.19997789877884,0.4314,0.3922,0.1961,24.1339,2,"Tomato_60_1",6.05926655148174e-05,4.0734997719531e-11,0,"Tomato_60_1_30_1A",30
2513,2544,42,-3.2803,-3.6537,-10.2193,-3.3787,-3.7979,-10.3169,0.1887,0.200004899939976,0.4314,0.3922,0.1961,24.1401,2,"Tomato_60_1",6.05877614594014e-05,4.0701627534059e-11,0,"Tomato_60_1_30_1A",30
2498,2545,24,-5.372,-3.135,-14.333,-5.3456,-3.1609,-14.5296,0.1887,0.200048319163146,0.4314,0.3922,0.1961,24.1422,2,"Tomato_60_1",6.05861004083734e-05,4.06903247293023e-11,0,"Tomato_60_1_30_1A",30
2496,2546,46,1.3722,-0.4434,-9.6646,1.5593,-0.4947,-9.7132,0.1887,0.200000149999944,0.4314,0.3922,0.1961,24.1433,2,"Tomato_60_1",6.05852303340254e-05,4.0684404212525e-11,0,"Tomato_60_1_30_1A",30
2497,2547,35,2.7837,0.4829,-12.0029,2.7696,0.4695,-12.2019,0.1887,0.199948418348333,0.4314,0.3922,0.1961,24.151,2,"Tomato_60_1",6.05791398135895e-05,4.0642960595084e-11,0,"Tomato_60_1_30_1A",30
2505,2548,34,1.4506,2.5969,-12.3426,1.456,2.5749,-12.5413,0.1887,0.19998712458556,0.4314,0.3922,0.1961,24.1532,2,"Tomato_60_1",6.05773996648935e-05,4.06311195615294e-11,0,"Tomato_60_1_30_1A",30
2514,2549,37,1.5845,-3.0919,-12.4549,1.5404,-3.144,-12.6429,0.1887,0.200008049837999,0.4314,0.3922,0.1961,24.1537,2,"Tomato_60_1",6.05770041765535e-05,4.06284284175398e-11,0,"Tomato_60_1_30_1A",30
2488,2550,21,-4.0875,0.4571,-13.9833,-4.0513,0.4619,-14.18,0.1887,0.200060915723187,0.4314,0.3922,0.1961,24.1609,2,"Tomato_60_1",6.05713091444575e-05,4.05896759440884e-11,0,"Tomato_60_1_30_1A",30
2518,2551,47,-1.2048,-0.8271,-10.322,-1.3159,-0.9014,-10.4708,0.1887,0.200012849587221,0.4314,0.3922,0.1961,24.1659,2,"Tomato_60_1",6.05673542610575e-05,4.05627645041916e-11,0,"Tomato_60_1_30_1A",30
77,2552,50,-0.0575,-0.0274,-9.8986,-0.0664,-0.2015,-9.9966,0.1887,0.199985049441202,0.4314,0.3922,0.1961,24.1727,2,"Tomato_60_1",6.05619756196336e-05,4.0526164945932e-11,0,"Tomato_60_1_30_1A",30
2495,2553,26,-2.226,3.7962,-13.3689,-2.2117,3.9109,-13.5321,0.1887,0.199987049580716,0.4314,0.3922,0.1961,24.1747,2,"Tomato_60_1",6.05603936662736e-05,4.05154003699733e-11,0,"Tomato_60_1_30_1A",30
2517,2554,33,-5.0326,-1.194,-12.9225,-5.1042,-1.2811,-13.0877,0.1887,0.200010024748761,0.4314,0.3922,0.1961,24.1755,2,"Tomato_60_1",6.05597608849296e-05,4.05110945395898e-11,0,"Tomato_60_1_30_1A",30
2521,2555,48,0.9721,-0.3223,-10.0185,1.1348,-0.349,-10.1317,0.1887,0.199996049960994,0.4314,0.3922,0.1961,24.1796,2,"Tomato_60_1",6.05565178805416e-05,4.04890271588745e-11,0,"Tomato_60_1_30_1A",30
2531,2556,49,0.5637,0.2964,-10.0442,0.6561,0.3633,-10.2085,0.1887,0.200019649034789,0.4314,0.3922,0.1961,24.1844,2,"Tomato_60_1",6.05527211924776e-05,4.04631921765736e-11,0,"Tomato_60_1_30_1A",30
2508,2557,22,-5.1135,-1.5304,-11.7106,-5.1265,-1.5089,-11.909,0.1887,0.199984524401266,0.4314,0.3922,0.1961,24.1845,2,"Tomato_60_1",6.05526420948096e-05,4.04626539477757e-11,0,"Tomato_60_1_30_1A",30
2501,2558,17,-5.3425,2.8462,-14.5447,-5.4057,2.9333,-14.7133,0.1887,0.200016524317367,0.4314,0.3922,0.1961,24.1902,2,"Tomato_60_1",6.05481335277336e-05,4.04319749062933e-11,0,"Tomato_60_1_30_1A",30
2478,2559,10,1.1875,-2.0109,-11.7677,1.2115,-2.0606,-11.9599,0.1887,0.199967322330424,0.4314,0.3922,0.1961,24.1909,2,"Tomato_60_1",6.05475798440577e-05,4.04282073047078e-11,0,"Tomato_60_1_30_1A",30
2482,2560,1,1.107,-2.2224,-13.7721,1.0904,-2.2076,-13.9708,0.1887,0.199940716213582,0.4314,0.3922,0.1961,24.1941,2,"Tomato_60_1",6.05450487186817e-05,4.04109839831739e-11,0,"Tomato_60_1_30_1A",30
2511,2561,19,-0.2911,0.7709,-14.915,-0.3375,0.8164,-15.1041,0.1887,0.19995504494761,0.4314,0.3922,0.1961,24.2001,2,"Tomato_60_1",6.05403028586017e-05,4.03786902552977e-11,0,"Tomato_60_1_30_1A",30
2523,2562,38,1.9031,-0.702,-11.7859,1.8571,-0.7144,-11.9802,0.1887,0.200055617266799,0.4314,0.3922,0.1961,24.2101,2,"Tomato_60_1",6.05323930918017e-05,4.03248673755042e-11,0,"Tomato_60_1_30_1A",30
2503,2563,11,1.2649,-2.7298,-15.001,1.3373,-2.7696,-15.1832,0.1887,0.200056591993366,0.4314,0.3922,0.1961,24.2122,2,"Tomato_60_1",6.05307320407737e-05,4.03135645707476e-11,0,"Tomato_60_1_30_1A",30
2527,2564,40,0.4889,-1.8034,-12.0522,0.4946,-1.8335,-12.2498,0.1887,0.199960646128183,0.4314,0.3922,0.1961,24.2131,2,"Tomato_60_1",6.05300201617618e-05,4.03087205115661e-11,0,"Tomato_60_1_30_1A",30
2533,2565,36,0.2868,-2.3734,-14.0727,0.2554,-2.4343,-14.2606,0.1887,0.200002949978245,0.4314,0.3922,0.1961,24.2199,2,"Tomato_60_1",6.05246415203378e-05,4.02721209533065e-11,0,"Tomato_60_1_30_1A",30
2519,2566,32,-0.4014,-3.405,-11.7009,-0.3919,-3.3823,-11.8994,0.1887,0.200019474051902,0.4314,0.3922,0.1961,24.2213,2,"Tomato_60_1",6.05235341529858e-05,4.02645857501354e-11,0,"Tomato_60_1_30_1A",30
2522,2567,18,0.563,3.7933,-16.6823,0.5792,3.8213,-16.8797,0.1887,0.200032997277947,0.4314,0.3922,0.1961,24.2273,2,"Tomato_60_1",6.05187882929058e-05,4.02322920222593e-11,0,"Tomato_60_1_30_1A",30
2512,2568,12,5.8903,-4.2942,-12.3199,5.8669,-4.3444,-12.5121,0.1887,0.200021098887092,0.4314,0.3922,0.1961,24.2288,2,"Tomato_60_1",6.05176018278858e-05,4.02242185902903e-11,0,"Tomato_60_1_30_1A",30
2515,2569,5,0.028,3.8236,-14.6023,0.0859,3.823,-14.7937,0.1887,0.199966822248092,0.4314,0.3922,0.1961,24.2298,2,"Tomato_60_1",6.05168108512058e-05,4.02188363023109e-11,0,"Tomato_60_1_30_1A",30
2540,2570,45,-0.9994,2.1196,-10.3275,-1.0577,2.2675,-10.4488,0.1887,0.199967472354881,0.4314,0.3922,0.1961,24.232,2,"Tomato_60_1",6.05150707025098e-05,4.02069952687564e-11,0,"Tomato_60_1_30_1A",30
2530,2571,29,1.4347,-3.9189,-12.3453,1.3998,-3.8795,-12.5383,0.1887,0.200048419138967,0.4314,0.3922,0.1961,24.2334,2,"Tomato_60_1",6.05139633351578e-05,4.01994600655853e-11,3.07665365916313e-19,"Tomato_60_1_30_1A",30
2499,2572,9,-2.1643,2.4685,-12.0925,-2.1415,2.4862,-12.2904,0.1887,0.199993849905441,0.4314,0.3922,0.1961,24.2339,2,"Tomato_60_1",6.05135678468178e-05,4.01967689215956e-11,0,"Tomato_60_1_30_1A",30
2510,2573,44,1.116,-1.0152,-9.4229,1.2897,-1.0503,-9.5157,0.1887,0.200038846227427,0.4314,0.3922,0.1961,24.235,2,"Tomato_60_1",6.05126977724698e-05,4.01908484048183e-11,0,"Tomato_60_1_30_1A",30
2544,2574,42,-3.3787,-3.7979,-10.3169,-3.4733,-3.9611,-10.3835,0.1887,0.200047394384431,0.4314,0.3922,0.1961,24.2383,2,"Tomato_60_1",6.05100875494259e-05,4.01730868544864e-11,0,"Tomato_60_1_30_1A",30
2541,2575,39,-1.9615,2.4197,-12.1119,-1.9878,2.4239,-12.3101,0.1887,0.199981424137343,0.4314,0.3922,0.1961,24.2404,2,"Tomato_60_1",6.05084264983979e-05,4.01617840497298e-11,0,"Tomato_60_1_30_1A",30
2506,2576,14,-0.4489,0.5724,-11.7049,-0.4504,0.5538,-11.904,0.1887,0.199972548115985,0.4314,0.3922,0.1961,24.2467,2,"Tomato_60_1",6.05034433453139e-05,4.01278756354599e-11,0,"Tomato_60_1_30_1A",30
2516,2577,13,-0.2008,0.5276,-14.984,-0.1667,0.4418,-15.1615,0.1887,0.200076735279242,0.4314,0.3922,0.1961,24.2507,2,"Tomato_60_1",6.05002794385939e-05,4.01063464835425e-11,0,"Tomato_60_1_30_1A",30
2500,2578,3,-1.2724,-3.8999,-14.5806,-1.3135,-3.9504,-14.7698,0.1887,0.200090229646527,0.4314,0.3922,0.1961,24.2517,2,"Tomato_60_1",6.04994884619139e-05,4.01009641955631e-11,0,"Tomato_60_1_30_1A",30
2529,2579,23,2.0873,2.5466,-14.7302,2.13,2.5327,-14.9251,0.1887,0.200006274901565,0.4314,0.3922,0.1961,24.2533,2,"Tomato_60_1",6.04982228992259e-05,4.00923525347961e-11,0,"Tomato_60_1_30_1A",30
2537,2580,41,-0.2715,3.6904,-9.3945,-0.259,3.8878,-9.4238,0.1887,0.199953744651107,0.4314,0.3922,0.1961,24.2545,2,"Tomato_60_1",6.04972737272099e-05,4.00858937892209e-11,0,"Tomato_60_1_30_1A",30
2528,2581,20,4.2049,2.5574,-15.0633,4.1824,2.5875,-15.2597,0.1887,0.199963046586114,0.4314,0.3922,0.1961,24.2582,2,"Tomato_60_1",6.0494347113494e-05,4.00659793236973e-11,0,"Tomato_60_1_30_1A",30
2520,2582,16,3.6519,0.4552,-12.6572,3.7065,0.4977,-12.8449,0.1887,0.200046744537372,0.4314,0.3922,0.1961,24.2585,2,"Tomato_60_1",6.049410982049e-05,4.00643646373035e-11,0,"Tomato_60_1_30_1A",30
2549,2583,37,1.5404,-3.144,-12.6429,1.5361,-3.1573,-12.8424,0.1887,0.199989074701595,0.4314,0.3922,0.1961,24.2646,2,"Tomato_60_1",6.0489284862742e-05,4.00315326806294e-11,0,"Tomato_60_1_30_1A",30
2539,2584,31,-1.0659,2.2011,-13.3533,-1.1175,2.2205,-13.5455,0.1887,0.19994939359748,0.4314,0.3922,0.1961,24.2647,2,"Tomato_60_1",6.0489205765074e-05,4.00309944518315e-11,0,"Tomato_60_1_30_1A",30
2551,2585,47,-1.3159,-0.9014,-10.4708,-1.4186,-0.9746,-10.626,0.1887,0.199981424137342,0.4314,0.3922,0.1961,24.2667,2,"Tomato_60_1",6.0487623811714e-05,4.00202298758728e-11,0,"Tomato_60_1_30_1A",30
2542,2586,43,-1.806,-0.3891,-11.0285,-1.8376,-0.3952,-11.2259,0.1887,0.200006324899989,0.4314,0.3922,0.1961,24.2685,2,"Tomato_60_1",6.048620005369e-05,4.001054175751e-11,0,"Tomato_60_1_30_1A",30
2556,2587,49,0.6561,0.3633,-10.2085,0.7254,0.4234,-10.3861,0.1887,0.199890620090088,0.4314,0.3922,0.1961,24.2689,2,"Tomato_60_1",6.0485883663018e-05,4.00083888423182e-11,0,"Tomato_60_1_30_1A",30
2492,2588,4,-0.4179,2.3925,-11.3581,-0.4479,2.4203,-11.5539,0.1887,0.200026198284125,0.4314,0.3922,0.1961,24.2705,2,"Tomato_60_1",6.048461810033e-05,3.99997771815512e-11,1e-09,"Tomato_60_1_30_1A",30
2545,2589,24,-5.3456,-3.1609,-14.5296,-5.3125,-3.1609,-14.7268,0.1887,0.199958620719388,0.4314,0.3922,0.1961,24.2738,2,"Tomato_60_1",6.0482007877286e-05,3.99820156312194e-11,0,"Tomato_60_1_30_1A",30
2552,2590,50,-0.0664,-0.2015,-9.9966,-0.1179,-0.3642,-10.1008,0.1887,0.199952944464441,0.4314,0.3922,0.1961,24.2753,2,"Tomato_60_1",6.0480821412266e-05,3.99739421992503e-11,0,"Tomato_60_1_30_1A",30
2535,2591,27,-6.4802,1.0725,-8.9562,-6.5088,1.1195,-9.1485,0.1887,0.200015624389696,0.4314,0.3922,0.1961,24.2758,2,"Tomato_60_1",6.0480425923926e-05,3.99712510552607e-11,0,"Tomato_60_1_30_1A",30
2526,2592,8,1.4086,2.7306,-16.6227,1.4119,2.7474,-16.822,0.1887,0.200034047101988,0.4314,0.3922,0.1961,24.2762,2,"Tomato_60_1",6.0480109533254e-05,3.99690981400689e-11,0,"Tomato_60_1_30_1A",30
177,2593,0,0.0693,0.3186,-23.821,0.0613,0.3342,-24.0017,0.1887,0.181548478374233,0.4314,0.3922,0.1961,24.2782,1,"Tomato_60_1",6.04785275798941e-05,3.99583335641102e-11,0,"Tomato_60_1_30_1A",30
2546,2594,46,1.5593,-0.4947,-9.7132,1.7521,-0.5357,-9.7468,0.1887,0.199954494823197,0.4314,0.3922,0.1961,24.2795,2,"Tomato_60_1",6.04774993102101e-05,3.99513365897371e-11,0,"Tomato_60_1_30_1A",30
2538,2595,15,0.2404,-4.5813,-15.4894,0.2366,-4.5478,-15.6866,0.1887,0.200061315600993,0.4314,0.3922,0.1961,24.2806,2,"Tomato_60_1",6.04766292358621e-05,3.99454160729598e-11,0,"Tomato_60_1_30_1A",30
2543,2596,28,0.9741,1.4184,-14.8726,1.001,1.4047,-15.0703,0.1887,0.199991474818303,0.4314,0.3922,0.1961,24.2815,2,"Tomato_60_1",6.04759173568501e-05,3.99405720137783e-11,0,"Tomato_60_1_30_1A",30
2555,2597,48,1.1348,-0.349,-10.1317,1.2899,-0.3787,-10.2544,0.1887,0.199983474317255,0.4314,0.3922,0.1961,24.2838,2,"Tomato_60_1",6.04740981104861e-05,3.99281927514258e-11,0,"Tomato_60_1_30_1A",30
2532,2598,6,2.8621,1.151,-15.1561,2.8363,1.1176,-15.3516,0.1887,0.200003624967148,0.4314,0.3922,0.1961,24.2878,2,"Tomato_60_1",6.04709342037661e-05,3.99066635995084e-11,0,"Tomato_60_1_30_1A",30
2548,2599,34,1.456,2.5749,-12.5413,1.4342,2.6179,-12.7354,0.1887,0.199997624985899,0.4314,0.3922,0.1961,24.2882,2,"Tomato_60_1",6.04706178130941e-05,3.99045106843167e-11,0,"Tomato_60_1_30_1A",30
2525,2600,30,2.2333,-2.7832,-10.0413,2.2198,-2.8655,-10.2231,0.1887,0.200016949281805,0.4314,0.3922,0.1961,24.2898,2,"Tomato_60_1",6.04693522504061e-05,3.98958990235497e-11,0,"Tomato_60_1_30_1A",30
2536,2601,25,-3.7497,7.1139,-8.2792,-3.8172,7.2295,-8.4278,0.1887,0.200003924961487,0.4314,0.3922,0.1961,24.2918,2,"Tomato_60_1",6.04677702970461e-05,3.9885134447591e-11,0,"Tomato_60_1_30_1A",30
2547,2602,35,2.7696,0.4695,-12.2019,2.7825,0.4351,-12.3985,0.1887,0.200003324972362,0.4314,0.3922,0.1961,24.2922,2,"Tomato_60_1",6.04674539063741e-05,3.98829815323993e-11,0,"Tomato_60_1_30_1A",30
2554,2603,33,-5.1042,-1.2811,-13.0877,-5.1599,-1.3721,-13.2569,0.1887,0.200030322701335,0.4314,0.3922,0.1961,24.2968,2,"Tomato_60_1",6.04638154136461e-05,3.98582230076942e-11,0,"Tomato_60_1_30_1A",30
2534,2604,2,-1.988,2.2328,-15.3974,-1.9731,2.2006,-15.5942,0.1887,0.199972723139934,0.4314,0.3922,0.1961,24.3264,2,"Tomato_60_1",6.04404025039183e-05,3.96989072835054e-11,0,"Tomato_60_1_30_1A",30
2565,2605,36,0.2554,-2.4343,-14.2606,0.2232,-2.5114,-14.4423,0.1887,0.199990349767182,0.4314,0.3922,0.1961,24.3322,2,"Tomato_60_1",6.04358148391743e-05,3.96676900132251e-11,1e-09,"Tomato_60_1_30_1A",30
2574,2606,42,-3.4733,-3.9611,-10.3835,-3.5677,-4.1246,-10.4494,0.1887,0.199966047118005,0.4314,0.3922,0.1961,24.3376,2,"Tomato_60_1",6.04315435651023e-05,3.96386256581366e-11,0,"Tomato_60_1_30_1A",30
2564,2607,40,0.4946,-1.8335,-12.2498,0.4894,-1.8534,-12.4488,0.1887,0.200060115965177,0.4314,0.3922,0.1961,24.3379,2,"Tomato_60_1",6.04313062720983e-05,3.96370109717428e-11,0,"Tomato_60_1_30_1A",30
2570,2608,45,-1.0577,2.2675,-10.4488,-1.1201,2.4152,-10.5684,0.1887,0.200033022273824,0.4314,0.3922,0.1961,24.3417,2,"Tomato_60_1",6.04283005607143e-05,3.96165582774213e-11,0,"Tomato_60_1_30_1A",30
2562,2609,38,1.8571,-0.7144,-11.9802,1.8043,-0.7369,-12.1718,0.1887,0.200011624662167,0.4314,0.3922,0.1961,24.3426,2,"Tomato_60_1",6.04275886817023e-05,3.96117142182398e-11,0,"Tomato_60_1_30_1A",30
2553,2610,26,-2.2117,3.9109,-13.5321,-2.2133,4.0438,-13.6815,0.1887,0.199963321636744,0.4314,0.3922,0.1961,24.3457,2,"Tomato_60_1",6.04251366539944e-05,3.95950291255038e-11,0,"Tomato_60_1_30_1A",30
2550,2611,21,-4.0513,0.4619,-14.18,-4.0177,0.4525,-14.3769,0.1887,0.199967322330424,0.4314,0.3922,0.1961,24.3467,2,"Tomato_60_1",6.04243456773144e-05,3.95896468375245e-11,0,"Tomato_60_1_30_1A",30
2557,2612,22,-5.1265,-1.5089,-11.909,-5.174,-1.4969,-12.1029,0.1887,0.19999364989919,0.4314,0.3922,0.1961,24.347,2,"Tomato_60_1",6.04241083843104e-05,3.95880321511307e-11,0,"Tomato_60_1_30_1A",30
2575,2613,39,-1.9878,2.4239,-12.3101,-1.962,2.4004,-12.507,0.1887,0.199968747558212,0.4314,0.3922,0.1961,24.3511,2,"Tomato_60_1",6.04208653799224e-05,3.95659647704153e-11,0,"Tomato_60_1_30_1A",30
2587,2614,49,0.7254,0.4234,-10.3861,0.8384,0.4644,-10.546,0.1887,0.200045019933013,0.4314,0.3922,0.1961,24.3539,2,"Tomato_60_1",6.04186506452184e-05,3.95508943640731e-11,0,"Tomato_60_1_30_1A",30
2561,2615,19,-0.3375,0.8164,-15.1041,-0.3783,0.8252,-15.2997,0.1887,0.200003599967599,0.4314,0.3922,0.1961,24.363,2,"Tomato_60_1",6.04114527574304e-05,3.9501915543461e-11,0,"Tomato_60_1_30_1A",30
2585,2616,47,-1.4186,-0.9746,-10.626,-1.5171,-1.0329,-10.79,0.1887,0.199992849872189,0.4314,0.3922,0.1961,24.3681,2,"Tomato_60_1",6.04074187763625e-05,3.94744658747663e-11,0,"Tomato_60_1_30_1A",30
2558,2617,17,-5.4057,2.9333,-14.7133,-5.4708,3.0035,-14.8889,0.1887,0.200003524968936,0.4314,0.3922,0.1961,24.369,2,"Tomato_60_1",6.04067068973505e-05,3.94696218155849e-11,0,"Tomato_60_1_30_1A",30
2571,2618,29,1.3998,-3.8795,-12.5383,1.4147,-3.829,-12.7312,0.1887,0.199956670306344,0.4314,0.3922,0.1961,24.3705,2,"Tomato_60_1",6.04055204323305e-05,3.94615483836159e-11,3.04555240990553e-19,"Tomato_60_1_30_1A",30
2566,2619,32,-0.3919,-3.3823,-11.8994,-0.3865,-3.3666,-12.0987,0.1887,0.199990349767182,0.4314,0.3922,0.1961,24.3761,2,"Tomato_60_1",6.04010909629225e-05,3.94314075709315e-11,0,"Tomato_60_1_30_1A",30
2583,2620,37,1.5361,-3.1573,-12.8424,1.5718,-3.1659,-13.039,0.1887,0.200000024999999,0.4314,0.3922,0.1961,24.3762,2,"Tomato_60_1",6.04010118652545e-05,3.94308693421335e-11,0,"Tomato_60_1_30_1A",30
2590,2621,50,-0.1179,-0.3642,-10.1008,-0.1574,-0.5186,-10.2217,0.1887,0.200041045788109,0.4314,0.3922,0.1961,24.3786,2,"Tomato_60_1",6.03991135212225e-05,3.94179518509831e-11,0,"Tomato_60_1_30_1A",30
2567,2622,18,0.5792,3.8213,-16.8797,0.5657,3.8357,-17.0787,0.1887,0.199976523622151,0.4314,0.3922,0.1961,24.3801,2,"Tomato_60_1",6.03979270562025e-05,3.94098784190141e-11,0,"Tomato_60_1_30_1A",30
2597,2623,48,1.2899,-0.3787,-10.2544,1.4468,-0.4101,-10.3744,0.1887,0.200008924800869,0.4314,0.3922,0.1961,24.3885,2,"Tomato_60_1",6.03912828520906e-05,3.93646671999875e-11,0,"Tomato_60_1_30_1A",30
2580,2624,41,-0.259,3.8878,-9.4238,-0.2411,4.0844,-9.4559,0.1887,0.200005949911496,0.4314,0.3922,0.1961,24.3937,2,"Tomato_60_1",6.03871697733546e-05,3.93366793024949e-11,0,"Tomato_60_1_30_1A",30
2589,2625,24,-5.3125,-3.1609,-14.7268,-5.2793,-3.1587,-14.924,0.1887,0.199987299596748,0.4314,0.3922,0.1961,24.4065,2,"Tomato_60_1",6.03770452718506e-05,3.92677860163591e-11,0,"Tomato_60_1_30_1A",30
2586,2626,43,-1.8376,-0.3952,-11.2259,-1.8694,-0.4011,-11.4232,0.1887,0.199933338890742,0.4314,0.3922,0.1961,24.4067,2,"Tomato_60_1",6.03768870765146e-05,3.92667095587633e-11,0,"Tomato_60_1_30_1A",30
2584,2627,31,-1.1175,2.2205,-13.5455,-1.179,2.274,-13.7282,0.1887,0.200059466159439,0.4314,0.3922,0.1961,24.4093,2,"Tomato_60_1",6.03748305371466e-05,3.92527156100169e-11,0,"Tomato_60_1_30_1A",30
2563,2628,11,1.3373,-2.7696,-15.1832,1.3935,-2.8155,-15.3696,0.1887,0.200025523371395,0.4314,0.3922,0.1961,24.4107,2,"Tomato_60_1",6.03737231697947e-05,3.92451804068458e-11,0,"Tomato_60_1_30_1A",30
2579,2629,23,2.13,2.5327,-14.9251,2.1448,2.49,-15.1199,0.1887,0.199973423234188,0.4314,0.3922,0.1961,24.4124,2,"Tomato_60_1",6.03723785094387e-05,3.92360305172809e-11,0,"Tomato_60_1_30_1A",30
2569,2630,5,0.0859,3.823,-14.7937,0.1431,3.8333,-14.9851,0.1887,0.200029722791389,0.4314,0.3922,0.1961,24.4144,2,"Tomato_60_1",6.03707965560787e-05,3.92252659413222e-11,0,"Tomato_60_1_30_1A",30
2594,2631,46,1.7521,-0.5357,-9.7468,1.9478,-0.54,-9.7881,0.1887,0.200056666972136,0.4314,0.3922,0.1961,24.4169,2,"Tomato_60_1",6.03688191143787e-05,3.92118102213739e-11,0,"Tomato_60_1_30_1A",30
2568,2632,12,5.8669,-4.3444,-12.5121,5.8553,-4.3988,-12.7042,0.1887,0.199990824789539,0.4314,0.3922,0.1961,24.4189,2,"Tomato_60_1",6.03672371610187e-05,3.92010456454151e-11,0,"Tomato_60_1_30_1A",30
2603,2633,33,-5.1599,-1.3721,-13.2569,-5.2201,-1.4563,-13.428,0.1887,0.199972223071106,0.4314,0.3922,0.1961,24.4191,2,"Tomato_60_1",6.03670789656827e-05,3.91999691878193e-11,0,"Tomato_60_1_30_1A",30
2581,2634,20,4.1824,2.5875,-15.2597,4.168,2.6181,-15.4568,0.1887,0.19998032403214,0.4314,0.3922,0.1961,24.4231,2,"Tomato_60_1",6.03639150589627e-05,3.91784400359018e-11,0,"Tomato_60_1_30_1A",30
