"","root","x","y","Barrier","Kr","Kx","perimeter","Kr2","param_id"
"38743","root9",6,353.7544,"b1",6.94926952218471e-05,0.129104670592144,0.10599004587421,8.04313602104712e-08,"xylem_mean_size"
"38744","root29",24,1877.8382,"b6",5.63551850850725e-05,0.345470727289777,0.207640237796373,6.52259086632783e-08,"xylem_mean_size"
"38745","root6",5,178.5933,"b1",6.58308957676891e-05,0.0771722476488438,0.159404700243854,7.61931663977883e-08,"xylem_mean_size"
"38746","root25",20,795.5724,"b6",4.91445533960771e-05,0.344179461930538,0.206746560566923,5.68802701343485e-08,"xylem_mean_size"
"38747","root9",17,404.7526,"b5",7.95182508946676e-05,0.0684349893939512,0.118570123424425,9.2035012609569e-08,"xylem_mean_size"
"38748","root26",23,1115.0337,"b4",4.9653265196527e-05,0.65475324953363,0.146156618474916,5.74690569404248e-08,"xylem_mean_size"
"38749","root19",15,605.3912,"b1",7.72796341989428e-05,0.105133784415276,0.129305852342589,8.94440210635912e-08,"xylem_mean_size"
"38750","root24",25,1255.4816,"b1",6.50845249744195e-05,1.54524486249171,0.183390434174368,7.53293113129855e-08,"xylem_mean_size"
"38751","root2",21,1314.0038,"b5",9.27191022719324e-05,0.962695691171152,0.143980765156647,1.073137757777e-07,"xylem_mean_size"
"38752","root14",1,248.4588,"b6",5.70749620663933e-05,0.315742336955424,0.134698730721544,6.60589838731404e-08,"xylem_mean_size"
"38753","root20",7,318.3266,"b6",4.01919533304707e-05,0.274143068857042,0.187392256174631,4.65184645028596e-08,"xylem_mean_size"
"38754","root5",23,865.5166,"b6",9.38876328658248e-05,1.59570491223057,0.132274354763589,1.08666241742853e-07,"xylem_mean_size"
"38755","root5",29,1250.5567,"b1",0.000194678142834741,3.74163339450991,0.140109654482926,2.25321924577246e-07,"xylem_mean_size"
"38756","root18",20,676.1232,"b5",8.82995438237427e-05,0.793895633071559,0.132552889184042,1.02198546092295e-07,"xylem_mean_size"
"38757","root19",17,578.4999,"b6",6.83113640727031e-05,1.03939148086504,0.232001634324857,7.90640787878508e-08,"xylem_mean_size"
"38758","root20",20,939.3304,"b5",8.74631090083218e-05,0.660187594762375,0.132682322227378,1.01230450241113e-07,"xylem_mean_size"
"38759","root12",10,386.4313,"b4",3.54690258910525e-05,0.0857958246133902,0.160916861636274,4.10521132998293e-08,"xylem_mean_size"
"38760","root22",8,290.3247,"b6",6.4203630185553e-05,0.0500164927357398,0.137533699934302,7.43097571592049e-08,"xylem_mean_size"
"38761","root2",18,841.8525,"b6",5.88559361158832e-05,0.443188792756682,0.151867997071546,6.81202964304204e-08,"xylem_mean_size"
"38762","root10",8,415.4952,"b4",2.75398788100323e-05,0.0604847758378469,0.161810543762861,3.18748597338337e-08,"xylem_mean_size"
"38763","root4",2,181.4932,"b6",5.37631302782088e-05,0.265949632480523,0.152709786919781,6.22258452294083e-08,"xylem_mean_size"
"38764","root12",18,643.2589,"b6",5.9964907742037e-05,0.298908871275808,0.142385047018408,6.94038284051354e-08,"xylem_mean_size"
"38765","root19",15,605.3912,"b4",3.90438145272145e-05,0.105133784415276,0.129305852342589,4.5189600147239e-08,"xylem_mean_size"
"38766","root16",8,336.287,"b6",7.06423431439473e-05,0.0941393408493487,0.180813824716205,8.17619712314205e-08,"xylem_mean_size"
"38767","root19",30,2167.2834,"b5",8.43595860877462e-05,4.4908543134494,0.212427623388423,9.76384098237803e-08,"xylem_mean_size"
"38768","root9",9,287.7038,"b6",4.42303430808971e-05,0.112861184548943,0.181857578043215,5.11925267140013e-08,"xylem_mean_size"
"38769","root8",28,1513.6525,"b4",5.21704632140311e-05,4.80809364371825,0.16372724427312,6.03824805717953e-08,"xylem_mean_size"
"38770","root3",15,765.5132,"b5",7.78223053579014e-05,0.103013667139451,0.127742744087653,9.00721126827563e-08,"xylem_mean_size"
"38771","root10",22,783.8881,"b4",5.05448576697308e-05,1.30781890806556,0.182456860692883,5.85009926732995e-08,"xylem_mean_size"
"38772","root3",5,237.9932,"b5",6.52764490851461e-05,0.139257019073041,0.127292922217328,7.55514457004006e-08,"xylem_mean_size"
"38773","root5",29,1250.5567,"b4",0.00013181526998511,3.74163339450991,0.140109654482926,1.52563969890174e-07,"xylem_mean_size"
"38774","root12",3,286.7692,"b1",4.86692491368724e-05,0.0873332352245668,0.163149629613289,5.63301494639727e-08,"xylem_mean_size"
"38775","root18",20,676.1232,"b6",6.90845849117472e-05,0.793895633071559,0.132552889184042,7.99590103145222e-08,"xylem_mean_size"
"38776","root8",17,516.6084,"b1",9.59341290387866e-05,0.978663577495824,0.167333350504818,1.1103487157267e-07,"xylem_mean_size"
"38777","root15",13,496.6654,"b6",6.74005626244201e-05,0.316497655697184,0.156275054764146,7.80099104449307e-08,"xylem_mean_size"
"38778","root8",10,329.0487,"b4",3.1463099626445e-05,0.282151389608784,0.158341355279356,3.64156245676447e-08,"xylem_mean_size"
"38779","root26",8,396.7755,"b6",5.04350476275265e-05,0.0113719169615618,0.128824930149969,5.83738977170446e-08,"xylem_mean_size"
"38780","root21",20,616.208,"b4",5.3639507627669e-05,0.600434679866952,0.144004542664448,6.20827634579502e-08,"xylem_mean_size"
"38781","root28",26,938.7541,"b1",8.84784936522294e-05,1.29938250928926,0.185113742088704,1.0240566394934e-07,"xylem_mean_size"
"38782","root10",6,362.3543,"b1",7.71103940721696e-05,0.0840288437911877,0.153641326307263,8.92481412872333e-08,"xylem_mean_size"
"38783","root9",16,475.3188,"b4",4.7981648969188e-05,0.159829952014808,0.129424029857246,5.55343159365602e-08,"xylem_mean_size"
"38784","root4",20,753.7237,"b1",8.20360075502893e-05,0.24974233430498,0.147611303543182,9.49490828128348e-08,"xylem_mean_size"
"38785","root14",12,463.8547,"b4",4.3411415817722e-05,0.123940243971237,0.154568818408627,5.02446942334745e-08,"xylem_mean_size"
"38786","root6",12,283.2839,"b5",8.38457992026694e-05,0.0146465964599547,0.136038407282634,9.70437490771637e-08,"xylem_mean_size"
"38787","root10",22,783.8881,"b5",8.50702367728012e-05,1.30781890806556,0.182456860692883,9.84609221907421e-08,"xylem_mean_size"
"38788","root18",25,1202.5194,"b5",8.0948867710803e-05,1.20141383671812,0.182519063930896,9.36908191097257e-08,"xylem_mean_size"
"38789","root22",23,1156.1573,"b6",6.22179650659068e-05,1.77548217071745,0.21847909885334,7.20115336410958e-08,"xylem_mean_size"
"38790","root11",2,252.7367,"b6",4.86310155426732e-05,0.0212468458940574,0.122338122725758,5.62858976188347e-08,"xylem_mean_size"
"38791","root22",10,319.4697,"b5",6.98112309833323e-05,0.0748934194271875,0.117024002811041,8.08000358603383e-08,"xylem_mean_size"
"38792","root11",26,1316.5218,"b1",0.000101106723103118,1.88549600277022,0.145126827996219,1.17021670258238e-07,"xylem_mean_size"
"38793","root18",21,1193.9403,"b1",7.99980109602206e-05,0.930238642359989,0.18852557702842,9.25902904632183e-08,"xylem_mean_size"
"38794","root24",13,673.8385,"b5",5.11336154306924e-05,0.158373728669972,0.159569359117379,5.91824252670051e-08,"xylem_mean_size"
"38795","root21",27,2340.5857,"b4",5.13150740273702e-05,4.4908567666694,0.193899284132677,5.93924467909377e-08,"xylem_mean_size"
"38796","root8",5,253.4494,"b1",8.1456759769984e-05,0.261406266080593,0.142323541005197,9.42786571411852e-08,"xylem_mean_size"
"38797","root9",8,218.1465,"b5",8.20182987350528e-05,0.0492711509983794,0.106838918094729,9.49285864989037e-08,"xylem_mean_size"
"38798","root23",20,1038.0815,"b4",3.93487784903997e-05,0.34891751419089,0.157496749061615,4.55425676972219e-08,"xylem_mean_size"
"38799","root25",7,256.3566,"b6",5.63995914579154e-05,0.119903295693073,0.130149275046969,6.52773049281428e-08,"xylem_mean_size"
"38800","root16",9,413.5659,"b4",3.03301625636733e-05,0.0131222407427314,0.131472611192784,3.51043548190663e-08,"xylem_mean_size"
"38801","root2",29,2014.5409,"b4",4.65849598566183e-05,3.15892634985743,0.249578477881673,5.39177776118267e-08,"xylem_mean_size"
"38802","root20",13,471.7013,"b4",3.96971317323438e-05,0.246603695334471,0.176556449643877,4.59457543198424e-08,"xylem_mean_size"
"38803","root14",12,463.8547,"b5",7.27215121921544e-05,0.123940243971237,0.154568818408627,8.41684168890676e-08,"xylem_mean_size"
"38804","root3",7,221.1239,"b1",7.02366546196566e-05,0.00928198219557123,0.147865679864693,8.12924243283063e-08,"xylem_mean_size"
"38805","root2",11,555.0392,"b1",7.10371340047906e-05,0.0656483373525369,0.147895495947483,8.22189050981373e-08,"xylem_mean_size"
"38806","root30",8,218.2963,"b4",3.56090840514074e-05,0.136070266318953,0.110660304979305,4.12142176520919e-08,"xylem_mean_size"
"38807","root22",10,319.4697,"b6",5.69338448902834e-05,0.0748934194271875,0.117024002811041,6.58956538081984e-08,"xylem_mean_size"
"38808","root26",18,513.7445,"b1",7.65918312344548e-05,0.310012458331184,0.157639104796744,8.8647952817656e-08,"xylem_mean_size"
"38809","root3",28,1814.6191,"b1",8.60433561020282e-05,1.64808872236367,0.197303516034587,9.95872177106808e-08,"xylem_mean_size"
"38810","root14",20,863.7047,"b5",8.36692911376354e-05,1.90557158007307,0.174920255225353,9.68394573352262e-08,"xylem_mean_size"
