"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","z3","time2"
297031,297032,24,0.4944,0.2712,-3.9259,1.0231,0.5203,-4.727,0.51178764286943,0.9917,0,0,205,0.3259,2,-81.0281,29.6741
297032,297033,24,1.0231,0.5203,-4.727,1.1321,0.5671,-4.8811,0.507753594132084,0.1945,0,0,205,0.3582,2,-80.874,29.6418
297033,297034,24,1.1321,0.5671,-4.8811,1.2434,0.6075,-5.0442,0.503615600164116,0.2016,0,0,205,0.3916,2,-80.7109,29.6084
297034,297035,24,1.2434,0.6075,-5.0442,1.3416,0.6429,-5.1881,0.499976590827979,0.1777,0,0,205,0.4212,2,-80.567,29.5788
297035,297036,24,1.3416,0.6429,-5.1881,1.4481,0.6677,-5.3541,0.49592627619915,0.1988,0,0,205,0.4544,2,-80.401,29.5456
297036,297037,24,1.4481,0.6677,-5.3541,1.5389,0.6867,-5.497,0.492487598203371,0.1703,0,0,205,0.4828,2,-80.2581,29.5172
297037,297038,24,1.5389,0.6867,-5.497,1.6711,0.7136,-5.6836,0.487852096504841,0.2303,0,0,205,0.5214,2,-80.0715,29.4786
297038,297039,24,1.6711,0.7136,-5.6836,1.7718,0.748,-5.8515,0.483876291988777,0.1987,0,0,205,0.5548,2,-79.9036,29.4452
297039,297040,24,1.7718,0.748,-5.8515,1.8729,0.779,-6.0239,0.479862343781057,0.2022,0,0,205,0.5888,2,-79.7312,29.4112
297040,297041,24,1.8729,0.779,-6.0239,1.9618,0.7817,-6.1706,0.476465005165673,0.1716,0,0,205,0.6178,2,-79.5845,29.3822
297041,297042,24,1.9618,0.7817,-6.1706,2.0609,0.7599,-6.3339,0.47268621682813,0.1922,0,0,205,0.6503,2,-79.4212,29.3497
297042,297043,24,2.0609,0.7599,-6.3339,2.1516,0.7351,-6.5031,0.468902931987691,0.1936,0,0,205,0.6831,2,-79.252,29.3169
297043,297044,24,2.1516,0.7351,-6.5031,2.2232,0.7026,-6.697,0.464842332864644,0.2093,0,0,205,0.7186,2,-79.0581,29.2814
297044,297045,24,2.2232,0.7026,-6.697,2.2865,0.674,-6.8637,0.461359137107655,0.1806,0,0,205,0.7493,2,-78.8914,29.2507
297045,297046,24,2.2865,0.674,-6.8637,2.3496,0.6441,-7.0103,0.458238723642952,0.1623,0,0,205,0.777,2,-78.7448,29.223
297046,297047,24,2.3496,0.6441,-7.0103,2.4326,0.5983,-7.1849,0.454437449362878,0.1987,0,0,205,0.811,2,-78.5702,29.189
297047,297048,24,2.4326,0.5983,-7.1849,2.5067,0.5602,-7.3374,0.451131683926169,0.1738,0,0,205,0.8408,2,-78.4177,29.1592
297048,297049,24,2.5067,0.5602,-7.3374,2.5976,0.5104,-7.5249,0.447093515193367,0.2141,0,0,205,0.8775,2,-78.2302,29.1225
297049,297050,24,2.5976,0.5104,-7.5249,2.6865,0.4723,-7.7073,0.443210922155524,0.2065,0,0,205,0.9131,2,-78.0478,29.0869
297050,297051,24,2.6865,0.4723,-7.7073,2.7794,0.415,-7.9018,0.439060746835706,0.2231,0,0,205,0.9515,2,-77.8533,29.0485
297051,297052,24,2.7794,0.415,-7.9018,2.85,0.3382,-8.0812,0.435215921404492,0.2075,0,0,205,0.9874,2,-77.6739,29.0126
297052,297053,24,2.85,0.3382,-8.0812,2.9111,0.2741,-8.2359,0.43193355950854,0.1783,0,0,205,1.0183,2,-77.5192,28.9817
297053,297054,24,2.9111,0.2741,-8.2359,2.9759,0.2056,-8.4003,0.428455455860057,0.1895,0,0,205,1.0513,2,-77.3548,28.9487
297054,297055,24,2.9759,0.2056,-8.4003,3.0454,0.1454,-8.5608,0.425088668522782,0.185,0,0,205,1.0835,2,-77.1943,28.9165
297055,297056,24,3.0454,0.1454,-8.5608,3.1312,0.0841,-8.7486,0.421190733163781,0.2154,0,0,205,1.1211,2,-77.0065,28.8789
297056,297057,24,3.1312,0.0841,-8.7486,3.2106,0.0319,-8.9243,0.417604694858355,0.1997,0,0,205,1.156,2,-76.8308,28.844
297057,297058,24,3.2106,0.0319,-8.9243,3.2935,-0.0398,-9.0948,0.413978184909701,0.2027,0,0,205,1.1916,2,-76.6603,28.8084
297058,297059,24,3.2935,-0.0398,-9.0948,3.3967,-0.0783,-9.2673,0.410342952260871,0.2046,0,0,205,1.2276,2,-76.4878,28.7724
297059,297060,24,3.3967,-0.0783,-9.2673,3.4966,-0.1319,-9.4282,0.406869208590321,0.1969,0,0,205,1.2623,2,-76.3269,28.7377
297060,297061,24,3.4966,-0.1319,-9.4282,3.5849,-0.2279,-9.6053,0.403019834953393,0.2199,0,0,205,1.3011,2,-76.1498,28.6989
297061,297062,24,3.5849,-0.2279,-9.6053,3.6567,-0.3044,-9.7481,0.399931298650182,0.1772,0,0,205,1.3325,2,-76.007,28.6675
297062,297063,24,3.6567,-0.3044,-9.7481,3.7233,-0.3832,-9.9168,0.396506834889128,0.1977,0,0,205,1.3676,2,-75.8383,28.6324
297063,297064,24,3.7233,-0.3832,-9.9168,3.7942,-0.4748,-10.0825,0.39302502197189,0.2022,0,0,205,1.4036,2,-75.6726,28.5964
297064,297065,24,3.7942,-0.4748,-10.0825,3.8731,-0.5792,-10.2739,0.389058718287697,0.2319,0,0,205,1.445,2,-75.4812,28.555
297065,297066,24,3.8731,-0.5792,-10.2739,3.9332,-0.6833,-10.4554,0.385358965949551,0.2177,0,0,205,1.484,2,-75.2997,28.516
297066,297067,24,3.9332,-0.6833,-10.4554,4.0083,-0.7733,-10.6218,0.381928255821516,0.2036,0,0,205,1.5205,2,-75.1333,28.4795
297067,297068,24,4.0083,-0.7733,-10.6218,4.0724,-0.8628,-10.7827,0.378657945456217,0.1949,0,0,205,1.5556,2,-74.9724,28.4444
297068,297069,24,4.0724,-0.8628,-10.7827,4.1309,-0.9426,-10.9278,0.375737694520158,0.1757,0,0,205,1.5872,2,-74.8273,28.4128
297069,297070,24,4.1309,-0.9426,-10.9278,4.195,-1.0107,-11.094,0.372575156163831,0.1907,0,0,205,1.6217,2,-74.6611,28.3783
297070,297071,24,4.195,-1.0107,-11.094,4.2447,-1.0726,-11.2405,0.369837706741023,0.1666,0,0,205,1.6518,2,-74.5146,28.3482
297071,297072,24,4.2447,-1.0726,-11.2405,4.3051,-1.1497,-11.4315,0.36632073653593,0.2146,0,0,205,1.6908,2,-74.3236,28.3092
297072,297073,24,4.3051,-1.1497,-11.4315,4.3601,-1.213,-11.6342,0.362757214160006,0.2194,0,0,205,1.7307,2,-74.1209,28.2693
297073,297074,24,4.3601,-1.213,-11.6342,4.3765,-1.2976,-11.8415,0.359131558286676,0.2246,0,0,205,1.7717,2,-73.9136,28.2283
297074,297075,24,4.3765,-1.2976,-11.8415,4.377,-1.3845,-11.9965,0.356283327819833,0.1776,0,0,205,1.8042,2,-73.7586,28.1958
297075,297076,24,4.377,-1.3845,-11.9965,4.3673,-1.4822,-12.2006,0.352670530232982,0.2265,0,0,205,1.8458,2,-73.5545,28.1542
297076,297077,24,4.3673,-1.4822,-12.2006,4.3644,-1.573,-12.4109,0.349051605831161,0.2291,0,0,205,1.8879,2,-73.3442,28.1121
297077,297078,24,4.3644,-1.573,-12.4109,4.3622,-1.6454,-12.5797,0.346164563480036,0.1836,0,0,205,1.9218,2,-73.1754,28.0782
297078,297079,24,4.3622,-1.6454,-12.5797,4.3592,-1.7126,-12.7346,0.343528569162322,0.1689,0,0,205,1.953,2,-73.0205,28.047
297079,297080,24,4.3592,-1.7126,-12.7346,4.3554,-1.7956,-12.9261,0.340286795757017,0.2088,0,0,205,1.9917,2,-72.829,28.0083
297080,297081,24,4.3554,-1.7956,-12.9261,4.3347,-1.8813,-13.1091,0.337158207612593,0.2031,0,0,205,2.0294,2,-72.646,27.9706
297081,297082,24,4.3347,-1.8813,-13.1091,4.3291,-1.9419,-13.272,0.334492440189363,0.1739,0,0,205,2.0618,2,-72.4831,27.9382
297082,297083,24,4.3291,-1.9419,-13.272,4.3312,-2.0177,-13.4559,0.331457726287241,0.1989,0,0,205,2.099,2,-72.2992,27.901
297083,297084,24,4.3312,-2.0177,-13.4559,4.3565,-2.0738,-13.6286,0.32868399214495,0.1834,0,0,205,2.1333,2,-72.1265,27.8667
297084,297085,24,4.3565,-2.0738,-13.6286,4.3806,-2.1435,-13.831,0.325446725652221,0.2154,0,0,205,2.1737,2,-71.9241,27.8263
297085,297086,24,4.3806,-2.1435,-13.831,4.415,-2.2056,-14.0145,0.322509882437096,0.1967,0,0,205,2.2107,2,-71.7406,27.7893
297086,297087,24,4.415,-2.2056,-14.0145,4.449,-2.2677,-14.1931,0.319662189052483,0.1922,0,0,205,2.2469,2,-71.562,27.7531
297087,297088,24,4.449,-2.2677,-14.1931,4.4924,-2.3318,-14.3858,0.316599091845355,0.2077,0,0,205,2.2862,2,-71.3693,27.7138
297088,297089,24,4.4924,-2.3318,-14.3858,4.5446,-2.4065,-14.5681,0.313611443631436,0.2038,0,0,205,2.3249,2,-71.187,27.6751
297089,297090,24,4.5446,-2.4065,-14.5681,4.6078,-2.463,-14.7641,0.310515021610823,0.2135,0,0,205,2.3654,2,-70.991,27.6346
297090,297091,24,4.6078,-2.463,-14.7641,4.6716,-2.5159,-14.9619,0.307419043367429,0.2145,0,0,205,2.4063,2,-70.7932,27.5937
297091,297092,24,4.6716,-2.5159,-14.9619,4.7181,-2.5587,-15.1405,0.304704598868903,0.1895,0,0,205,2.4425,2,-70.6146,27.5575
297092,297093,24,4.7181,-2.5587,-15.1405,4.7694,-2.6062,-15.3393,0.301703509641339,0.2108,0,0,205,2.4829,2,-70.4158,27.5171
297093,297094,24,4.7694,-2.6062,-15.3393,4.8239,-2.6198,-15.5156,0.299083494127315,0.1849,0,0,205,2.5185,2,-70.2395,27.4815
297094,297095,24,4.8239,-2.6198,-15.5156,4.884,-2.6319,-15.7203,0.296079730835049,0.2137,0,0,205,2.5597,2,-70.0348,27.4403
297095,297096,24,4.884,-2.6319,-15.7203,4.9393,-2.642,-15.8988,0.293472600035109,0.1871,0,0,205,2.5958,2,-69.8563,27.4042
297096,297097,24,4.9393,-2.642,-15.8988,5.0061,-2.6563,-16.0906,0.290653338086397,0.2036,0,0,205,2.6352,2,-69.6645,27.3648
297097,297098,24,5.0061,-2.6563,-16.0906,5.0683,-2.6937,-16.2926,0.287698995475521,0.2147,0,0,205,2.6769,2,-69.4625,27.3231
297098,297099,24,5.0683,-2.6937,-16.2926,5.0979,-2.7215,-16.4851,0.285005015677478,0.1968,0,0,205,2.7153,2,-69.27,27.2847
297099,297100,24,5.0979,-2.7215,-16.4851,5.1333,-2.7561,-16.7161,0.28180413671841,0.2362,0,0,205,2.7614,2,-69.039,27.2386
297100,297101,24,5.1333,-2.7561,-16.7161,5.1632,-2.7867,-16.931,0.278857745486041,0.2191,0,0,205,2.8043,2,-68.8241,27.1957
297101,297102,24,5.1632,-2.7867,-16.931,5.2107,-2.7781,-17.1585,0.275752928714533,0.2325,0,0,205,2.85,2,-68.5966,27.15
297102,297103,24,5.2107,-2.7781,-17.1585,5.2519,-2.7629,-17.3504,0.273144041062953,0.1968,0,0,205,2.8888,2,-68.4047,27.1112
297103,297104,24,5.2519,-2.7629,-17.3504,5.2727,-2.7812,-17.5245,0.270818479465733,0.1763,0,0,205,2.9237,2,-68.2306,27.0763
297104,297105,24,5.2727,-2.7812,-17.5245,5.2841,-2.796,-17.7219,0.268229988618143,0.1983,0,0,205,2.9629,2,-68.0332,27.0371
297105,297106,24,5.2841,-2.796,-17.7219,5.2873,-2.7859,-17.9141,0.265724824505301,0.1925,0,0,205,3.0012,2,-67.841,26.9988
297106,297107,24,5.2873,-2.7859,-17.9141,5.2938,-2.7774,-18.1131,0.263159228090836,0.1992,0,0,205,3.0408,2,-67.642,26.9592
297107,297108,24,5.2938,-2.7774,-18.1131,5.2967,-2.7598,-18.3114,0.26060563274521,0.1991,0,0,205,3.0806,2,-67.4437,26.9194
297108,297109,24,5.2967,-2.7598,-18.3114,5.2783,-2.7378,-18.5259,0.257855610486439,0.2164,0,0,205,3.1239,2,-67.2292,26.8761
297109,297110,24,5.2783,-2.7378,-18.5259,5.2657,-2.7317,-18.7306,0.25526590817022,0.2052,0,0,205,3.1651,2,-67.0245,26.8349
297110,297111,24,5.2657,-2.7317,-18.7306,5.2454,-2.71,-18.9332,0.252696023692669,0.2048,0,0,205,3.2064,2,-66.8219,26.7936
297111,297112,24,5.2454,-2.71,-18.9332,5.2324,-2.6955,-19.129,0.250250090286915,0.1967,0,0,205,3.2461,2,-66.6261,26.7539
297112,297113,24,5.2324,-2.6955,-19.129,5.215,-2.6691,-19.364,0.247318326710701,0.2371,0,0,205,3.2942,2,-66.3911,26.7058
297113,297114,24,5.215,-2.6691,-19.364,5.1986,-2.6416,-19.5974,0.244438875323251,0.2356,0,0,205,3.342,2,-66.1577,26.658
297114,297115,24,5.1986,-2.6416,-19.5974,5.1779,-2.6187,-19.8304,0.241581110740286,0.2351,0,0,205,3.39,2,-65.9247,26.61
297115,297116,24,5.1779,-2.6187,-19.8304,5.175,-2.5962,-20.0399,0.239043556233541,0.2108,0,0,205,3.4331,2,-65.7152,26.5669
297116,297117,24,5.175,-2.5962,-20.0399,5.1792,-2.5843,-20.2467,0.236567428913919,0.2071,0,0,205,3.4756,2,-65.5084,26.5244
297117,297118,24,5.1792,-2.5843,-20.2467,5.1905,-2.5768,-20.4721,0.23389335859548,0.2258,0,0,205,3.522,2,-65.283,26.478
297118,297119,24,5.1905,-2.5768,-20.4721,5.1888,-2.5613,-20.6789,0.231447896477358,0.2074,0,0,205,3.5649,2,-65.0762,26.4351
297119,297120,24,5.1888,-2.5613,-20.6789,5.1845,-2.5427,-20.8815,0.229072896672983,0.2035,0,0,205,3.607,2,-64.8736,26.393
297120,297121,24,5.1845,-2.5427,-20.8815,5.1955,-2.5416,-21.0984,0.226555688259129,0.2171,0,0,205,3.6521,2,-64.6567,26.3479
297121,297122,24,5.1955,-2.5416,-21.0984,5.204,-2.5441,-21.3256,0.223939914936426,0.2275,0,0,205,3.6995,2,-64.4295,26.3005
297122,297123,24,5.204,-2.5441,-21.3256,5.2198,-2.5315,-21.5597,0.221262167999156,0.2349,0,0,205,3.7486,2,-64.1954,26.2514
297123,297124,24,5.2198,-2.5315,-21.5597,5.2351,-2.5066,-21.7785,0.218771822219996,0.2207,0,0,205,3.7948,2,-63.9766,26.2052
297124,297125,24,5.2351,-2.5066,-21.7785,5.2436,-2.5032,-21.9928,0.216362508055094,0.2146,0,0,205,3.84,2,-63.7623,26.16
297125,297126,24,5.2436,-2.5032,-21.9928,5.2237,-2.4903,-22.1898,0.214158046820459,0.1983,0,0,205,3.8818,2,-63.5653,26.1182
297126,297127,24,5.2237,-2.4903,-22.1898,5.2081,-2.4817,-22.3739,0.212116314810417,0.185,0,0,205,3.9209,2,-63.3812,26.0791
297127,297128,24,5.2081,-2.4817,-22.3739,5.1917,-2.4727,-22.5712,0.209939685798674,0.1982,0,0,205,3.963,2,-63.1839,26.037
297128,297129,24,5.1917,-2.4727,-22.5712,5.1813,-2.4882,-22.7749,0.207714134071277,0.2045,0,0,205,4.0065,2,-62.9802,25.9935
297129,297130,24,5.1813,-2.4882,-22.7749,5.1704,-2.4829,-22.971,0.205592751782239,0.1965,0,0,205,4.0484,2,-62.7841,25.9516
297130,297131,24,5.1704,-2.4829,-22.971,5.1626,-2.4751,-23.1782,0.203368433827457,0.2074,0,0,205,4.0928,2,-62.5769,25.9072
297131,297132,24,5.1626,-2.4751,-23.1782,5.1457,-2.459,-23.3862,0.201138611327355,0.2093,0,0,205,4.1378,2,-62.3689,25.8622
297132,297133,24,5.1457,-2.459,-23.3862,5.1094,-2.442,-23.5682,0.199172200359252,0.1864,0,0,205,4.1779,2,-62.1869,25.8221
297133,297134,24,5.1094,-2.442,-23.5682,5.0766,-2.4228,-23.766,0.197060793776582,0.2014,0,0,205,4.2214,2,-61.9891,25.7786
297134,297135,24,5.0766,-2.4228,-23.766,5.0403,-2.4067,-23.9406,0.195196409329639,0.1791,0,0,205,4.2602,2,-61.8145,25.7398
297135,297136,24,5.0403,-2.4067,-23.9406,4.9993,-2.3898,-24.1615,0.192871811474489,0.2252,0,0,205,4.3091,2,-61.5936,25.6909
297136,297137,24,4.9993,-2.3898,-24.1615,4.9643,-2.3797,-24.3772,0.190630934557526,0.2188,0,0,205,4.3568,2,-61.3779,25.6432
297137,297138,24,4.9643,-2.3797,-24.3772,4.9355,-2.3715,-24.553,0.188818130441591,0.1783,0,0,205,4.3958,2,-61.2021,25.6042
297138,297139,24,4.9355,-2.3715,-24.553,4.9011,-2.3656,-24.7272,0.187027147288183,0.1777,0,0,205,4.4347,2,-61.0279,25.5653
297139,297140,24,4.9011,-2.3656,-24.7272,4.8738,-2.3766,-24.9129,0.185144255185035,0.188,0,0,205,4.476,2,-60.8422,25.524
297140,297141,24,4.8738,-2.3766,-24.9129,4.8544,-2.39,-25.1136,0.183132196809392,0.2021,0,0,205,4.5206,2,-60.6415,25.4794
297141,297142,24,4.8544,-2.39,-25.1136,4.8357,-2.4137,-25.2983,0.181288517043089,0.1872,0,0,205,4.5619,2,-60.4568,25.4381
297142,297143,24,4.8357,-2.4137,-25.2983,4.8183,-2.4437,-25.4991,0.179292003106268,0.2038,0,0,205,4.6071,2,-60.256,25.3929
297143,297144,24,4.8183,-2.4437,-25.4991,4.7969,-2.4773,-25.724,0.177074363831307,0.2284,0,0,205,4.6579,2,-60.0311,25.3421
297144,297145,24,4.7969,-2.4773,-25.724,4.7779,-2.5106,-25.9196,0.175154296366356,0.1993,0,0,205,4.7024,2,-59.8355,25.2976
297145,297146,24,4.7779,-2.5106,-25.9196,4.7574,-2.5561,-26.1392,0.173004789482091,0.2252,0,0,205,4.7528,2,-59.6159,25.2472
297146,297147,24,4.7574,-2.5561,-26.1392,4.7317,-2.5979,-26.3428,0.171019875198941,0.2094,0,0,205,4.7999,2,-59.4123,25.2001
297147,297148,24,4.7317,-2.5979,-26.3428,4.7238,-2.6412,-26.5366,0.169153025064279,0.1988,0,0,205,4.8447,2,-59.2185,25.1553
297148,297149,24,4.7238,-2.6412,-26.5366,4.7334,-2.6653,-26.7253,0.167380351896301,0.1905,0,0,205,4.8877,2,-59.0298,25.1123
297149,297150,24,4.7334,-2.6653,-26.7253,4.7595,-2.6695,-26.9529,0.165261452263187,0.2291,0,0,205,4.9397,2,-58.8022,25.0603
297150,297151,24,4.7595,-2.6695,-26.9529,4.773,-2.6617,-27.1409,0.163533568138891,0.1886,0,0,205,4.9826,2,-58.6142,25.0174
297151,297152,24,4.773,-2.6617,-27.1409,4.7549,-2.6689,-27.3622,0.1887,0.2222,0,0,205,5.0333,2,-58.3929,24.9667
297152,297153,24,4.7549,-2.6689,-27.3622,4.7202,-2.6729,-27.5708,0.1887,0.2115,0,0,205,5.0817,2,-58.1843,24.9183
297153,297154,24,4.7202,-2.6729,-27.5708,4.6772,-2.6776,-27.7747,0.1887,0.2085,0,0,205,5.1296,2,-57.9804,24.8704
297154,297155,24,4.6772,-2.6776,-27.7747,4.6321,-2.6813,-27.9822,0.1887,0.2124,0,0,205,5.1786,2,-57.7729,24.8214
297155,297156,24,4.6321,-2.6813,-27.9822,4.608,-2.6636,-28.1717,0.1887,0.1919,0,0,205,5.223,2,-57.5834,24.777
297156,297157,24,4.608,-2.6636,-28.1717,4.5776,-2.6425,-28.3952,0.1887,0.2265,0,0,205,5.2755,2,-57.3599,24.7245
297157,297158,24,4.5776,-2.6425,-28.3952,4.5492,-2.6359,-28.5676,0.1887,0.1749,0,0,205,5.3163,2,-57.1875,24.6837
297158,297159,24,4.5492,-2.6359,-28.5676,4.522,-2.6231,-28.7362,0.1887,0.1712,0,0,205,5.3562,2,-57.0189,24.6438
297159,297160,24,4.522,-2.6231,-28.7362,4.5171,-2.5956,-28.9669,0.1887,0.2324,0,0,205,5.4107,2,-56.7882,24.5893
297160,297161,24,4.5171,-2.5956,-28.9669,4.5117,-2.5681,-29.1341,0.1887,0.1696,0,0,205,5.4505,2,-56.621,24.5495
297161,297162,24,4.5117,-2.5681,-29.1341,4.5157,-2.5388,-29.3352,0.1887,0.2032,0,0,205,5.4984,2,-56.4199,24.5016
297162,297163,24,4.5157,-2.5388,-29.3352,4.532,-2.5064,-29.56,0.1887,0.2277,0,0,205,5.5523,2,-56.1951,24.4477
297163,297164,24,4.532,-2.5064,-29.56,4.5526,-2.4851,-29.7654,0.1887,0.2075,0,0,205,5.6015,2,-55.9897,24.3985
297164,297165,24,4.5526,-2.4851,-29.7654,4.5599,-2.4858,-29.9384,0.1887,0.1732,0,0,205,5.6427,2,-55.8167,24.3573
297165,297166,24,4.5599,-2.4858,-29.9384,4.5686,-2.4823,-30.1353,0.1887,0.1971,0,0,205,5.6898,2,-55.6198,24.3102
297166,297167,24,4.5686,-2.4823,-30.1353,4.5633,-2.4875,-30.3264,0.1887,0.1912,0,0,205,5.7356,2,-55.4287,24.2644
297167,297168,24,4.5633,-2.4875,-30.3264,4.558,-2.5008,-30.5058,0.1887,0.18,0,0,205,5.7789,2,-55.2493,24.2211
297168,297169,24,4.558,-2.5008,-30.5058,4.542,-2.5059,-30.7006,0.1887,0.1955,0,0,205,5.826,2,-55.0545,24.174
297169,297170,24,4.542,-2.5059,-30.7006,4.5342,-2.5108,-30.9158,0.1887,0.2155,0,0,205,5.8781,2,-54.8393,24.1219
297170,297171,24,4.5342,-2.5108,-30.9158,4.5242,-2.4886,-31.1098,0.1887,0.1955,0,0,205,5.9256,2,-54.6453,24.0744
297171,297172,24,4.5242,-2.4886,-31.1098,4.4995,-2.4867,-31.3226,0.1887,0.2142,0,0,205,5.9777,2,-54.4325,24.0223
297172,297173,24,4.4995,-2.4867,-31.3226,4.4879,-2.4698,-31.4896,0.1887,0.1683,0,0,205,6.0189,2,-54.2655,23.9811
297173,297174,24,4.4879,-2.4698,-31.4896,4.491,-2.4635,-31.694,0.1887,0.2044,0,0,205,6.069,2,-54.0611,23.931
297174,297175,24,4.491,-2.4635,-31.694,4.5117,-2.4392,-31.8824,0.1887,0.1911,0,0,205,6.116,2,-53.8727,23.884
297175,297176,24,4.5117,-2.4392,-31.8824,4.5152,-2.4162,-32.094,0.1887,0.213,0,0,205,6.1685,2,-53.6611,23.8315
297176,297177,24,4.5152,-2.4162,-32.094,4.5141,-2.4156,-32.269,0.1887,0.175,0,0,205,6.2118,2,-53.4861,23.7882
297177,297178,24,4.5141,-2.4156,-32.269,4.5157,-2.4121,-32.4621,0.1887,0.1932,0,0,205,6.2598,2,-53.293,23.7402
297178,297179,24,4.5157,-2.4121,-32.4621,4.503,-2.4058,-32.6701,0.1887,0.2084,0,0,205,6.3117,2,-53.085,23.6883
297179,297180,24,4.503,-2.4058,-32.6701,4.4922,-2.3999,-32.9016,0.1887,0.2318,0,0,205,6.3697,2,-52.8535,23.6303
297180,297181,24,4.4922,-2.3999,-32.9016,4.4701,-2.4117,-33.1063,0.1887,0.2062,0,0,205,6.4215,2,-52.6488,23.5785
297181,297182,24,4.4701,-2.4117,-33.1063,4.4541,-2.4187,-33.2915,0.1887,0.1861,0,0,205,6.4684,2,-52.4636,23.5316
297182,297183,24,4.4541,-2.4187,-33.2915,4.4351,-2.4255,-33.5289,0.1887,0.2383,0,0,205,6.5286,2,-52.2262,23.4714
297183,297184,24,4.4351,-2.4255,-33.5289,4.4325,-2.4341,-33.7344,0.1887,0.2057,0,0,205,6.5808,2,-52.0207,23.4192
297184,297185,24,4.4325,-2.4341,-33.7344,4.4295,-2.4434,-33.9488,0.1887,0.2146,0,0,205,6.6355,2,-51.8063,23.3645
297185,297186,24,4.4295,-2.4434,-33.9488,4.4219,-2.4408,-34.1567,0.1887,0.208,0,0,205,6.6887,2,-51.5984,23.3113
297186,297187,24,4.4219,-2.4408,-34.1567,4.4267,-2.4487,-34.3674,0.1887,0.2109,0,0,205,6.7428,2,-51.3877,23.2572
297187,297188,24,4.4267,-2.4487,-34.3674,4.4341,-2.4436,-34.5737,0.1887,0.2065,0,0,205,6.796,2,-51.1814,23.204
297188,297189,24,4.4341,-2.4436,-34.5737,4.3989,-2.4163,-34.7799,0.1887,0.2109,0,0,205,6.8506,2,-50.9752,23.1494
297189,297190,24,4.3989,-2.4163,-34.7799,4.3769,-2.3856,-34.9762,0.1887,0.1999,0,0,205,6.9024,2,-50.7789,23.0976
297190,297191,24,4.3769,-2.3856,-34.9762,4.3511,-2.3361,-35.1865,0.1887,0.2176,0,0,205,6.9591,2,-50.5686,23.0409
297191,297192,24,4.3511,-2.3361,-35.1865,4.3172,-2.2916,-35.3802,0.1887,0.2015,0,0,205,7.0118,2,-50.3749,22.9882
297192,297193,24,4.3172,-2.2916,-35.3802,4.295,-2.2556,-35.5618,0.1887,0.1865,0,0,205,7.0607,2,-50.1933,22.9393
297193,297194,24,4.295,-2.2556,-35.5618,4.2628,-2.2218,-35.7441,0.1887,0.1882,0,0,205,7.1103,2,-50.011,22.8897
297194,297195,24,4.2628,-2.2218,-35.7441,4.2005,-2.194,-35.9617,0.1887,0.228,0,0,205,7.1706,2,-49.7934,22.8294
297195,297196,24,4.2005,-2.194,-35.9617,4.1394,-2.1578,-36.1197,0.1887,0.1733,0,0,205,7.2165,2,-49.6354,22.7835
297196,297197,24,4.1394,-2.1578,-36.1197,4.0519,-2.1069,-36.3382,0.1887,0.2408,0,0,205,7.2806,2,-49.4169,22.7194
297197,297198,24,4.0519,-2.1069,-36.3382,3.9853,-2.0859,-36.5025,0.1887,0.1785,0,0,205,7.3283,2,-49.2526,22.6717
297198,297199,24,3.9853,-2.0859,-36.5025,3.9258,-2.0579,-36.7046,0.1887,0.2125,0,0,205,7.3853,2,-49.0505,22.6147
297199,297200,24,3.9258,-2.0579,-36.7046,3.8693,-2.0205,-36.9151,0.1887,0.2211,0,0,205,7.4449,2,-48.84,22.5551
297200,297201,24,3.8693,-2.0205,-36.9151,3.8228,-1.9929,-37.0982,0.1887,0.191,0,0,205,7.4965,2,-48.6569,22.5035
297201,297202,24,3.8228,-1.9929,-37.0982,3.7664,-1.9574,-37.3156,0.1887,0.2274,0,0,205,7.5582,2,-48.4395,22.4418
297202,297203,24,3.7664,-1.9574,-37.3156,3.6978,-1.9188,-37.5112,0.1887,0.2108,0,0,205,7.6156,2,-48.2439,22.3844
297203,297204,24,3.6978,-1.9188,-37.5112,3.625,-1.879,-37.718,0.1887,0.2228,0,0,205,7.6766,2,-48.0371,22.3234
297204,297205,24,3.625,-1.879,-37.718,3.5575,-1.8451,-37.9135,0.1887,0.2096,0,0,205,7.7342,2,-47.8416,22.2658
297205,297206,24,3.5575,-1.8451,-37.9135,3.5041,-1.8223,-38.1102,0.1887,0.205,0,0,205,7.7907,2,-47.6449,22.2093
297206,297207,24,3.5041,-1.8223,-38.1102,3.4384,-1.8018,-38.3127,0.1887,0.2139,0,0,205,7.8499,2,-47.4424,22.1501
297207,297208,24,3.4384,-1.8018,-38.3127,3.3983,-1.7843,-38.4953,0.1887,0.1878,0,0,205,7.9021,2,-47.2598,22.0979
297208,297209,24,3.3983,-1.7843,-38.4953,3.3613,-1.752,-38.6629,0.1887,0.1747,0,0,205,7.9509,2,-47.0922,22.0491
297209,297210,24,3.3613,-1.752,-38.6629,3.3166,-1.7348,-38.8856,0.1887,0.2278,0,0,205,8.0146,2,-46.8695,21.9854
297210,297211,24,3.3166,-1.7348,-38.8856,3.2636,-1.7111,-39.096,0.1887,0.2183,0,0,205,8.076,2,-46.6591,21.924
297211,297212,24,3.2636,-1.7111,-39.096,3.2393,-1.7015,-39.269,0.1887,0.1749,0,0,205,8.1254,2,-46.4861,21.8746
